transaction_id,amount,failure_reason,treatment,control,treatment_group,recovery_probability,confidence,control_recovery_probability,treatment_recovery_probability,incremental_recovery_probability,observed_recovery_probability,recovered,recovery_flag,recovered_amount,intervention_cost,customer_friction_cost,net_recovered_value,expected_control_recovery,expected_treatment_recovery,expected_incremental_recovery,expected_incremental_net_value,treatment_effect,calibrated_probability,recommended_policy,policy_threshold,expected_recovery,expected_intervention_cost,expected_friction_cost,expected_net_recovery,recovery_status,predicted_uplift,predicted_incremental_net_value,probability_band,amount_band,confidence_band
T0018803,1769.54,BANK_DECLINE,0,1,CONTROL,0.6207227817328252,0.1451253369647583,0.6207227817328252,0.6505281245355905,0.0298053428027652,0.6207227817328252,1,1,1525.5965377591513,0.0,0.0,1525.5965377591513,933.634722509378,978.4652068671024,44.83048435772446,43.08048435772446,0.0298053428027652,0.6207227817328252,INTERVENE,0.475,1098.3937911875037,1.5,0.25,1096.6437911875037,RECOVERED,-0.0066498252050746,-11.767131693387746,0.60-0.70,"(1558.3, 2879.41]",0.10-0.20
T0005609,1364.02,NETWORK_ERROR,0,1,CONTROL,0.7029441608411493,0.1086062991967198,0.7029441608411493,0.7282283986755614,0.0252842378344121,0.7029441608411493,1,1,1029.6204457129782,0.0,0.0,1029.6204457129782,815.0054101299628,844.3203853072233,29.31497517726052,27.56497517726052,0.0252842378344121,0.7029441608411493,INTERVENE,0.475,958.8298942705444,1.5,0.25,957.0798942705444,RECOVERED,0.1937910722199357,264.3348983294367,>0.70,"(856.0, 1558.3]",0.10-0.20
T0007277,1643.87,BANK_DECLINE,1,0,RECLAIM,0.6411241486040815,0.0848271682619318,0.6411241486040815,0.6675020259747256,0.0263778773706441,0.6675020259747256,0,0,0.0,1.5,0.25,-1.75,895.8360410409226,932.6935721232112,36.85753108228869,35.10753108228869,0.026377877370644,0.6411241486040815,INTERVENE,0.475,1053.9247541657917,1.5,0.25,1052.1747541657917,NOT_RECOVERED,-0.0146774472940735,-25.87781528330869,0.60-0.70,"(1558.3, 2879.41]",<0.10
T0045773,1550.87,LIMIT_EXCEEDED,0,1,CONTROL,0.6589473799320515,0.0309071169055765,0.6589473799320515,0.6822750418951807,0.0233276619631291,0.6589473799320515,1,1,1389.5137096176015,0.0,0.0,1389.5137096176015,868.6504646479376,899.401910090382,30.75144544244438,29.00144544244438,0.0233276619631291,0.6589473799320515,INTERVENE,0.475,1021.9417231152208,1.5,0.25,1020.1917231152208,RECOVERED,0.0127503876471441,19.77419369032644,0.60-0.70,"(856.0, 1558.3]",<0.10
T0027893,1701.9,BANK_DECLINE,0,1,CONTROL,0.629344346121741,0.1198114350669866,0.629344346121741,0.6577088085854944,0.0283644624637534,0.629344346121741,1,1,1534.868757724266,0.0,0.0,1534.868757724266,910.4189712649024,951.451428131905,41.03245686700268,39.28245686700268,0.0283644624637534,0.629344346121741,INTERVENE,0.475,1071.081142664591,1.5,0.25,1069.331142664591,RECOVERED,-0.0098191247210668,-16.711168362783734,0.60-0.70,"(1558.3, 2879.41]",0.10-0.20
T0013964,1216.47,NETWORK_ERROR,0,1,CONTROL,0.7386995559559517,0.2309946347844571,0.7386995559559517,0.768239830062794,0.0295402741068422,0.7386995559559517,1,1,1010.19065676024,0.0,0.0,1010.19065676024,763.814971508676,794.3596001650138,30.544628656337864,28.794628656337864,0.0295402741068422,0.7386995559559517,INTERVENE,0.475,898.6058488337366,1.5,0.25,896.8558488337366,RECOVERED,0.1426181213974479,173.49066613635344,>0.70,"(856.0, 1558.3]",0.20-0.30
T0022061,1842.33,PAYMENT_TIMEOUT,1,0,RECLAIM,0.6051329989050224,0.1903461186446231,0.6051329989050224,0.6375189192823546,0.0323859203773322,0.6375189192823546,1,1,1416.0031959457478,1.5,0.25,1414.2531959457478,947.6264761917864,998.3421959772412,50.715719785454894,48.965719785454894,0.0323859203773322,0.6051329989050224,INTERVENE,0.475,1114.8546778726898,1.5,0.25,1113.1046778726898,RECOVERED,0.1358336097675446,248.50033428304044,0.60-0.70,"(1558.3, 2879.41]",0.10-0.20
T0044352,1272.63,INSUFFICIENT_FUNDS,1,0,RECLAIM,0.7179620920625561,0.1588502620042435,0.7179620920625561,0.7449816806305576,0.0270195885680014,0.7449816806305576,1,1,1166.4570674433653,1.5,0.25,1164.7070674433653,776.6450826383352,805.8731307877365,29.228048149401275,27.478048149401275,0.0270195885680014,0.7179620920625561,INTERVENE,0.475,913.7000972215708,1.5,0.25,911.9500972215708,RECOVERED,-0.1209929404737383,-155.72924583509362,>0.70,"(856.0, 1558.3]",0.10-0.20
T0008251,1354.17,INSUFFICIENT_FUNDS,0,1,CONTROL,0.6957571230564731,0.0850848274447357,0.6957571230564731,0.7202344409845096,0.0244773179280365,0.6957571230564731,1,1,1016.523842028207,0.0,0.0,1016.523842028207,800.8474098299765,829.0218920057944,28.174482175817843,26.424482175817843,0.0244773179280365,0.6957571230564731,INTERVENE,0.475,942.173423329384,1.5,0.25,940.423423329384,RECOVERED,-0.0981750464375487,-132.94570263433542,0.60-0.70,"(856.0, 1558.3]",<0.10
T0009157,1427.3,NETWORK_ERROR,1,0,RECLAIM,0.6783493350581835,0.0293635357836052,0.6783493350581835,0.7009284674414094,0.0225791323832258,0.7009284674414094,1,1,1400.1825953597286,1.5,0.25,1398.4325953597286,822.9768050392635,850.369921342255,27.39311630299153,25.64311630299153,0.0225791323832258,0.6783493350581835,INTERVENE,0.475,968.2080059285452,1.5,0.25,966.4580059285452,RECOVERED,0.228153839297148,323.8939748288193,0.60-0.70,"(856.0, 1558.3]",<0.10
T0007755,1417.61,PAYMENT_TIMEOUT,1,0,RECLAIM,0.680098574957292,0.0348879911511603,0.680098574957292,0.7028650844355889,0.0227665094782969,0.7028650844355889,1,1,1072.23919780337,1.5,0.25,1070.48919780337,819.4973597184256,846.9302864947249,27.43292677629927,25.68292677629927,0.0227665094782969,0.680098574957292,INTERVENE,0.475,964.1145408452066,1.5,0.25,962.3645408452066,RECOVERED,0.1114103744361672,156.18646090445503,0.60-0.70,"(856.0, 1558.3]",<0.10
T0025270,1411.02,INSUFFICIENT_FUNDS,1,0,RECLAIM,0.6788375419332167,0.0309037948299457,0.6788375419332167,0.7014688987329016,0.0226313567996849,0.7014688987329016,0,0,0.0,1.5,0.25,-1.75,814.1753461558162,841.318648666584,27.14330251076774,25.39330251076774,0.0226313567996849,0.6788375419332167,INTERVENE,0.475,957.8533484186072,1.5,0.25,956.1033484186072,NOT_RECOVERED,-0.0794958072550867,-113.92017395307252,0.60-0.70,"(856.0, 1558.3]",<0.10
T0005343,1729.87,BANK_DECLINE,1,0,RECLAIM,0.6128453004277777,0.1680591660027426,0.6128453004277777,0.6439583773829289,0.0311130769551511,0.6439583773829289,1,1,1469.1687492672393,1.5,0.25,1467.4187492672393,901.1212948733496,946.869636540896,45.74834166754636,43.99834166754636,0.0311130769551512,0.6128453004277777,INTERVENE,0.475,1060.142699851,1.5,0.25,1058.392699851,RECOVERED,-0.0021491172387373,-5.467693437774661,0.60-0.70,"(1558.3, 2879.41]",0.10-0.20
T0021145,1308.32,INSUFFICIENT_FUNDS,1,0,RECLAIM,0.6993592989898358,0.0968338232616283,0.6993592989898358,0.7242392455719648,0.0248799465821289,0.7242392455719648,1,1,1119.7451390596625,1.5,0.25,1117.9951390596625,777.7378943462246,805.406186301706,27.66829195548144,25.91829195548144,0.024879946582129,0.6993592989898358,INTERVENE,0.475,914.985758054382,1.5,0.25,913.235758054382,RECOVERED,-0.1015050775297237,-134.5511230336882,0.60-0.70,"(856.0, 1558.3]",<0.10
T0006204,1155.21,NETWORK_ERROR,1,0,RECLAIM,0.7402748592374364,0.2366214115915383,0.7402748592374364,0.7700132026857454,0.0297383434483089,0.7700132026857454,1,1,984.7678611242928,1.5,0.25,983.0178611242928,726.8969821187271,756.09790909341,29.20092697468283,27.45092697468283,0.0297383434483089,0.7402748592374364,INTERVENE,0.475,855.1729201396789,1.5,0.25,853.4229201396789,RECOVERED,0.1410784723576734,161.22526205230795,>0.70,"(856.0, 1558.3]",0.20-0.30
T0003123,1156.41,PAYMENT_TIMEOUT,1,0,RECLAIM,0.7396125679672741,0.2342531079674183,0.7396125679672741,0.7692675179469534,0.0296549499796792,0.7692675179469534,0,0,0.0,1.5,0.25,-1.75,727.0010642645802,756.1503528646809,29.149288600100704,27.399288600100704,0.0296549499796792,0.7396125679672741,INTERVENE,0.475,855.2953697230356,1.5,0.25,853.5453697230356,NOT_RECOVERED,0.0460300272716177,51.479583837171496,>0.70,"(856.0, 1558.3]",0.20-0.30
T0040524,1266.75,INSUFFICIENT_FUNDS,1,0,RECLAIM,0.7083905773526812,0.1266504310335445,0.7083905773526812,0.7342961765418469,0.0259055991891656,0.7342961765418469,1,1,1264.779529647572,1.5,0.25,1263.029529647572,762.7506992822825,790.6442293892268,27.89353010694424,26.14353010694424,0.0259055991891656,0.7083905773526812,INTERVENE,0.475,897.3537638615089,1.5,0.25,895.6037638615089,RECOVERED,-0.1107923748771549,-142.096240875636,>0.70,"(856.0, 1558.3]",0.10-0.20
T0034040,1492.29,LIMIT_EXCEEDED,1,0,RECLAIM,0.6546985245219147,0.0438778275385409,0.6546985245219147,0.678758578402882,0.0240600538809673,0.678758578402882,1,1,1262.3045086446548,1.5,0.25,1260.5545086446548,830.4500519849869,860.9689431201112,30.518891135124363,28.768891135124363,0.0240600538809673,0.6546985245219147,INTERVENE,0.475,977.000061158808,1.5,0.25,975.250061158808,RECOVERED,0.0156892399476696,21.662895881507914,0.60-0.70,"(856.0, 1558.3]",<0.10
T0038703,1318.42,NETWORK_ERROR,0,1,CONTROL,0.694864448981582,0.0821854061874194,0.694864448981582,0.7192425365456605,0.0243780875640785,0.694864448981582,1,1,1111.9342992937025,0.0,0.0,1111.9342992937025,778.7047088023527,806.0241832776502,27.31947447529751,25.56947447529751,0.0243780875640785,0.694864448981582,INTERVENE,0.475,916.1231868262972,1.5,0.25,914.3731868262972,RECOVERED,0.2062649141862602,271.9437881614493,0.60-0.70,"(856.0, 1558.3]",<0.10
T0019587,1216.68,NETWORK_ERROR,1,0,RECLAIM,0.7215372030005034,0.1710463512317517,0.7215372030005034,0.7489804867009145,0.0274432837004111,0.7489804867009145,1,1,1005.6222999550656,1.5,0.25,1003.8722999550656,746.1979015246546,774.5791417753785,28.381240250723863,26.631240250723863,0.0274432837004112,0.7215372030005034,INTERVENE,0.475,877.8798841466526,1.5,0.25,876.1298841466526,RECOVERED,0.1681228914927495,202.80175962139847,>0.70,"(856.0, 1558.3]",0.10-0.20
T0031676,1096.94,PAYMENT_TIMEOUT,0,1,CONTROL,0.7555445278278963,0.2923632989364217,0.7555445278278963,0.7872568178060588,0.0317122899781625,0.7555445278278963,1,1,789.8491530086668,0.0,0.0,789.8491530086668,704.4689622022026,734.0374696655515,29.56850746334885,27.81850746334885,0.0317122899781626,0.7555445278278963,INTERVENE,0.475,828.7870143555326,1.5,0.25,827.0370143555326,RECOVERED,0.027480316751101,30.14425865695281,>0.70,"(856.0, 1558.3]",0.20-0.30
T0018040,1275.45,INSUFFICIENT_FUNDS,0,1,CONTROL,0.7031309776594507,0.109222028961573,0.7031309776594507,0.7284363847446407,0.02530540708519,0.7031309776594507,1,1,1119.7009605599335,0.0,0.0,1119.7009605599335,762.2871446373844,789.7215588841691,27.43441424678474,25.68441424678474,0.02530540708519,0.7031309776594507,INTERVENE,0.475,896.8084054557463,1.5,0.25,895.0584054557463,RECOVERED,-0.1051798521731478,-134.15164245424145,>0.70,"(856.0, 1558.3]",0.10-0.20
T0038915,1699.39,LIMIT_EXCEEDED,1,0,RECLAIM,0.6094756152112455,0.1778162481185655,0.6094756152112455,0.6411456998441873,0.0316700846329418,0.6411456998441873,1,1,1305.7948457315065,1.5,0.25,1304.0448457315065,880.3762508737627,926.1231022294816,45.74685135571883,43.99685135571883,0.0316700846329418,0.6094756152112455,INTERVENE,0.475,1035.7367657338386,1.5,0.25,1033.9867657338386,RECOVERED,0.0332573343934728,54.76718149492381,0.60-0.70,"(1558.3, 2879.41]",0.10-0.20
T0004943,1381.58,INSUFFICIENT_FUNDS,1,0,RECLAIM,0.6717505723738126,0.0086632947235791,0.6717505723738126,0.6936291506032902,0.0218785782294775,0.6936291506032902,1,1,1231.3783444714552,1.5,0.25,1229.6283444714552,788.8655824131802,814.5585376069196,25.692955193739408,23.942955193739408,0.0218785782294776,0.6717505723738126,INTERVENE,0.475,928.077155780212,1.5,0.25,926.327155780212,RECOVERED,-0.0706653411705369,-99.37982205439046,0.60-0.70,"(856.0, 1558.3]",<0.10
T0013482,1069.44,PAYMENT_TIMEOUT,0,1,CONTROL,0.7573450852293984,0.2990882338637,0.7573450852293984,0.7892969777702359,0.0319518925408375,0.7573450852293984,0,0,0.0,0.0,0.0,0.0,688.4448587555686,717.4898959206109,29.045037165042345,27.295037165042345,0.0319518925408375,0.7573450852293984,INTERVENE,0.475,809.9351279477278,1.5,0.25,808.1851279477278,NOT_RECOVERED,0.0257247353899879,27.51106101546875,>0.70,"(856.0, 1558.3]",0.20-0.30
T0006027,1558.3,BANK_DECLINE,0,1,CONTROL,0.6326690932083349,0.109985755280214,0.6326690932083349,0.6604750339336528,0.0278059407253179,0.6326690932083349,0,0,0.0,0.0,0.0,0.0,838.0050107545659,874.8355085719894,36.83049781742352,35.08049781742352,0.0278059407253179,0.6326690932083349,INTERVENE,0.475,985.8882479465482,1.5,0.25,984.1382479465482,NOT_RECOVERED,-0.0091618055538731,-14.276841594600596,0.60-0.70,"(856.0, 1558.3]",0.10-0.20
T0009778,1261.28,INSUFFICIENT_FUNDS,0,1,CONTROL,0.7000319814708467,0.0990367175580686,0.7000319814708467,0.7249875144094802,0.0249555329386335,0.7000319814708467,1,1,1060.360017817131,0.0,0.0,1060.360017817131,750.4958869511171,777.2504143482307,26.754527397113637,25.004527397113637,0.0249555329386334,0.7000319814708467,INTERVENE,0.475,882.9363375895495,1.5,0.25,881.1863375895495,RECOVERED,-0.1015093849234554,-128.0317570162559,>0.70,"(856.0, 1558.3]",<0.10
T0042807,1080.42,NETWORK_ERROR,0,1,CONTROL,0.7518129935499804,0.2785320949808576,0.7518129935499804,0.7830334830498697,0.0312204894998893,0.7518129935499804,1,1,1046.9557315722068,0.0,0.0,1046.9557315722068,690.4327253175794,719.1042803932293,28.67155507564985,26.92155507564985,0.0312204894998892,0.7518129935499804,INTERVENE,0.475,812.2737944912699,1.5,0.25,810.5237944912699,RECOVERED,0.1252425199417789,135.3145233954968,>0.70,"(856.0, 1558.3]",0.20-0.30
T0045755,1041.16,PAYMENT_TIMEOUT,0,1,CONTROL,0.7637562200470006,0.3233134503824393,0.7637562200470006,0.7965738576125654,0.0328176375655647,0.7637562200470006,1,1,877.3525813369608,0.0,0.0,877.3525813369608,675.9135621545149,704.9567119531138,29.043149798598847,27.293149798598847,0.0328176375655647,0.7637562200470006,INTERVENE,0.475,795.1924260641352,1.5,0.25,793.4424260641352,RECOVERED,0.0184781996400084,19.238762337191154,>0.70,"(856.0, 1558.3]",>0.30
T0023062,1156.07,NETWORK_ERROR,0,1,CONTROL,0.7274484281822462,0.191425096288021,0.7274484281822462,0.7556018625288285,0.0281534343465823,0.7274484281822462,1,1,830.17299482873,0.0,0.0,830.17299482873,714.8341087133518,742.4993484316473,27.665239718295425,25.915239718295425,0.0281534343465823,0.7274484281822462,INTERVENE,0.475,840.9813043686493,1.5,0.25,839.2313043686493,RECOVERED,0.1600887972120576,185.07385579294345,>0.70,"(856.0, 1558.3]",0.10-0.20
T0011105,1332.24,INSUFFICIENT_FUNDS,1,0,RECLAIM,0.6783096727854784,0.0292384580883933,0.6783096727854784,0.7008845648519644,0.0225748920664859,0.7008845648519644,0,0,0.0,1.5,0.25,-1.75,768.1205867009669,793.6844847766239,25.563898075656997,23.813898075656997,0.0225748920664859,0.6783096727854784,INTERVENE,0.475,903.6712784717256,1.5,0.25,901.9212784717256,NOT_RECOVERED,-0.0776222033837552,-105.16140423597408,0.60-0.70,"(856.0, 1558.3]",<0.10
T0023790,999.41,PAYMENT_TIMEOUT,0,1,CONTROL,0.7736403374344734,0.3615703284684839,0.7736403374344734,0.8078335904053485,0.0341932529708751,0.7736403374344734,0,0,0.0,0.0,0.0,0.0,657.2063061900789,686.253423298958,29.04711710887909,27.29711710887909,0.0341932529708752,0.7736403374344734,INTERVENE,0.475,773.183889635387,1.5,0.25,771.433889635387,NOT_RECOVERED,0.0075312692982044,7.526825849318527,>0.70,"(856.0, 1558.3]",>0.30
T0005712,1056.42,PAYMENT_TIMEOUT,1,0,RECLAIM,0.7524343652765603,0.2808255042936969,0.7524343652765603,0.783736310185097,0.0313019449085367,0.783736310185097,0,0,0.0,1.5,0.25,-1.75,675.6537053406443,703.7615058848792,28.10780054423492,26.35780054423492,0.0313019449085367,0.7524343652765603,INTERVENE,0.475,794.8867121654639,1.5,0.25,793.1367121654639,NOT_RECOVERED,0.0318718132483604,31.92002095183291,>0.70,"(856.0, 1558.3]",0.20-0.30
T0035884,1130.98,PAYMENT_TIMEOUT,0,1,CONTROL,0.7287156120735515,0.1958293894917431,0.7287156120735515,0.7570228881781057,0.0283072761045541,0.7287156120735515,0,0,0.0,0.0,0.0,0.0,700.5383655015034,727.7510841609229,27.212718659419465,25.462718659419465,0.0283072761045541,0.7287156120735515,INTERVENE,0.475,824.1627829429453,1.5,0.25,822.4127829429453,NOT_RECOVERED,0.0598258867107956,67.66188135217571,>0.70,"(856.0, 1558.3]",0.10-0.20
T0008039,1126.75,INSUFFICIENT_FUNDS,0,1,CONTROL,0.7274724489877038,0.1915084649521468,0.7274724489877038,0.7556287941959807,0.0281563452082769,0.7274724489877038,0,0,0.0,0.0,0.0,0.0,696.7276446123609,723.694032281273,26.966387668912148,25.216387668912148,0.0281563452082769,0.7274724489877038,INTERVENE,0.475,819.6795818968952,1.5,0.25,817.9295818968952,NOT_RECOVERED,-0.1282283860311841,-144.48133396063673,>0.70,"(856.0, 1558.3]",0.10-0.20
T0014749,1494.04,BANK_DECLINE,1,0,RECLAIM,0.6328221754992012,0.1095324580741318,0.6328221754992012,0.660602359970065,0.0277801844708638,0.660602359970065,0,0,0.0,1.5,0.25,-1.75,803.6423966204026,838.9213974062245,35.27900078582195,33.52900078582195,0.0277801844708638,0.6328221754992012,INTERVENE,0.475,945.4616430828264,1.5,0.25,943.7116430828264,NOT_RECOVERED,-0.0082104859149894,-14.016794376430774,0.60-0.70,"(856.0, 1558.3]",0.10-0.20
T0028245,1069.29,NETWORK_ERROR,0,1,CONTROL,0.7415478334793647,0.2411845102669558,0.7415478334793647,0.7714469622696,0.0298991287902352,0.7415478334793647,1,1,950.940590222544,0.0,0.0,950.940590222544,673.9902304319774,701.1654439424714,27.175213510494014,25.425213510494014,0.0298991287902352,0.7415478334793647,INTERVENE,0.475,792.9296828611499,1.5,0.25,791.1796828611499,RECOVERED,0.1402910971815132,150.01186730522028,>0.70,"(856.0, 1558.3]",0.20-0.30
T0008724,1121.91,NETWORK_ERROR,1,0,RECLAIM,0.7243226473722473,0.1806153316871388,0.7243226473722473,0.7520990446401399,0.0277763972678926,0.7520990446401399,1,1,902.3545582976244,1.5,0.25,900.6045582976245,690.7310981163882,717.2193232963865,26.488225179998267,24.738225179998267,0.0277763972678925,0.7243226473722473,INTERVENE,0.475,812.624821313398,1.5,0.25,810.874821313398,RECOVERED,0.1652132319768281,183.60437708712325,>0.70,"(856.0, 1558.3]",0.10-0.20
T0022596,1042.99,PAYMENT_TIMEOUT,0,1,CONTROL,0.748859850488999,0.2676845510724788,0.748859850488999,0.7796955605201455,0.0308357100311466,0.748859850488999,1,1,937.3965224884008,0.0,0.0,937.3965224884008,663.8953351422928,691.2324717668705,27.337136624577735,25.587136624577735,0.0308357100311465,0.748859850488999,INTERVENE,0.475,781.053335461521,1.5,0.25,779.303335461521,RECOVERED,0.0364394888262386,38.0060224508786,>0.70,"(856.0, 1558.3]",0.20-0.30
T0012101,1542.26,BANK_DECLINE,1,0,RECLAIM,0.6213320625751488,0.1433439706320595,0.6213320625751488,0.6510359190634614,0.0297038564883125,0.6510359190634614,1,1,1390.4341522795794,1.5,0.25,1388.6841522795794,814.5172488030768,853.4566580545919,38.93940925151514,37.18940925151514,0.0297038564883124,0.6213320625751488,INTERVENE,0.475,958.255586827149,1.5,0.25,956.505586827149,RECOVERED,-0.0033384949348512,-6.898827198223645,0.60-0.70,"(856.0, 1558.3]",0.10-0.20
T0015765,1432.74,NETWORK_ERROR,0,1,CONTROL,0.6433965259445968,0.0780217070525501,0.6433965259445968,0.6693886243539007,0.0259920984093038,0.6433965259445968,1,1,1415.7994093985226,0.0,0.0,1415.7994093985226,783.5469477945824,815.2008790082865,31.65393121370414,29.90393121370414,0.0259920984093038,0.6433965259445968,INTERVENE,0.475,921.8199385818616,1.5,0.25,920.0699385818616,RECOVERED,0.2553755255869788,365.886730529488,0.60-0.70,"(856.0, 1558.3]",<0.10
T0031689,1222.29,INSUFFICIENT_FUNDS,1,0,RECLAIM,0.6935748784415706,0.0780052420729247,0.6935748784415706,0.7178099935893972,0.0242351151478266,0.7178099935893972,0,0,0.0,1.5,0.25,-1.75,720.5871924447953,745.7661805047267,25.178988059931385,23.428988059931385,0.0242351151478266,0.6935748784415706,INTERVENE,0.475,847.7496381703473,1.5,0.25,845.9996381703473,NOT_RECOVERED,-0.0935917602537718,-116.1462726405828,0.60-0.70,"(856.0, 1558.3]",<0.10
T0019297,1224.52,INSUFFICIENT_FUNDS,0,1,CONTROL,0.69121079895956,0.0703674314932749,0.69121079895956,0.7151849554131727,0.0239741564536127,0.69121079895956,1,1,1013.3203377869212,0.0,0.0,1013.3203377869212,719.4412304106662,744.3945393621574,24.95330895149118,23.20330895149118,0.0239741564536127,0.69121079895956,INTERVENE,0.475,846.4014475419604,1.5,0.25,844.6514475419604,RECOVERED,-0.0909209376323915,-111.33450654961604,0.60-0.70,"(856.0, 1558.3]",<0.10
T0017328,1149.3,NETWORK_ERROR,0,1,CONTROL,0.7122579449309991,0.1395836247502972,0.7122579449309991,0.7386101799721776,0.0263522350411784,0.7122579449309991,1,1,1084.521875787686,0.0,0.0,1084.521875787686,695.8083476928177,721.5519778657201,25.743630172902385,23.993630172902385,0.0263522350411784,0.7122579449309991,INTERVENE,0.475,818.5980561091973,1.5,0.25,816.8480561091973,RECOVERED,0.1829138856159694,210.2229287384337,>0.70,"(856.0, 1558.3]",0.10-0.20
T0023298,1053.26,PAYMENT_TIMEOUT,0,1,CONTROL,0.7416988258120816,0.2417267263969968,0.7416988258120816,0.7716170695965235,0.0299182437844419,0.7416988258120816,1,1,897.091764687782,0.0,0.0,897.091764687782,664.0214494836081,690.8063855147492,26.784936031141115,25.034936031141115,0.029918243784442,0.7416988258120816,INTERVENE,0.475,781.201705274833,1.5,0.25,779.451705274833,RECOVERED,0.0450703479738217,47.47079470690744,>0.70,"(856.0, 1558.3]",0.20-0.30
T0027976,1094.02,PAYMENT_TIMEOUT,0,1,CONTROL,0.726167969390602,0.1869876516805366,0.726167969390602,0.7541665347875551,0.0279985653969531,0.726167969390602,1,1,1007.5617085991424,0.0,0.0,1007.5617085991424,675.2759395918004,701.3122815300388,26.03634193823848,24.28634193823848,0.027998565396953,0.726167969390602,INTERVENE,0.475,794.4422818727064,1.5,0.25,792.6922818727064,RECOVERED,0.063531406154018,69.50462896061887,>0.70,"(856.0, 1558.3]",0.10-0.20
T0015778,1788.51,LIMIT_EXCEEDED,0,1,CONTROL,0.5755215287165556,0.2746278167953185,0.5755215287165556,0.6127365269672654,0.0372149982507098,0.5755215287165556,1,1,1498.6154922809685,0.0,0.0,1498.6154922809685,874.9271079261199,931.5025949692904,56.57548704317048,54.82548704317048,0.0372149982507098,0.5755215287165556,INTERVENE,0.475,1029.3260093248468,1.5,0.25,1027.5760093248468,RECOVERED,0.0462200591535479,82.66503799671212,0.50-0.60,"(1558.3, 2879.41]",0.20-0.30
T0026255,1162.47,INSUFFICIENT_FUNDS,0,1,CONTROL,0.702598485553503,0.1074675768608781,0.702598485553503,0.7278435795178699,0.0252450939643669,0.702598485553503,0,0,0.0,0.0,0.0,0.0,694.2372122761735,719.1818769998175,24.944664723644,23.194664723644,0.0252450939643669,0.702598485553503,INTERVENE,0.475,816.7496615013806,1.5,0.25,814.9996615013806,NOT_RECOVERED,-0.1027944100089489,-119.49541780310282,>0.70,"(856.0, 1558.3]",0.10-0.20
T0002418,1210.33,INSUFFICIENT_FUNDS,1,0,RECLAIM,0.6877359130037921,0.059199266600322,0.6877359130037921,0.7113291230456739,0.0235932100418817,0.7113291230456739,1,1,1117.8137701099422,1.5,0.25,1116.0637701099422,707.5292964479977,731.8015308714897,24.272234423492023,22.522234423492023,0.0235932100418817,0.6877359130037921,INTERVENE,0.475,832.3874075858796,1.5,0.25,830.6374075858796,RECOVERED,-0.08668785095793,-106.6709066499115,0.60-0.70,"(856.0, 1558.3]",<0.10
T0010150,1710.16,BANK_DECLINE,0,1,CONTROL,0.5828443809302071,0.2539533572170596,0.5828443809302071,0.6188727286724175,0.0360283477422104,0.5828443809302071,0,0,0.0,0.0,0.0,0.0,847.2435745178625,899.6156778164583,52.37210329859579,50.62210329859579,0.0360283477422104,0.5828443809302071,INTERVENE,0.475,996.757146491603,1.5,0.25,995.007146491603,NOT_RECOVERED,0.0126229015506694,21.58718131589291,0.50-0.60,"(1558.3, 2879.41]",0.20-0.30
T0024454,1283.41,INSUFFICIENT_FUNDS,1,0,RECLAIM,0.6663819392127421,0.008021270841224,0.6663819392127421,0.6884195285281512,0.0220375893154091,0.6884195285281512,1,1,974.8462778838148,1.5,0.25,973.0962778838148,726.9550579142716,750.9958310420674,24.040773127795774,22.290773127795774,0.0220375893154091,0.6663819392127421,INTERVENE,0.475,855.2412446050255,1.5,0.25,853.4912446050255,RECOVERED,-0.0645273668592211,-84.56506790079304,0.60-0.70,"(856.0, 1558.3]",<0.10
T0031150,1307.58,BANK_DECLINE,0,1,CONTROL,0.6599239639222501,0.0279149043570948,0.6599239639222501,0.6830827958810406,0.0231588319587905,0.6599239639222501,1,1,1161.1931432966926,0.0,0.0,1161.1931432966926,733.4678702336373,759.2075919024114,25.73972166877411,23.98972166877411,0.0231588319587905,0.6599239639222501,INTERVENE,0.475,862.9033767454557,1.5,0.25,861.1533767454557,RECOVERED,-0.0183967131131229,-24.055174132457253,0.60-0.70,"(856.0, 1558.3]",<0.10
T0017469,1455.3,BANK_DECLINE,1,0,RECLAIM,0.6250699982969575,0.1323905219185546,0.6250699982969575,0.654150121842899,0.0290801235459414,0.654150121842899,1,1,1344.9605220658557,1.5,0.25,1343.2105220658557,773.2147132433279,809.1869714702752,35.97225822694736,34.22225822694736,0.0290801235459414,0.6250699982969575,INTERVENE,0.475,909.6643685215622,1.5,0.25,907.9143685215622,RECOVERED,-0.0037887916007913,-7.263828416631607,0.60-0.70,"(856.0, 1558.3]",0.10-0.20
T0007945,1623.52,BANK_DECLINE,0,1,CONTROL,0.5932873513422581,0.2242884574488804,0.5932873513422581,0.6276152746304786,0.0343279232882205,0.5932873513422581,0,0,0.0,0.0,0.0,0.0,818.7317985535054,866.1040580678634,47.37225951435801,45.62225951435801,0.0343279232882205,0.5932873513422581,INTERVENE,0.475,963.2138806511828,1.5,0.25,961.4638806511828,NOT_RECOVERED,0.0090100371487708,14.627975511772368,0.50-0.60,"(1558.3, 2879.41]",0.20-0.30
