transaction_id,customer_id,timestamp,amount,payment_method
T0001851,C00042,2026-01-13 22:27:16,2426.01,CARD
T0006221,C00136,2026-01-13 22:27:52,336.65,UPI
T0040644,C00887,2026-01-13 22:28:11,4467.94,NETBANKING
T0022907,C00503,2026-01-13 22:30:57,730.79,UPI
T0040998,C00893,2026-01-13 22:31:18,502.47,UPI
T0022633,C00498,2026-01-13 22:31:34,1243.78,CARD
T0004727,C00105,2026-01-13 22:31:49,2026.34,UPI
T0001473,C00033,2026-01-13 22:35:33,1722.13,UPI
T0010501,C00228,2026-01-13 22:35:42,1353.71,CARD
T0012502,C00274,2026-01-13 22:37:51,427.67,UPI
T0018685,C00411,2026-01-13 22:37:59,1644.03,UPI
T0008248,C00179,2026-01-13 22:40:06,1988.01,NETBANKING
T0001936,C00044,2026-01-13 22:40:36,1141.26,UPI
T0045353,C00989,2026-01-13 22:41:00,3575.76,UPI
T0006004,C00132,2026-01-13 22:41:32,361.72,UPI
T0005122,C00114,2026-01-13 22:42:46,792.43,CARD
T0006567,C00143,2026-01-13 22:43:00,725.0,CARD
T0024146,C00530,2026-01-13 22:43:48,117.52,NETBANKING
T0044233,C00964,2026-01-13 22:45:28,268.22,UPI
T0014575,C00321,2026-01-13 22:47:44,1198.26,NETBANKING
T0041138,C00897,2026-01-13 22:47:59,1040.06,UPI
T0027882,C00611,2026-01-13 22:52:38,1276.67,UPI
T0013726,C00300,2026-01-13 22:53:23,2702.27,UPI
T0036500,C00794,2026-01-13 22:53:30,1039.37,CARD
T0020625,C00454,2026-01-13 22:53:36,804.79,UPI
T0007040,C00154,2026-01-13 22:53:46,1658.0,WALLET
T0036747,C00798,2026-01-13 22:54:00,1601.49,UPI
T0019791,C00435,2026-01-13 22:54:16,1815.05,UPI
T0001873,C00042,2026-01-13 22:55:16,6769.06,CARD
T0036166,C00786,2026-01-13 22:56:38,786.31,UPI
T0036428,C00792,2026-01-13 22:58:41,3092.0,UPI
T0019741,C00434,2026-01-13 22:59:37,264.61,CARD
T0045547,C00993,2026-01-13 23:04:02,1060.72,UPI
T0036064,C00784,2026-01-13 23:06:19,4283.53,UPI
T0028972,C00633,2026-01-13 23:07:43,1592.58,CARD
T0010442,C00227,2026-01-13 23:12:30,1355.62,NETBANKING
T0004732,C00105,2026-01-13 23:13:58,1372.01,UPI
T0028224,C00618,2026-01-13 23:14:17,343.75,UPI
T0000967,C00021,2026-01-13 23:14:59,5374.2,UPI
T0001805,C00041,2026-01-13 23:16:52,371.92,UPI
T0029347,C00639,2026-01-13 23:17:05,3471.48,UPI
T0017923,C00394,2026-01-13 23:17:40,3106.23,NETBANKING
T0037871,C00824,2026-01-13 23:18:21,2901.93,WALLET
T0011709,C00256,2026-01-13 23:20:07,977.95,UPI
T0045771,C00999,2026-01-13 23:21:20,2031.06,UPI
T0012904,C00284,2026-01-13 23:22:20,470.0,UPI
T0024060,C00528,2026-01-13 23:23:47,1081.87,CARD
T0021225,C00468,2026-01-13 23:29:21,4643.99,NETBANKING
T0044064,C00960,2026-01-13 23:30:01,984.95,CARD
T0045179,C00985,2026-01-13 23:30:13,887.72,NETBANKING
T0028517,C00624,2026-01-13 23:30:37,1985.32,UPI
T0027634,C00605,2026-01-13 23:32:37,1241.9,CARD
T0045031,C00983,2026-01-13 23:32:40,1095.36,CARD
T0020492,C00451,2026-01-13 23:33:32,901.53,UPI
T0035031,C00761,2026-01-13 23:34:36,7929.33,NETBANKING
T0032886,C00716,2026-01-13 23:35:13,632.81,NETBANKING
T0001916,C00044,2026-01-13 23:35:26,1431.95,UPI
T0015808,C00347,2026-01-13 23:36:44,2717.2,WALLET
T0016275,C00356,2026-01-13 23:39:18,3266.33,UPI
T0008223,C00178,2026-01-13 23:39:26,3307.59,UPI
T0021564,C00475,2026-01-13 23:40:36,3013.05,UPI
T0035050,C00762,2026-01-13 23:41:09,1561.42,UPI
T0006023,C00132,2026-01-13 23:41:54,1218.03,UPI
T0011616,C00254,2026-01-13 23:42:56,941.28,CARD
T0037263,C00809,2026-01-13 23:44:25,1002.08,CARD
T0028473,C00623,2026-01-13 23:45:22,4289.79,CARD
T0034130,C00741,2026-01-13 23:45:42,3559.95,CARD
T0007262,C00158,2026-01-13 23:47:32,2400.04,CARD
T0028336,C00620,2026-01-13 23:50:07,620.29,CARD
T0032514,C00707,2026-01-13 23:51:14,1204.44,NETBANKING
T0030395,C00662,2026-01-13 23:51:27,3580.59,UPI
T0019224,C00423,2026-01-13 23:52:05,1613.45,NETBANKING
T0036515,C00794,2026-01-13 23:52:59,498.99,CARD
T0044052,C00959,2026-01-13 23:53:42,1528.52,UPI
T0004625,C00102,2026-01-13 23:54:09,2380.26,CARD
T0000322,C00008,2026-01-13 23:56:14,953.45,CARD
T0031758,C00689,2026-01-13 23:56:43,1249.98,UPI
T0017572,C00386,2026-01-13 23:57:02,626.36,NETBANKING
T0028486,C00623,2026-01-13 23:58:25,693.17,CARD
T0029751,C00647,2026-01-13 23:59:33,971.55,CARD
T0040255,C00876,2026-01-14 00:00:17,2596.89,UPI
T0015701,C00346,2026-01-14 00:00:44,611.71,UPI
T0026175,C00575,2026-01-14 00:01:07,1463.28,WALLET
T0007806,C00169,2026-01-14 00:05:30,1719.62,CARD
T0028072,C00615,2026-01-14 00:09:55,4123.71,UPI
T0026762,C00588,2026-01-14 00:11:29,783.61,UPI
T0020460,C00450,2026-01-14 00:11:30,3008.54,CARD
T0028707,C00628,2026-01-14 00:11:34,727.96,UPI
T0028436,C00623,2026-01-14 00:11:36,5979.13,CARD
T0040504,C00883,2026-01-14 00:11:51,797.11,UPI
T0006564,C00143,2026-01-14 00:14:10,248.98,CARD
T0034559,C00750,2026-01-14 00:14:14,1592.93,NETBANKING
T0002725,C00063,2026-01-14 00:14:43,1018.16,UPI
T0019143,C00421,2026-01-14 00:17:03,5675.95,UPI
T0020785,C00457,2026-01-14 00:18:45,4876.61,UPI
T0003494,C00079,2026-01-14 00:19:01,570.77,CARD
T0018460,C00406,2026-01-14 00:19:14,5635.63,CARD
T0041528,C00906,2026-01-14 00:19:40,847.72,CARD
T0024139,C00530,2026-01-14 00:20:54,714.13,NETBANKING
T0017392,C00381,2026-01-14 00:23:27,265.83,CARD
T0024747,C00545,2026-01-14 00:25:29,7747.67,UPI
T0031230,C00679,2026-01-14 00:25:58,675.43,CARD
T0011561,C00254,2026-01-14 00:26:20,493.79,CARD
T0019698,C00433,2026-01-14 00:26:43,10702.47,UPI
T0031365,C00681,2026-01-14 00:27:07,3941.34,UPI
T0010695,C00232,2026-01-14 00:31:21,6423.07,CARD
T0035864,C00779,2026-01-14 00:31:29,1358.4,UPI
T0040781,C00889,2026-01-14 00:32:14,775.79,CARD
T0009327,C00203,2026-01-14 00:36:14,18280.48,UPI
T0014900,C00328,2026-01-14 00:36:40,1221.66,CARD
T0006794,C00148,2026-01-14 00:36:47,1096.87,UPI
T0015969,C00350,2026-01-14 00:37:46,2214.98,NETBANKING
T0043427,C00947,2026-01-14 00:39:13,484.96,NETBANKING
T0030804,C00670,2026-01-14 00:39:18,3230.61,CARD
T0037099,C00805,2026-01-14 00:41:15,549.85,UPI
T0026697,C00587,2026-01-14 00:42:20,1503.65,UPI
T0021289,C00469,2026-01-14 00:42:57,1362.09,CARD
T0015081,C00333,2026-01-14 00:43:16,545.71,NETBANKING
T0012545,C00275,2026-01-14 00:46:24,935.78,UPI
T0024027,C00528,2026-01-14 00:47:44,3582.28,CARD
T0013673,C00299,2026-01-14 00:49:18,3077.71,WALLET
T0043785,C00954,2026-01-14 00:50:51,5076.57,UPI
T0006138,C00135,2026-01-14 00:52:02,489.95,UPI
T0002303,C00054,2026-01-14 00:55:11,220.96,NETBANKING
T0044609,C00973,2026-01-14 00:56:40,1059.64,UPI
T0036839,C00800,2026-01-14 00:57:40,5717.09,UPI
T0006756,C00147,2026-01-14 00:57:45,1189.81,UPI
T0003570,C00081,2026-01-14 01:04:18,3664.45,UPI
T0017328,C00380,2026-01-14 01:05:03,1149.3,UPI
T0001972,C00045,2026-01-14 01:07:11,5816.54,CARD
T0010358,C00225,2026-01-14 01:07:17,1946.42,UPI
T0017377,C00381,2026-01-14 01:07:27,1213.97,CARD
T0026793,C00588,2026-01-14 01:09:29,4340.93,UPI
T0015485,C00342,2026-01-14 01:11:30,291.57,UPI
T0044864,C00979,2026-01-14 01:12:07,5200.17,UPI
T0018757,C00413,2026-01-14 01:12:09,687.49,CARD
T0014822,C00326,2026-01-14 01:12:22,626.02,UPI
T0009967,C00217,2026-01-14 01:12:40,853.77,UPI
T0017552,C00385,2026-01-14 01:12:55,1287.66,CARD
T0039305,C00855,2026-01-14 01:13:22,2963.97,NETBANKING
T0028137,C00616,2026-01-14 01:13:45,978.81,UPI
T0003742,C00084,2026-01-14 01:13:48,511.71,UPI
T0016687,C00366,2026-01-14 01:15:15,4029.04,UPI
T0027893,C00611,2026-01-14 01:15:40,1701.9,UPI
T0025633,C00563,2026-01-14 01:16:57,9671.69,CARD
T0029093,C00635,2026-01-14 01:17:01,354.97,UPI
T0025313,C00556,2026-01-14 01:19:00,1360.01,NETBANKING
T0033414,C00726,2026-01-14 01:20:01,684.18,CARD
T0043278,C00944,2026-01-14 01:21:30,2126.07,UPI
T0041099,C00895,2026-01-14 01:22:30,2140.98,WALLET
T0042723,C00934,2026-01-14 01:23:33,1647.4,UPI
T0020882,C00460,2026-01-14 01:24:18,1919.77,UPI
T0013433,C00294,2026-01-14 01:24:27,806.06,CARD
T0041537,C00906,2026-01-14 01:25:56,674.1,CARD
T0042558,C00930,2026-01-14 01:26:26,413.39,WALLET
T0014537,C00320,2026-01-14 01:27:14,1511.06,NETBANKING
T0011614,C00254,2026-01-14 01:28:18,1371.01,CARD
T0000859,C00018,2026-01-14 01:29:04,882.76,NETBANKING
T0004332,C00096,2026-01-14 01:30:40,1594.89,UPI
T0037961,C00825,2026-01-14 01:30:42,1252.56,CARD
T0028954,C00632,2026-01-14 01:31:35,1992.44,UPI
T0041531,C00906,2026-01-14 01:32:08,8528.36,CARD
T0010026,C00218,2026-01-14 01:33:02,2597.81,CARD
T0019476,C00428,2026-01-14 01:35:30,481.48,UPI
T0016739,C00367,2026-01-14 01:36:00,1946.23,UPI
T0025046,C00551,2026-01-14 01:36:18,1311.26,CARD
T0042968,C00938,2026-01-14 01:36:21,3220.86,UPI
T0006986,C00153,2026-01-14 01:39:21,1641.82,UPI
T0023521,C00517,2026-01-14 01:39:31,5498.96,CARD
T0029349,C00639,2026-01-14 01:40:09,2026.9,UPI
T0042872,C00937,2026-01-14 01:40:25,443.54,CARD
T0020430,C00450,2026-01-14 01:41:14,1044.71,CARD
T0020762,C00457,2026-01-14 01:41:25,2851.0,UPI
T0024067,C00528,2026-01-14 01:43:42,1071.71,CARD
T0007376,C00161,2026-01-14 01:46:08,1095.91,CARD
T0019047,C00418,2026-01-14 01:48:26,1643.22,NETBANKING
T0031168,C00677,2026-01-14 01:48:30,2251.3,CARD
T0025717,C00567,2026-01-14 01:49:15,2596.97,CARD
T0021435,C00472,2026-01-14 01:50:19,4750.89,UPI
T0009803,C00214,2026-01-14 01:51:02,494.42,UPI
T0017138,C00375,2026-01-14 01:53:05,1680.28,CARD
T0027086,C00593,2026-01-14 01:53:08,4600.58,NETBANKING
T0012070,C00265,2026-01-14 01:54:12,4193.43,UPI
T0001732,C00039,2026-01-14 01:54:31,690.71,UPI
T0005586,C00122,2026-01-14 01:55:12,466.29,NETBANKING
T0040867,C00891,2026-01-14 01:57:47,1100.6,UPI
T0045396,C00990,2026-01-14 01:57:48,225.15,CARD
T0041582,C00907,2026-01-14 01:57:53,1318.12,UPI
T0025798,C00568,2026-01-14 01:58:06,5630.03,UPI
T0009606,C00209,2026-01-14 01:59:04,474.78,CARD
T0002873,C00068,2026-01-14 02:02:07,4323.33,CARD
T0006432,C00140,2026-01-14 02:02:28,2180.51,CARD
T0028338,C00620,2026-01-14 02:02:37,775.65,CARD
T0032722,C00712,2026-01-14 02:02:45,2412.59,CARD
T0029904,C00651,2026-01-14 02:03:12,1179.38,CARD
T0037656,C00818,2026-01-14 02:03:47,3488.31,CARD
T0036260,C00789,2026-01-14 02:04:13,2652.63,UPI
T0019748,C00434,2026-01-14 02:05:18,1054.26,CARD
T0014813,C00326,2026-01-14 02:06:04,1383.67,UPI
T0009477,C00206,2026-01-14 02:07:08,3158.04,CARD
T0006916,C00151,2026-01-14 02:07:09,5816.1,UPI
T0005160,C00115,2026-01-14 02:08:21,905.03,WALLET
T0019813,C00436,2026-01-14 02:09:46,254.03,CARD
T0015866,C00349,2026-01-14 02:10:01,3911.77,WALLET
T0019145,C00421,2026-01-14 02:10:02,1997.41,UPI
T0031082,C00676,2026-01-14 02:10:54,1913.15,UPI
T0010837,C00235,2026-01-14 02:11:08,2182.28,UPI
T0040244,C00876,2026-01-14 02:11:20,1643.23,UPI
T0000795,C00018,2026-01-14 02:11:53,11432.02,NETBANKING
T0027816,C00609,2026-01-14 02:13:14,19159.75,UPI
T0013708,C00299,2026-01-14 02:14:43,5473.6,WALLET
T0030392,C00662,2026-01-14 02:15:23,1445.71,UPI
T0040541,C00884,2026-01-14 02:17:58,4173.41,NETBANKING
T0043943,C00957,2026-01-14 02:18:10,1883.72,CARD
T0011679,C00255,2026-01-14 02:18:22,5603.22,CARD
T0035828,C00778,2026-01-14 02:18:31,874.94,CARD
T0036436,C00793,2026-01-14 02:18:47,3136.58,NETBANKING
T0041023,C00894,2026-01-14 02:19:02,731.41,CARD
T0020237,C00446,2026-01-14 02:20:40,486.56,WALLET
T0024682,C00543,2026-01-14 02:21:09,1741.27,CARD
T0029725,C00646,2026-01-14 02:22:20,1119.98,CARD
T0034478,C00749,2026-01-14 02:23:24,7860.46,CARD
T0039448,C00858,2026-01-14 02:23:44,2154.16,NETBANKING
T0003908,C00087,2026-01-14 02:23:51,893.51,WALLET
T0005536,C00122,2026-01-14 02:24:33,776.35,NETBANKING
T0033058,C00719,2026-01-14 02:25:13,2180.53,UPI
T0013120,C00288,2026-01-14 02:25:27,871.31,UPI
T0020508,C00451,2026-01-14 02:26:01,977.33,UPI
T0008042,C00174,2026-01-14 02:26:09,1993.17,UPI
T0040096,C00873,2026-01-14 02:26:44,1066.77,UPI
T0044737,C00976,2026-01-14 02:28:06,1695.49,UPI
T0023675,C00521,2026-01-14 02:28:33,1483.61,UPI
T0038364,C00835,2026-01-14 02:31:10,2597.28,CARD
T0037844,C00824,2026-01-14 02:31:32,408.54,WALLET
T0028813,C00630,2026-01-14 02:33:11,30113.26,CARD
T0015938,C00350,2026-01-14 02:34:10,3103.12,NETBANKING
T0017677,C00388,2026-01-14 02:34:15,2591.67,NETBANKING
T0019700,C00433,2026-01-14 02:35:27,4452.54,UPI
T0036600,C00796,2026-01-14 02:35:39,608.07,UPI
T0025096,C00551,2026-01-14 02:37:49,1005.81,CARD
T0030440,C00663,2026-01-14 02:38:34,268.88,UPI
T0004463,C00098,2026-01-14 02:39:16,944.35,UPI
T0006503,C00141,2026-01-14 02:40:18,1588.7,NETBANKING
T0027941,C00612,2026-01-14 02:41:19,6011.57,CARD
T0016424,C00359,2026-01-14 02:41:28,855.55,NETBANKING
T0023463,C00516,2026-01-14 02:42:47,2629.11,UPI
T0003632,C00082,2026-01-14 02:43:07,2049.68,UPI
T0016257,C00355,2026-01-14 02:43:24,3745.99,CARD
T0040566,C00885,2026-01-14 02:44:00,12913.45,WALLET
T0028789,C00629,2026-01-14 02:44:24,1184.32,CARD
T0005432,C00119,2026-01-14 02:46:06,658.44,UPI
T0016398,C00358,2026-01-14 02:46:32,216.94,CARD
T0011953,C00263,2026-01-14 02:46:41,524.96,CARD
T0027409,C00600,2026-01-14 02:47:50,2876.45,NETBANKING
T0029200,C00637,2026-01-14 02:51:07,671.46,CARD
T0001513,C00034,2026-01-14 02:51:51,1414.57,NETBANKING
T0011419,C00250,2026-01-14 02:52:06,1882.25,UPI
T0039733,C00866,2026-01-14 02:52:07,851.6,WALLET
T0034303,C00745,2026-01-14 02:52:43,1129.62,UPI
T0045810,C01000,2026-01-14 02:52:52,510.74,UPI
T0032248,C00700,2026-01-14 02:53:26,1345.51,NETBANKING
T0005977,C00131,2026-01-14 02:53:56,1077.95,UPI
T0019415,C00427,2026-01-14 02:55:34,1457.73,UPI
T0006787,C00148,2026-01-14 02:55:34,378.14,UPI
T0023803,C00523,2026-01-14 02:56:13,868.47,UPI
T0007885,C00171,2026-01-14 02:56:35,910.0,UPI
T0020318,C00448,2026-01-14 02:56:37,5655.7,UPI
T0001198,C00027,2026-01-14 02:59:28,1777.08,UPI
T0000034,C00002,2026-01-14 03:00:52,2017.76,NETBANKING
T0012188,C00268,2026-01-14 03:02:51,812.8,WALLET
T0021913,C00482,2026-01-14 03:04:55,5254.98,UPI
T0040612,C00886,2026-01-14 03:06:15,1514.37,UPI
T0027455,C00601,2026-01-14 03:06:43,2443.02,UPI
T0006381,C00139,2026-01-14 03:10:06,733.41,CARD
T0013884,C00304,2026-01-14 03:10:28,753.19,CARD
T0013014,C00286,2026-01-14 03:10:32,3009.98,UPI
T0042640,C00933,2026-01-14 03:12:53,2717.87,UPI
T0040789,C00889,2026-01-14 03:14:06,548.19,CARD
T0004102,C00090,2026-01-14 03:16:10,983.93,UPI
T0036123,C00785,2026-01-14 03:16:54,7228.35,UPI
T0013248,C00290,2026-01-14 03:18:10,221.89,UPI
T0041146,C00897,2026-01-14 03:18:52,1061.79,UPI
T0037379,C00812,2026-01-14 03:20:39,2082.59,UPI
T0003801,C00085,2026-01-14 03:21:56,6039.72,WALLET
T0007216,C00158,2026-01-14 03:23:45,3638.12,CARD
T0033103,C00720,2026-01-14 03:24:11,1370.22,UPI
T0018966,C00417,2026-01-14 03:24:44,2494.01,UPI
T0017811,C00391,2026-01-14 03:26:10,13366.94,UPI
T0007087,C00155,2026-01-14 03:31:01,466.7,UPI
T0011867,C00261,2026-01-14 03:31:05,663.51,UPI
T0020972,C00462,2026-01-14 03:31:15,1880.58,CARD
T0042120,C00920,2026-01-14 03:31:46,5612.02,UPI
T0036810,C00800,2026-01-14 03:32:06,1191.69,UPI
T0003596,C00081,2026-01-14 03:33:09,4017.85,UPI
T0036652,C00797,2026-01-14 03:33:11,1470.73,UPI
T0043443,C00947,2026-01-14 03:33:20,338.5,NETBANKING
T0033426,C00726,2026-01-14 03:36:15,1193.36,CARD
T0015690,C00346,2026-01-14 03:37:25,2356.94,UPI
T0026094,C00574,2026-01-14 03:41:02,2429.04,UPI
T0030216,C00658,2026-01-14 03:42:01,2011.68,UPI
T0023729,C00522,2026-01-14 03:43:56,569.45,CARD
T0012613,C00277,2026-01-14 03:44:37,388.32,CARD
T0019318,C00425,2026-01-14 03:44:42,515.32,UPI
T0028005,C00613,2026-01-14 03:47:26,2707.36,UPI
T0032506,C00707,2026-01-14 03:47:36,312.6,NETBANKING
T0016273,C00356,2026-01-14 03:47:42,2836.89,UPI
T0005583,C00122,2026-01-14 03:48:01,2826.33,NETBANKING
T0010383,C00226,2026-01-14 03:48:32,1325.17,UPI
T0001861,C00042,2026-01-14 03:51:25,1829.19,CARD
T0020238,C00446,2026-01-14 03:52:05,1469.91,WALLET
T0030506,C00664,2026-01-14 03:53:04,4179.37,WALLET
T0010849,C00235,2026-01-14 03:53:46,228.03,UPI
T0022445,C00494,2026-01-14 03:55:06,949.04,WALLET
T0020937,C00461,2026-01-14 03:55:29,2651.12,NETBANKING
T0008917,C00193,2026-01-14 03:56:22,440.4,UPI
T0021570,C00475,2026-01-14 03:57:23,1186.19,UPI
T0019576,C00430,2026-01-14 03:58:00,1716.33,UPI
T0023407,C00515,2026-01-14 03:58:14,834.35,UPI
T0024291,C00534,2026-01-14 04:00:33,410.31,CARD
T0044242,C00964,2026-01-14 04:01:43,2375.59,UPI
T0022588,C00497,2026-01-14 04:01:59,1290.15,NETBANKING
T0011784,C00258,2026-01-14 04:02:38,1493.06,UPI
T0020109,C00442,2026-01-14 04:02:56,420.42,WALLET
T0002295,C00053,2026-01-14 04:03:00,1998.31,UPI
T0033171,C00722,2026-01-14 04:03:51,2231.67,CARD
T0024784,C00545,2026-01-14 04:04:15,1314.92,UPI
T0021651,C00478,2026-01-14 04:05:23,2081.6,WALLET
T0042678,C00934,2026-01-14 04:05:30,2404.46,UPI
T0018271,C00402,2026-01-14 04:07:44,10309.35,CARD
T0044620,C00973,2026-01-14 04:08:40,1242.76,UPI
T0019259,C00424,2026-01-14 04:08:55,957.56,CARD
T0030409,C00662,2026-01-14 04:09:56,2373.76,UPI
T0022701,C00500,2026-01-14 04:12:35,4243.6,UPI
T0007316,C00159,2026-01-14 04:13:33,1582.43,UPI
T0000974,C00021,2026-01-14 04:14:32,3145.66,UPI
T0027010,C00592,2026-01-14 04:14:48,2188.71,CARD
T0030680,C00668,2026-01-14 04:17:38,408.47,CARD
T0010400,C00226,2026-01-14 04:19:22,10067.6,UPI
T0022578,C00496,2026-01-14 04:20:15,1141.17,CARD
T0011413,C00250,2026-01-14 04:20:23,1022.42,UPI
T0010297,C00223,2026-01-14 04:21:11,815.48,UPI
T0042079,C00919,2026-01-14 04:22:11,5211.62,UPI
T0003890,C00086,2026-01-14 04:22:36,3023.52,UPI
T0044514,C00971,2026-01-14 04:22:57,5462.29,CARD
T0026943,C00591,2026-01-14 04:23:03,1605.91,UPI
T0038219,C00831,2026-01-14 04:23:22,915.64,UPI
T0012230,C00269,2026-01-14 04:24:02,966.98,WALLET
T0043265,C00944,2026-01-14 04:24:29,2559.0,UPI
T0036982,C00803,2026-01-14 04:25:53,1281.32,UPI
T0028266,C00619,2026-01-14 04:26:45,1215.43,UPI
T0007293,C00159,2026-01-14 04:27:25,2181.51,UPI
T0034888,C00758,2026-01-14 04:28:02,1794.3,CARD
T0014489,C00319,2026-01-14 04:29:19,1661.69,UPI
T0008119,C00176,2026-01-14 04:31:47,3788.43,CARD
T0006925,C00152,2026-01-14 04:33:04,339.69,UPI
T0005046,C00113,2026-01-14 04:33:05,390.23,CARD
T0034483,C00749,2026-01-14 04:33:06,1005.62,CARD
T0023429,C00515,2026-01-14 04:34:50,1774.5,UPI
T0010478,C00228,2026-01-14 04:34:58,433.81,CARD
T0034268,C00745,2026-01-14 04:35:59,11499.97,UPI
T0040477,C00883,2026-01-14 04:36:55,1554.86,UPI
T0037887,C00824,2026-01-14 04:36:59,2880.21,WALLET
T0033831,C00734,2026-01-14 04:39:48,1023.12,WALLET
T0031903,C00693,2026-01-14 04:40:02,2973.98,CARD
T0034569,C00751,2026-01-14 04:43:25,1774.41,UPI
T0039052,C00850,2026-01-14 04:44:13,406.36,UPI
T0022449,C00494,2026-01-14 04:45:34,10827.76,WALLET
T0004022,C00088,2026-01-14 04:46:02,4886.29,UPI
T0017927,C00394,2026-01-14 04:46:33,1141.67,NETBANKING
T0020711,C00456,2026-01-14 04:46:40,1172.13,UPI
T0029386,C00640,2026-01-14 04:49:37,1437.97,UPI
T0009052,C00197,2026-01-14 04:50:35,2181.53,CARD
T0029685,C00646,2026-01-14 04:50:53,1123.92,CARD
T0035343,C00769,2026-01-14 04:52:19,164.17,UPI
T0037549,C00816,2026-01-14 04:55:41,2194.53,UPI
T0023573,C00518,2026-01-14 04:55:49,604.95,NETBANKING
T0021832,C00480,2026-01-14 04:56:00,1246.08,CARD
T0013567,C00297,2026-01-14 04:57:47,14961.28,WALLET
T0028530,C00624,2026-01-14 04:58:56,1052.06,UPI
T0012436,C00273,2026-01-14 04:59:43,2297.25,UPI
T0022745,C00500,2026-01-14 04:59:55,382.9,UPI
T0032485,C00707,2026-01-14 05:00:25,4664.77,NETBANKING
T0025089,C00551,2026-01-14 05:00:56,603.7,CARD
T0031687,C00687,2026-01-14 05:01:22,1173.03,NETBANKING
T0044500,C00971,2026-01-14 05:02:08,2871.32,CARD
T0029662,C00645,2026-01-14 05:03:40,592.36,CARD
T0022106,C00487,2026-01-14 05:04:27,10523.46,NETBANKING
T0002203,C00051,2026-01-14 05:05:29,4518.22,UPI
T0007247,C00158,2026-01-14 05:05:55,2223.9,CARD
T0026558,C00585,2026-01-14 05:06:46,815.92,UPI
T0003088,C00071,2026-01-14 05:07:04,4029.97,UPI
T0025490,C00560,2026-01-14 05:07:18,4202.4,UPI
T0016524,C00361,2026-01-14 05:08:30,2958.12,UPI
T0018819,C00414,2026-01-14 05:09:34,12154.28,NETBANKING
T0024574,C00541,2026-01-14 05:10:08,1664.87,UPI
T0018848,C00415,2026-01-14 05:10:16,280.05,UPI
T0008492,C00184,2026-01-14 05:10:25,1986.28,CARD
T0037350,C00811,2026-01-14 05:10:51,4241.98,UPI
T0016494,C00361,2026-01-14 05:11:22,3437.05,UPI
T0016299,C00356,2026-01-14 05:11:27,1284.74,UPI
T0000791,C00018,2026-01-14 05:12:29,230.12,NETBANKING
T0029080,C00635,2026-01-14 05:12:31,1400.81,UPI
T0034737,C00754,2026-01-14 05:13:52,2048.84,CARD
T0005200,C00116,2026-01-14 05:14:10,2260.02,UPI
T0019661,C00433,2026-01-14 05:14:24,886.8,UPI
T0003967,C00087,2026-01-14 05:15:59,6000.6,WALLET
T0026829,C00589,2026-01-14 05:16:03,1751.62,UPI
T0044697,C00975,2026-01-14 05:16:44,543.75,UPI
T0042014,C00917,2026-01-14 05:16:58,1273.85,UPI
T0008756,C00190,2026-01-14 05:19:10,196.95,NETBANKING
T0034776,C00755,2026-01-14 05:20:24,1038.67,UPI
T0003401,C00078,2026-01-14 05:20:54,2770.15,UPI
T0011476,C00252,2026-01-14 05:23:30,1055.74,UPI
T0017720,C00389,2026-01-14 05:24:03,1390.12,CARD
T0036356,C00791,2026-01-14 05:25:23,2604.02,WALLET
T0023527,C00517,2026-01-14 05:26:36,3213.5,CARD
T0005599,C00123,2026-01-14 05:26:37,2681.77,WALLET
T0018620,C00410,2026-01-14 05:27:05,1970.62,UPI
T0034731,C00754,2026-01-14 05:28:39,1823.5,CARD
T0025347,C00557,2026-01-14 05:31:58,213.79,CARD
T0016647,C00365,2026-01-14 05:32:35,2206.75,UPI
T0003556,C00080,2026-01-14 05:32:50,1203.77,CARD
T0029363,C00639,2026-01-14 05:33:47,1958.08,UPI
T0037547,C00816,2026-01-14 05:34:17,376.46,UPI
T0009942,C00217,2026-01-14 05:34:47,389.32,UPI
T0017208,C00377,2026-01-14 05:36:44,594.33,UPI
T0032472,C00707,2026-01-14 05:38:09,10367.71,NETBANKING
T0006268,C00137,2026-01-14 05:39:05,665.5,CARD
T0005290,C00117,2026-01-14 05:39:18,933.52,UPI
T0015979,C00350,2026-01-14 05:39:36,563.92,NETBANKING
T0020499,C00451,2026-01-14 05:40:06,2525.93,UPI
T0029068,C00634,2026-01-14 05:41:02,3533.27,CARD
T0045023,C00982,2026-01-14 05:42:07,745.95,CARD
T0024811,C00546,2026-01-14 05:42:32,1466.29,CARD
T0034400,C00747,2026-01-14 05:46:34,526.1,CARD
T0014398,C00317,2026-01-14 05:46:38,1038.6,UPI
T0021077,C00464,2026-01-14 05:48:39,2388.83,UPI
T0005672,C00125,2026-01-14 05:48:58,3827.59,NETBANKING
T0022893,C00503,2026-01-14 05:49:27,4625.75,UPI
T0038674,C00842,2026-01-14 05:49:28,449.43,CARD
T0018664,C00411,2026-01-14 05:52:18,641.96,UPI
T0021417,C00472,2026-01-14 05:53:28,787.96,UPI
T0035677,C00775,2026-01-14 05:53:38,2724.16,UPI
T0036517,C00794,2026-01-14 05:53:50,1194.22,CARD
T0033759,C00733,2026-01-14 05:53:56,1707.22,NETBANKING
T0000836,C00018,2026-01-14 05:54:12,1135.99,NETBANKING
T0013492,C00295,2026-01-14 05:54:26,902.38,CARD
T0011761,C00257,2026-01-14 05:55:55,3781.84,UPI
