transaction_id,amount,recovery_probability,confidence,expected_recovery,expected_net_recovery,recommended_action,policy_selected,recovery_flag,recovered_amount,actual_recovered,actual_recovered_amount
T0016500,2967.37,0.1868936748991667,0.6262126502016665,554.5826840855402,449.18468822135,INTERVENE,RETRY_ALL,0,0.0,0,0.0
T0005571,1026.69,0.5335916696136076,0.0671833392272152,547.8332312755948,290.56924854616227,INTERVENE,RETRY_ALL,0,0.0,0,0.0
T0020450,1138.94,0.4769710614723157,0.0460578770553685,543.2414207532793,282.38098366085876,INTERVENE,RETRY_ALL,0,0.0,0,0.0
T0021693,1025.58,0.5285665819802446,0.0571331639604892,542.0873151472993,284.7792393022557,INTERVENE,RETRY_ALL,0,0.0,0,0.0
T0006984,1318.64,0.4096981286204722,0.1806037427590555,540.2443403240995,317.1572450955144,INTERVENE,RETRY_ALL,0,0.0,0,0.0
T0040618,982.08,0.5481784169419686,0.0963568338839371,538.3550597103686,293.36462438472876,INTERVENE,RETRY_ALL,1,982.08,1,982.08
T0008368,913.32,0.5885413293914469,0.1770826587828937,537.5265669597962,314.6066003017391,INTERVENE,RETRY_ALL,0,0.0,0,0.0
T0025637,1258.32,0.4228285236336423,0.1543429527327153,532.0535878586848,305.33615481041466,INTERVENE,RETRY_ALL,1,1258.32,1,1258.32
T0000433,1230.15,0.4294444209452173,0.1411111581095654,528.2810544257591,299.66370291156016,INTERVENE,RETRY_ALL,1,1230.15,1,1230.15
T0004784,1095.66,0.4810258911531194,0.0379482176937612,527.0408279008268,271.77054398575376,INTERVENE,RETRY_ALL,0,0.0,0,0.0
T0024020,1246.89,0.4211392545679332,0.1577214908641335,525.1143251282103,302.2180696807725,INTERVENE,RETRY_ALL,0,0.0,0,0.0
T0035164,1192.7,0.4396153835926357,0.1207692328147285,524.3292680109366,292.0760557254628,INTERVENE,RETRY_ALL,1,1192.7,1,1192.7
T0015852,1400.01,0.3725925573859033,0.2548148852281933,521.6333062658384,325.52661866658553,INTERVENE,RETRY_ALL,1,1400.01,1,1400.01
T0018897,1013.71,0.5138158983339091,0.0276317966678181,520.860314300067,265.8763102985711,INTERVENE,RETRY_ALL,0,0.0,0,0.0
T0044225,1025.85,0.5066094520004978,0.0132189040009955,519.7053063347106,261.5376204439786,INTERVENE,RETRY_ALL,1,1025.85,1,1025.85
T0014702,898.63,0.5781743557394726,0.1563487114789452,519.5648212981623,298.6490558189592,INTERVENE,RETRY_ALL,1,898.63,1,898.63
T0006681,964.34,0.5353849288409517,0.0707698576819033,516.2931022784834,274.66554582444,INTERVENE,RETRY_ALL,1,964.34,1,964.34
T0010667,1125.87,0.4584929248014191,0.0830141503971617,516.2034292461736,277.7778091785731,INTERVENE,RETRY_ALL,1,1125.87,1,1125.87
T0031352,1069.78,0.4799993292457942,0.0400013415084115,513.4936824405657,265.26705929714126,INTERVENE,RETRY_ALL,1,1069.78,1,1069.78
T0000183,806.92,0.6360643634896447,0.2721287269792893,513.2530561870641,324.7119784927398,INTERVENE,RETRY_ALL,1,806.92,1,806.92
T0014416,1151.44,0.4432852035989535,0.1134295928020929,510.41631483197904,282.4063147914577,INTERVENE,RETRY_ALL,0,0.0,0,0.0
T0000114,1205.58,0.4176481242301977,0.1647037515396044,503.5082256094417,291.46895964918315,INTERVENE,RETRY_ALL,0,0.0,0,0.0
T0007204,2259.71,0.2227349149443624,0.5545301701112753,503.3163146489252,389.4601981154869,INTERVENE,RETRY_ALL,0,0.0,0,0.0
T0020901,1003.41,0.4974568046447217,0.0050863907105564,499.1531323485602,249.09601010204156,INTERVENE,RETRY_ALL,1,1003.41,1,1003.41
T0029832,1075.92,0.4615199282951691,0.0769601434096618,496.55852125133833,265.6368681290655,INTERVENE,RETRY_ALL,1,1075.92,1,1075.92
T0010429,807.29,0.6120218021843692,0.2240436043687383,494.0790806854194,300.63716938268675,INTERVENE,RETRY_ALL,1,807.29,1,807.29
T0003583,779.11,0.6310524279116598,0.2621048558233196,491.6592571102533,308.51276790466835,INTERVENE,RETRY_ALL,1,779.11,1,779.11
T0033915,1193.48,0.4114691072797785,0.1770617854404429,491.08015015627,287.26583916864996,INTERVENE,RETRY_ALL,1,1193.48,1,1193.48
T0013176,1110.34,0.440499741966166,0.119000516067668,489.1044834947127,271.90408472079685,INTERVENE,RETRY_ALL,0,0.0,0,0.0
T0040449,1031.94,0.4651022539634424,0.069795492073115,479.9576199550348,254.97824910701877,INTERVENE,RETRY_ALL,1,1031.94,1,1031.94
T0006704,836.96,0.5728256864326288,0.1456513728652575,479.432186516653,272.8810713392979,INTERVENE,RETRY_ALL,1,836.96,1,836.96
T0023506,1115.69,0.4272385292017156,0.1455229415965687,476.6657546450621,271.2657787096799,INTERVENE,RETRY_ALL,1,1115.69,1,1115.69
T0001894,1063.04,0.4475796817173424,0.104840636565315,475.79510485280366,261.0888832601162,INTERVENE,RETRY_ALL,1,1063.04,1,1063.04
T0020490,1040.28,0.4521137955196847,0.0957724089606305,470.32493920321764,255.9345458124859,INTERVENE,RETRY_ALL,0,0.0,0,0.0
T0045230,714.87,0.6514521855732045,0.302904371146409,465.7036239007167,301.6336436194835,INTERVENE,RETRY_ALL,1,714.87,1,714.87
T0004005,1133.97,0.4079637667228054,0.1840724665543891,462.6186725506596,272.1370163405884,INTERVENE,RETRY_ALL,0,0.0,0,0.0
T0011274,1015.34,0.4541775574929906,0.0916448850140186,461.1446412249331,249.95309442241145,INTERVENE,RETRY_ALL,1,1015.34,1,1015.34
T0000901,1160.94,0.3971443023876355,0.2057113952247289,461.0607064139016,276.2030738068022,INTERVENE,RETRY_ALL,1,1160.94,1,1160.94
T0023879,1256.01,0.3637593387078756,0.2724813225842487,456.88536701047883,288.93904804144194,INTERVENE,RETRY_ALL,1,1256.01,1,1256.01
T0001142,897.12,0.505622981781729,0.011245963563458,453.60448941602476,227.6028544881092,INTERVENE,RETRY_ALL,1,897.12,1,897.12
T0000671,1107.12,0.4095324655670659,0.1809350688658682,453.40158327860996,265.96891498650945,INTERVENE,RETRY_ALL,1,1107.12,1,1107.12
T0020991,1115.13,0.4045003343362218,0.1909993313275563,451.07045782835104,266.8623068275904,INTERVENE,RETRY_ALL,1,1115.13,1,1115.13
T0032153,946.46,0.4761912207571496,0.0476175584857007,450.6959427978118,234.3284916066273,INTERVENE,RETRY_ALL,1,946.46,1,946.46
T0028547,1301.5,0.3452669563506998,0.3094660872986002,449.36494369043584,292.46407729173535,INTERVENE,RETRY_ALL,1,1301.5,1,1301.5
T0018191,674.42,0.6560035794746212,0.3120071589492423,442.421934069274,288.4803723875286,INTERVENE,RETRY_ALL,1,674.42,1,674.42
T0023520,1370.52,0.3196612194562477,0.3606775610875045,438.1020944891766,296.3078447184301,INTERVENE,RETRY_ALL,1,1370.52,1,1370.52
T0032708,1138.68,0.3823992220688362,0.2352015558623275,435.43034618534244,267.1721205389034,INTERVENE,RETRY_ALL,0,0.0,0,0.0
T0027860,856.0,0.5077856577254839,0.0155713154509677,434.6645230130142,218.9664107080972,INTERVENE,RETRY_ALL,1,856.0,1,856.0
T0014407,848.44,0.5095664133184558,0.0191328266369115,432.3365277159106,218.55417377475172,INTERVENE,RETRY_ALL,1,848.44,1,848.44
T0025062,892.61,0.4819419153761451,0.0361161692477097,430.1861730839009,221.1114248595118,INTERVENE,RETRY_ALL,1,892.61,1,892.61
T0010074,694.6,0.6153438499120174,0.2306876998240348,427.4178381488873,261.25893804760784,INTERVENE,RETRY_ALL,1,694.6,1,694.6
T0024029,1022.9,0.4154367898232293,0.1691264203535414,424.9502923101812,246.66030703839664,INTERVENE,RETRY_ALL,1,1022.9,1,1022.9
T0042165,682.19,0.618768095550427,0.237536191100854,422.1174071035458,259.44278409214536,INTERVENE,RETRY_ALL,0,0.0,0,0.0
T0021765,704.2,0.597811476295129,0.1956229525902579,420.97884160702984,249.9159827901118,INTERVENE,RETRY_ALL,1,704.2,1,704.2
T0005622,718.44,0.5819681871470689,0.1639363742941377,418.1092243739402,241.57626733836904,INTERVENE,RETRY_ALL,1,718.44,1,718.44
T0037261,778.06,0.5360978166845447,0.0721956333690894,417.1162672495768,221.8651201761052,INTERVENE,RETRY_ALL,0,0.0,0,0.0
T0012287,1014.55,0.4048971080472742,0.1902057839054515,410.78836096936203,242.71134159338754,INTERVENE,RETRY_ALL,0,0.0,0,0.0
T0026587,660.2,0.615388508276192,0.2307770165523839,406.27949316394194,248.26973124136558,INTERVENE,RETRY_ALL,1,660.2,1,660.2
T0030481,994.44,0.4084181837368958,0.1831636325262083,406.1473786353187,238.51940392358048,INTERVENE,RETRY_ALL,0,0.0,0,0.0
T0027448,1063.72,0.3802042877187796,0.2395914245624407,404.43090493222024,248.914540791004,INTERVENE,RETRY_ALL,1,1063.72,1,1063.72
T0024290,712.32,0.5606191672441904,0.1212383344883807,399.3402452113817,222.12779571749562,INTERVENE,RETRY_ALL,1,712.32,1,712.32
T0008920,992.41,0.3979582949986598,0.2040834100026803,394.93779153962,236.01902138797664,INTERVENE,RETRY_ALL,0,0.0,0,0.0
T0044537,873.23,0.4512905738242252,0.0974188523515494,394.0804677805282,214.48566734293448,INTERVENE,RETRY_ALL,0,0.0,0,0.0
T0020930,896.6,0.4365545871346247,0.1268908257307505,391.4148428249045,218.79089771711426,INTERVENE,RETRY_ALL,1,896.6,1,896.6
T0029978,903.18,0.4323703690319425,0.135259261936115,390.5082699022698,219.9140651346,INTERVENE,RETRY_ALL,1,903.18,1,903.18
T0044597,744.15,0.5226860727693491,0.0453721455386981,388.95684105131113,201.55232372588176,INTERVENE,RETRY_ALL,1,744.15,1,744.15
T0004847,850.16,0.4574015293169012,0.0851969413661974,388.8644841640567,209.24727441038925,INTERVENE,RETRY_ALL,1,850.16,1,850.16
T0040700,624.2,0.6220317836880492,0.2440635673760984,388.27223937808037,239.76767361690054,INTERVENE,RETRY_ALL,1,624.2,1,624.2
T0041719,846.45,0.4571690034245246,0.0856619931509506,386.9707029486889,208.309692327149,INTERVENE,RETRY_ALL,1,846.45,1,846.45
T0035909,961.12,0.4023526051451178,0.1952947897097644,386.7091358570756,229.36570761156395,INTERVENE,RETRY_ALL,0,0.0,0,0.0
T0016648,640.92,0.5997605839331802,0.1995211678663604,384.39855345445386,228.797100882913,INTERVENE,RETRY_ALL,0,0.0,0,0.0
T0019360,959.03,0.399568619647928,0.200862760704144,383.1982933009524,228.334280195249,INTERVENE,RETRY_ALL,0,0.0,0,0.0
T0030928,621.54,0.6109932160906049,0.2219864321812097,379.7567235289545,230.2787818409866,INTERVENE,RETRY_ALL,0,0.0,0,0.0
T0019137,684.65,0.55215846861809,0.10431693723618,378.03529553937534,206.98538986860856,INTERVENE,RETRY_ALL,0,0.0,0,0.0
T0000667,695.21,0.5433109206934718,0.0866218413869435,377.71518517530853,203.46678501750202,INTERVENE,RETRY_ALL,1,695.21,1,695.21
T0000192,615.14,0.6117817262513902,0.2235634525027803,376.3314110862801,228.482680316986,INTERVENE,RETRY_ALL,0,0.0,0,0.0
T0019913,605.88,0.619664924186729,0.239329848373458,375.4425842662554,230.89860051581877,INTERVENE,RETRY_ALL,0,0.0,0,0.0
T0036572,852.16,0.4391590130027101,0.1216819739945797,374.23374452038945,208.13562264450684,INTERVENE,RETRY_ALL,0,0.0,0,0.0
T0045712,977.5,0.3827608301276337,0.2344783397447325,374.14871144976195,229.18924006406652,INTERVENE,RETRY_ALL,1,977.5,1,977.5
T0044928,912.46,0.4079626459912013,0.1840747080175973,372.24959596113155,218.6356658236727,INTERVENE,RETRY_ALL,0,0.0,0,0.0
T0020069,604.98,0.614832641521314,0.229665283042628,371.96145146756453,226.94404174990476,INTERVENE,RETRY_ALL,1,604.98,1,604.98
T0026611,545.61,0.6746303403538817,0.3492606807077634,368.0850600004814,246.57134930730373,INTERVENE,RETRY_ALL,0,0.0,0,0.0
T0025050,732.93,0.4994265686159063,0.0011468627681873,366.04471493565615,181.4822589953538,INTERVENE,RETRY_ALL,1,732.93,1,732.93
T0026617,662.72,0.5485836809697137,0.0971673619394273,363.5573770522486,197.69164414701666,INTERVENE,RETRY_ALL,0,0.0,0,0.0
T0037232,685.21,0.5272903237040195,0.054580647408039,361.3046027052312,188.76242091619355,INTERVENE,RETRY_ALL,1,685.21,1,685.21
T0006739,801.96,0.4430198164929859,0.1139603670140281,355.28417203471497,196.1362433370331,INTERVENE,RETRY_ALL,0,0.0,0,0.0
T0034899,641.57,0.549735314845492,0.0994706296909839,352.6936859454223,192.1381744872238,INTERVENE,RETRY_ALL,1,641.57,1,641.57
T0030466,576.66,0.6081719374156116,0.2163438748312232,350.70842943008654,211.54102499448203,INTERVENE,RETRY_ALL,1,576.66,1,576.66
T0038605,796.3,0.4401160523354244,0.1197678953291511,350.4644124746984,194.46939877228024,INTERVENE,RETRY_ALL,0,0.0,0,0.0
T0018611,611.91,0.5725316553112089,0.1450633106224177,350.3378452014818,198.8295064313664,INTERVENE,RETRY_ALL,0,0.0,0,0.0
T0036279,580.6,0.6022127584597896,0.2044255169195792,349.6447275617539,208.8105158658854,INTERVENE,RETRY_ALL,1,580.6,1,580.6
T0041660,645.37,0.5377242597151077,0.0754485194302154,347.03110549233907,184.8570442989835,INTERVENE,RETRY_ALL,1,645.37,1,645.37
T0040033,550.87,0.6289487429667496,0.2578974859334992,346.4689940380934,216.1612382772131,INTERVENE,RETRY_ALL,1,550.87,1,550.87
T0022129,823.55,0.4205533557937956,0.1588932884124088,346.3467161639804,198.93944241305718,INTERVENE,RETRY_ALL,1,823.55,1,823.55
T0042579,1124.12,0.3054995089383522,0.3890009821232956,343.41810798778045,236.7540446369755,INTERVENE,RETRY_ALL,0,0.0,0,0.0
T0017826,702.01,0.4883325371753305,0.0233349256493389,342.81432442245375,173.65693559719003,INTERVENE,RETRY_ALL,1,702.01,1,702.01
T0012538,624.01,0.5439700954651939,0.0879401909303878,339.4427792712357,182.8967210451448,INTERVENE,RETRY_ALL,1,624.01,1,624.01
T0004910,584.8,0.5773599453716123,0.1547198907432245,337.6400960533188,193.1898674126101,INTERVENE,RETRY_ALL,1,584.8,1,584.8
T0017950,527.85,0.6385751983726877,0.2771503967453754,337.07191846102324,213.49576719711035,INTERVENE,RETRY_ALL,0,0.0,0,0.0
T0037614,1224.74,0.2724920918224771,0.4550158163550458,333.7319645386606,241.04264341349622,INTERVENE,RETRY_ALL,1,1224.74,1,1224.74
T0030460,601.56,0.5436045680594803,0.0872091361189606,327.01076396186096,176.0145450942881,INTERVENE,RETRY_ALL,1,601.56,1,601.56
T0037164,742.49,0.4382102190043236,0.1235795619913526,325.3667055085202,181.03769023091633,INTERVENE,RETRY_ALL,0,0.0,0,0.0
T0022537,721.78,0.4476338595452713,0.1047322809094574,323.0931671425859,176.71572574184472,INTERVENE,RETRY_ALL,1,721.78,1,721.78
T0013884,753.19,0.4285314995312989,0.1429370009374022,322.765640131979,182.70039636904247,INTERVENE,RETRY_ALL,1,753.19,1,753.19
T0019419,555.68,0.5788770467111521,0.1577540934223043,321.670397316453,184.45760961295125,INTERVENE,RETRY_ALL,1,555.68,1,555.68
T0038648,799.13,0.4022418467380812,0.1955163065238375,321.4435269838028,190.3954890678357,INTERVENE,RETRY_ALL,1,799.13,1,799.13
T0031813,1122.07,0.2862503549846111,0.4274992900307778,321.19293581758257,227.50134392125014,INTERVENE,RETRY_ALL,1,1122.07,1,1122.07
T0016314,711.4,0.4489096800100747,0.1021806399798506,319.35434635916715,174.24308892524684,INTERVENE,RETRY_ALL,1,711.4,1,711.4
T0022816,450.44,0.7083338871488463,0.4166677742976925,319.0619161273263,224.25236729162822,INTERVENE,RETRY_ALL,1,450.44,1,450.44
T0011220,765.01,0.4158606992748948,0.1682786014502103,318.1375935522872,184.0866714320008,INTERVENE,RETRY_ALL,1,765.01,1,765.01
T0005945,759.13,0.4131821733715949,0.1736356532568101,313.65898327157885,182.31068286590317,INTERVENE,RETRY_ALL,1,759.13,1,759.13
T0010183,889.34,0.3512003697236798,0.2975992605526403,312.3365368100574,200.8938296041515,INTERVENE,RETRY_ALL,1,889.34,1,889.34
T0002285,574.39,0.5416991188441214,0.0833982376882427,311.14655687287484,166.79781568941863,INTERVENE,RETRY_ALL,0,0.0,0,0.0
T0020416,541.39,0.5682147553213718,0.1364295106427435,307.62578638343746,173.0475109404095,INTERVENE,RETRY_ALL,1,541.39,1,541.39
T0031682,695.02,0.4419825599096817,0.1160348801806365,307.18671878842696,169.66554644806249,INTERVENE,RETRY_ALL,0,0.0,0,0.0
T0016656,695.04,0.4382413808403701,0.1235172383192597,304.59528933929084,169.35902914176793,INTERVENE,RETRY_ALL,1,695.04,1,695.04
T0006448,560.96,0.5403676132890259,0.0807352265780518,303.12461635061203,162.04872546653183,INTERVENE,RETRY_ALL,1,560.96,1,560.96
T0009904,530.34,0.5697758784396475,0.139551756879295,302.1749393716827,170.4219915229477,INTERVENE,RETRY_ALL,1,530.34,1,530.34
T0010756,716.96,0.4206537781739577,0.1586924436520845,301.5919327996007,172.9761468006623,INTERVENE,RETRY_ALL,1,716.96,1,716.96
T0014761,695.54,0.4325988970690437,0.1348022058619125,300.88983686740266,168.97522529927977,INTERVENE,RETRY_ALL,1,695.54,1,695.54
T0034482,654.79,0.4590465503520936,0.0819068992958128,300.57909070504735,160.8492960089263,INTERVENE,RETRY_ALL,1,654.79,1,654.79
T0019997,697.51,0.4290263307311991,0.1419473385376017,299.2501559483187,169.1139595710724,INTERVENE,RETRY_ALL,1,697.51,1,697.51
T0021313,564.77,0.5289588347859453,0.0579176695718905,298.7400811220583,156.27120521418274,INTERVENE,RETRY_ALL,0,0.0,0,0.0
T0042549,475.94,0.6245541210139873,0.2491082420279746,297.2502883553971,183.89889256495934,INTERVENE,RETRY_ALL,1,475.94,1,475.94
T0029092,780.83,0.3796172606868931,0.2407654786262136,296.41654566214675,182.1417085756112,INTERVENE,RETRY_ALL,0,0.0,0,0.0
T0010789,614.39,0.4814683103655645,0.0370633792688709,295.80931520549916,151.63650402311276,INTERVENE,RETRY_ALL,1,614.39,1,614.39
T0028119,720.76,0.4047506016125418,0.1904987967749164,291.72804361825564,171.90094245651682,INTERVENE,RETRY_ALL,0,0.0,0,0.0
T0028429,765.39,0.3775546505792049,0.2448906988415902,288.97655400681765,178.12211213319085,INTERVENE,RETRY_ALL,0,0.0,0,0.0
T0014810,518.56,0.552782750424167,0.105565500848334,286.651023059956,156.7057409389838,INTERVENE,RETRY_ALL,1,518.56,1,518.56
T0015931,476.58,0.5973398641517076,0.1946797283034151,284.6802324574208,168.30085138279227,INTERVENE,RETRY_ALL,1,476.58,1,476.58
T0006144,503.45,0.5572764289242884,0.1145528578485768,280.560818141933,154.5999308302131,INTERVENE,RETRY_ALL,1,503.45,1,503.45
T0012291,477.65,0.586264115227552,0.1725282304551039,280.0290546384402,162.42098595561293,INTERVENE,RETRY_ALL,1,477.65,1,477.65
T0012720,455.06,0.6131801623230075,0.226360324646015,279.03376466670784,169.34796911193177,INTERVENE,RETRY_ALL,1,455.06,1,455.06
T0017842,521.56,0.515797792443663,0.0315955848873259,269.0194966269168,137.00966248446915,INTERVENE,RETRY_ALL,1,521.56,1,521.56
T0021006,600.41,0.4462854777648994,0.107429044470201,267.95426370482323,146.62016710817434,INTERVENE,RETRY_ALL,0,0.0,0,0.0
T0032633,439.8,0.6062992689919877,0.2125985379839754,266.6504185026762,159.91995381458017,INTERVENE,RETRY_ALL,1,439.8,1,439.8
T0030981,606.82,0.4392131723376801,0.1215736553246398,266.52333723795107,147.71277678764523,INTERVENE,RETRY_ALL,1,606.82,1,606.82
T0022581,642.01,0.4133915687170426,0.1732168625659147,265.4015210320285,153.93676991270905,INTERVENE,RETRY_ALL,1,642.01,1,642.01
T0004637,564.45,0.4689081706424691,0.0621836587150617,264.6752169191417,138.81684513918827,INTERVENE,RETRY_ALL,0,0.0,0,0.0
T0014571,641.17,0.4113334462678371,0.1773331074643258,263.7346657435491,153.50177678295898,INTERVENE,RETRY_ALL,1,641.17,1,641.17
T0028520,653.51,0.4020803216477208,0.1958393567045583,262.763511000002,155.36147397983677,INTERVENE,RETRY_ALL,0,0.0,0,0.0
T0027560,466.83,0.5516324449673534,0.1032648899347068,257.5185742841096,140.3056007568504,INTERVENE,RETRY_ALL,1,466.83,1,466.83
T0037771,936.07,0.274205004158866,0.451589991682268,256.67507824298974,184.54348734589348,INTERVENE,RETRY_ALL,0,0.0,0,0.0
T0031500,795.89,0.3216986421710826,0.3566027156578347,256.03673231754294,171.92006318506841,INTERVENE,RETRY_ALL,1,795.89,1,795.89
T0034584,436.71,0.5840229146742204,0.1680458293484408,255.0486470673788,147.2042542440071,INTERVENE,RETRY_ALL,1,436.71,1,436.71
T0033862,759.17,0.3274309708288759,0.3451380583422482,248.5757701241577,165.4343643878693,INTERVENE,RETRY_ALL,1,759.17,1,759.17
T0018843,553.95,0.4473365844830651,0.1053268310338697,247.80210097439394,135.20115549678093,INTERVENE,RETRY_ALL,1,553.95,1,553.95
T0026881,517.86,0.4679547602541116,0.0640904794917767,242.33505214519423,127.18321091742223,INTERVENE,RETRY_ALL,0,0.0,0,0.0
T0027948,423.79,0.5629722060436121,0.1259444120872241,238.5819911992224,132.5650299077039,INTERVENE,RETRY_ALL,0,0.0,0,0.0
T0027304,430.14,0.5433990592856165,0.0867981185712329,233.73767136111508,125.26283073724052,INTERVENE,RETRY_ALL,1,430.14,1,430.14
T0019516,607.12,0.381861975449165,0.2362760491016698,231.83604253469707,141.55667335208096,INTERVENE,RETRY_ALL,0,0.0,0,0.0
T0045263,378.61,0.5963889273253756,0.1927778546507512,225.79881177466046,132.91391114563416,INTERVENE,RETRY_ALL,1,378.61,1,378.61
T0010693,479.53,0.4674597480721209,0.0650805038557582,224.1609729930241,117.62474103010356,INTERVENE,RETRY_ALL,1,479.53,1,479.53
T0020397,601.75,0.3709839079254257,0.2580321841491486,223.2395665941249,138.67127977545815,INTERVENE,RETRY_ALL,0,0.0,0,0.0
T0029955,373.36,0.5943407545321474,0.1886815090642948,221.90306411212256,130.1360345573944,INTERVENE,RETRY_ALL,1,373.36,1,373.36
T0036986,375.2,0.5894676709953078,0.1789353419906156,221.16827015743948,128.6215451077669,INTERVENE,RETRY_ALL,1,375.2,1,375.2
T0008618,406.05,0.5380590273980966,0.0761180547961932,218.47886807499714,115.80452726347004,INTERVENE,RETRY_ALL,1,406.05,1,406.05
T0018355,365.31,0.5942596995518677,0.1885193991037355,217.0890108432928,127.25725035974733,INTERVENE,RETRY_ALL,0,0.0,0,0.0
T0035129,476.71,0.4397370803501991,0.1205258392996017,209.6270635737434,115.69627067543988,INTERVENE,RETRY_ALL,1,476.71,1,476.71
T0022042,337.94,0.6051714084510277,0.2103428169020553,204.5116257719403,122.0145886130146,INTERVENE,RETRY_ALL,1,337.94,1,337.94
T0042375,579.72,0.3502417104345779,0.2995165791308442,203.0421243731335,130.17830344241696,INTERVENE,RETRY_ALL,1,579.72,1,579.72
T0023498,484.89,0.4117002071815812,0.1765995856368376,199.6293134602769,115.69188374916408,INTERVENE,RETRY_ALL,0,0.0,0,0.0
T0042809,446.49,0.4413568163150211,0.1172863673699576,197.06140491649379,108.33701062398481,INTERVENE,RETRY_ALL,0,0.0,0,0.0
T0035863,362.46,0.5412565140607002,0.0825130281214003,196.18383608644137,104.43577923520306,INTERVENE,RETRY_ALL,1,362.46,1,362.46
T0030704,462.25,0.4165319837119156,0.1669360325761688,192.54190947083296,110.59204597126684,INTERVENE,RETRY_ALL,0,0.0,0,0.0
T0030786,415.77,0.4627636145020065,0.0744727709959869,192.40322800149923,101.61601476967178,INTERVENE,RETRY_ALL,0,0.0,0,0.0
T0018217,476.02,0.4028463241224306,0.1943073517551388,191.7629072087594,112.76192493667993,INTERVENE,RETRY_ALL,1,476.02,1,476.02
T0014339,405.46,0.4662398404753021,0.0675203190493957,189.04160571911598,99.15287762544038,INTERVENE,RETRY_ALL,1,405.46,1,405.46
T0001904,291.86,0.643397789140613,0.2867955782812259,187.78207873857932,119.06857430063043,INTERVENE,RETRY_ALL,1,291.86,1,291.86
T0004409,321.38,0.576328283414335,0.1526565668286699,185.22038372369897,104.99774580482385,INTERVENE,RETRY_ALL,0,0.0,0,0.0
T0009771,461.34,0.4014085162660344,0.1971829674679311,185.1858048941723,109.10064571807125,INTERVENE,RETRY_ALL,1,461.34,1,461.34
T0041443,364.47,0.504982338009212,0.0099646760184239,184.05091273421752,91.1924602252546,INTERVENE,RETRY_ALL,0,0.0,0,0.0
T0002288,320.46,0.5736946001746208,0.1473892003492416,183.84617157195896,103.72155589360975,INTERVENE,RETRY_ALL,1,320.46,1,320.46
T0044092,426.11,0.4205033188963214,0.1589933622073571,179.18066921491152,102.0846031279773,INTERVENE,RETRY_ALL,1,426.11,1,426.11
T0002672,327.4,0.5382283691854725,0.0764567383709449,176.21596807132366,93.09443311946782,INTERVENE,RETRY_ALL,0,0.0,0,0.0
T0000191,300.35,0.5817220425677668,0.1634440851355336,174.72021548522878,99.88860062994765,INTERVENE,RETRY_ALL,1,300.35,1,300.35
T0044793,386.63,0.4405474906330202,0.1189050187339595,170.3288763034446,93.54091726561997,INTERVENE,RETRY_ALL,0,0.0,0,0.0
T0019367,280.39,0.6058449248439892,0.2116898496879784,169.87285847700613,101.1666091770354,INTERVENE,RETRY_ALL,0,0.0,0,0.0
T0025822,249.46,0.6435621412903394,0.2871242825806788,160.54301176628806,101.5694044215125,INTERVENE,RETRY_ALL,1,249.46,1,249.46
T0019001,250.75,0.6380300752980247,0.2760601505960494,159.98604138097969,100.32590602893936,INTERVENE,RETRY_ALL,1,250.75,1,250.75
T0005658,628.72,0.2478200264627361,0.5043599470745277,155.80940703765145,115.44671566243744,INTERVENE,RETRY_ALL,0,0.0,0,0.0
T0001558,374.45,0.4082361973225382,0.1835276053549236,152.86404408742442,88.70940802182945,INTERVENE,RETRY_ALL,0,0.0,0,0.0
T0016052,338.92,0.4441444289944146,0.1117111420111707,150.52942987478698,81.92262219619495,INTERVENE,RETRY_ALL,1,338.92,1,338.92
T0041575,357.06,0.4169072564952323,0.1661854870095354,148.86090500418766,85.04971349949437,INTERVENE,RETRY_ALL,0,0.0,0,0.0
T0017955,279.47,0.4904468200604305,0.0191063598791388,137.06517280228852,68.09199466037269,INTERVENE,RETRY_ALL,1,279.47,1,279.47
T0039103,242.71,0.5544856490954306,0.1089712981908612,134.57921189195199,72.87224166066048,INTERVENE,RETRY_ALL,0,0.0,0,0.0
T0015600,230.4,0.5693418881955876,0.1386837763911752,131.1763710402634,72.93420277470857,INTERVENE,RETRY_ALL,1,230.4,1,230.4
T0014645,304.35,0.4250865053317495,0.1498269893365009,129.37507789771797,72.62947815715418,INTERVENE,RETRY_ALL,0,0.0,0,0.0
T0035860,243.65,0.528905018296504,0.057810036593008,128.86770770794323,66.40877730309823,INTERVENE,RETRY_ALL,1,243.65,1,243.65
T0004475,429.62,0.2926713637709761,0.4146572724580477,125.73747130328674,87.18771409983984,INTERVENE,RETRY_ALL,0,0.0,0,0.0
T0028832,257.66,0.479606317028577,0.040787365942846,123.57536364558315,62.55783861205791,INTERVENE,RETRY_ALL,1,257.66,1,257.66
T0029260,302.98,0.406487211693107,0.1870255766137859,123.15749539877756,71.3455484950218,INTERVENE,RETRY_ALL,0,0.0,0,0.0
T0017251,208.77,0.5564051039223759,0.1128102078447517,116.16069354587441,62.8824027640875,INTERVENE,RETRY_ALL,1,208.77,1,208.77
T0016502,492.75,0.2356322783157568,0.5287354433684863,116.10780514008917,86.999058484688,INTERVENE,RETRY_ALL,1,492.75,1,492.75
T0001103,278.71,0.3955694908833492,0.2088610182333015,110.24917280409825,64.8879636476707,INTERVENE,RETRY_ALL,0,0.0,0,0.0
