transaction_id,customer_id,predicted_treatment_probability,predicted_control_probability,predicted_probability_uplift,selected_policy_type,selected_policy_parameter,selected_policy,intervention_selected,monitoring_missing_required_field,monitoring_duplicate_transaction_id,monitoring_positive_uplift,monitoring_selected,monitoring_status,monitoring_version,source_version,outcome_evaluated
RECLAIM-V2-005375,C00062,0.6135070473250873,0.6717440249463066,-0.0582369776212192,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-005376,C00551,0.4180588437675791,0.716163241720495,-0.2981043979529158,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-005377,C00229,0.4065148161478115,0.3769416834138644,0.0295731327339471,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-005378,C00373,0.6266223950559283,0.578659553732406,0.0479628413235223,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-005379,C00735,0.3005339405881698,0.4395099639176316,-0.1389760233294618,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-005380,C00089,0.6360207961398769,0.4473286769219935,0.1886921192178834,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-005381,C00461,0.800035537126809,0.6390132995268277,0.1610222375999812,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-005382,C00734,0.4886970958495791,0.6736580829171692,-0.18496098706759,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-005383,C00056,0.604708069594356,0.5585404527646604,0.0461676168296956,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-005384,C00899,0.5536164833960104,0.4458050054823631,0.1078114779136473,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-005385,C00585,0.8475977812629516,0.6859355962025988,0.1616621850603528,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-005386,C00488,0.482256121584207,0.3794267672074403,0.1028293543767667,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-005387,C00847,0.4940137896796762,0.5994695139025543,-0.1054557242228781,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-005388,C00140,0.6898279496550347,0.438091703364055,0.2517362462909796,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-005389,C00053,0.8013674202652177,0.6202464912207905,0.1811209290444272,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-005390,C00193,0.4132753284018429,0.5618119983607986,-0.1485366699589557,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-005391,C00392,0.2315920851912934,0.6370618987216763,-0.4054698135303829,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-005392,C00145,0.5667206029338102,0.6103320661187908,-0.0436114631849805,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-005393,C00404,0.7982355542878407,0.4718937629906541,0.3263417912971865,TOP_RATE,0.05,TARGET,1,False,False,True,1,PASS,V21,V10.2,False
RECLAIM-V2-005394,C00126,0.7068605134802629,0.5548095209002566,0.1520509925800063,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-005395,C00271,0.5991328957283177,0.3865099474538639,0.2126229482744537,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-005396,C00228,0.4555595686652473,0.5191741354850626,-0.0636145668198153,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-005397,C00894,0.5970177815256724,0.5800911053076295,0.0169266762180428,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-005398,C00696,0.3240630022859297,0.473527434880257,-0.1494644325943272,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-005399,C00527,0.4025309433356334,0.6195539510168935,-0.21702300768126,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-005400,C00352,0.7333393849142088,0.5629867704793108,0.170352614434898,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-005401,C00350,0.5199181370395349,0.5022710471883359,0.017647089851199,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-005402,C00192,0.610593037525325,0.469653722503733,0.140939315021592,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-005403,C00427,0.7164072282176719,0.5281417329467355,0.1882654952709364,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-005404,C00943,0.3520247500894378,0.5320062007570145,-0.1799814506675767,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-005405,C00966,0.5751264973342458,0.6289898107131178,-0.0538633133788719,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-005406,C00517,0.2653592354395215,0.2697986137180781,-0.0044393782785565,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-005407,C00418,0.570104630914006,0.5755012186106806,-0.0053965876966746,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-005408,C00414,0.6232547087555702,0.4197707597052079,0.2034839490503623,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-005409,C00062,0.615581233536069,0.6724434353155473,-0.0568622017794783,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-005410,C00238,0.4582851941662275,0.6437027880298064,-0.1854175938635788,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-005411,C00437,0.4778341106702368,0.3476752741294935,0.1301588365407432,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-005412,C00360,0.6724554176502708,0.8105138314548698,-0.1380584138045989,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-005413,C00897,0.2769108102606798,0.6680628885425256,-0.3911520782818458,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-005414,C00357,0.3503694401933652,0.4194762899592162,-0.069106849765851,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-005415,C00659,0.7712412366794504,0.7841304728348769,-0.0128892361554264,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-005416,C00012,0.8576296002030919,0.7163809277332235,0.1412486724698683,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-005417,C00035,0.6712278253586547,0.6603566604315176,0.010871164927137,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-005418,C00945,0.5270791433401494,0.6695077398928676,-0.1424285965527182,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-005419,C00478,0.4992808042894505,0.715836676796006,-0.2165558725065555,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-005420,C00305,0.7358638219508917,0.7362450173353285,-0.0003811953844368,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-005421,C00587,0.5493623583076535,0.6838167636667011,-0.1344544053590476,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-005422,C00517,0.2953408797918449,0.3280587156516939,-0.032717835859849,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-005423,C00295,0.8073989444338563,0.5584923491503084,0.2489065952835478,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-005424,C00418,0.4872627145300516,0.269058743985928,0.2182039705441236,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-005425,C00884,0.8321924502252183,0.5013580658733399,0.3308343843518784,TOP_RATE,0.05,TARGET,1,False,False,True,1,PASS,V21,V10.2,False
RECLAIM-V2-005426,C00124,0.492780828642951,0.2863729596848713,0.2064078689580797,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-005427,C00459,0.6526202001244518,0.3717771078733827,0.280843092251069,TOP_RATE,0.05,TARGET,1,False,False,True,1,PASS,V21,V10.2,False
RECLAIM-V2-005428,C00567,0.6232436106470901,0.2992062012374624,0.3240374094096276,TOP_RATE,0.05,TARGET,1,False,False,True,1,PASS,V21,V10.2,False
RECLAIM-V2-005429,C00795,0.705416355206543,0.5509029263955516,0.1545134288109914,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-005430,C00275,0.5083981962745632,0.3578393618919331,0.15055883438263,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-005431,C00659,0.772652744112914,0.7851086798662369,-0.0124559357533229,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-005432,C00485,0.6923115714603442,0.6073928915095107,0.0849186799508334,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-005433,C00437,0.4791680079097417,0.3489433150090056,0.130224692900736,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-005434,C00174,0.6006270431362402,0.3983437431624649,0.2022832999737752,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-005435,C00512,0.3465054190710114,0.609916592472921,-0.2634111734019095,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-005436,C00491,0.2892762473055497,0.3442065435242419,-0.0549302962186922,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-005437,C00325,0.6930884184964462,0.452825202402988,0.2402632160934582,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-005438,C00018,0.8163146972393114,0.6006877963308909,0.2156269009084205,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-005439,C00347,0.2568042383919003,0.3500757692881595,-0.0932715308962591,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-005440,C00096,0.7050732298763752,0.5086792293707286,0.1963940005056466,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-005441,C00712,0.3583358214473625,0.4995818306522256,-0.1412460092048631,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-005442,C00221,0.4948901893194057,0.4784927948067441,0.0163973945126615,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-005443,C00373,0.6254936567334817,0.5807992706695566,0.044694386063925,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-005444,C00179,0.6117227340567685,0.6915484363202128,-0.0798257022634443,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-005445,C00886,0.6135606566049657,0.7398393627777554,-0.1262787061727897,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-005446,C00450,0.8887761086494318,0.6838846277256304,0.2048914809238013,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-005447,C00391,0.4195820237837813,0.4452973074415355,-0.0257152836577542,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-005448,C00739,0.5153489396358218,0.537555573699562,-0.0222066340637401,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-005449,C00365,0.4742149949826555,0.4258678393362769,0.0483471556463786,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-005450,C00058,0.631624084631219,0.5419699652120437,0.0896541194191753,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-005451,C00218,0.738192889107811,0.5233959171018996,0.2147969720059114,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-005452,C00551,0.4190531630705448,0.717468593128852,-0.2984154300583072,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-005453,C00466,0.6935621844819702,0.6481590253814734,0.0454031591004967,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-005454,C00518,0.5195445729862297,0.5796133265686456,-0.0600687535824159,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-005455,C00325,0.6891459162999148,0.455753355037126,0.2333925612627888,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-005456,C00863,0.5740911860603635,0.4544550688293217,0.1196361172310417,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-005457,C00708,0.4526287961240081,0.6268391022918214,-0.1742103061678133,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-005458,C00834,0.4225041525219946,0.4897812773525546,-0.06727712483056,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-005459,C00109,0.8145970991534527,0.604125649284359,0.2104714498690937,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-005460,C00500,0.5776157200879913,0.4646139050438538,0.1130018150441374,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-005461,C00897,0.2809188696092269,0.6729209231365032,-0.3920020535272763,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-005462,C00345,0.5639371364115272,0.792523268609936,-0.2285861321984088,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-005463,C00450,0.8840253170853472,0.6837207811368571,0.20030453594849,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-005464,C00131,0.7379624144347531,0.7706499752166254,-0.0326875607818722,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-005465,C00819,0.6828119529268616,0.3605817401006934,0.3222302128261681,TOP_RATE,0.05,TARGET,1,False,False,True,1,PASS,V21,V10.2,False
RECLAIM-V2-005466,C00663,0.8074474641158553,0.4617405070899351,0.3457069570259202,TOP_RATE,0.05,TARGET,1,False,False,True,1,PASS,V21,V10.2,False
RECLAIM-V2-005467,C00201,0.6077970901917172,0.5931156473864883,0.0146814428052289,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-005468,C00695,0.8091906904305374,0.7448536887120848,0.0643370017184525,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-005469,C00295,0.8038741139533657,0.5485484261033209,0.2553256878500448,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-005470,C00687,0.4717307849628775,0.5057752163509162,-0.0340444313880385,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-005471,C00289,0.6769436283152904,0.4910930788849162,0.1858505494303741,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-005472,C00534,0.2602705739713831,0.3148866111729457,-0.0546160372015626,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-005473,C00585,0.7189812218000974,0.6841852608568794,0.034795960943218,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-005474,C00875,0.5899060527316231,0.4139580494151009,0.1759480033165222,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-005475,C00035,0.6752910066411528,0.662377145100079,0.0129138615410738,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-005476,C00459,0.6518479803226236,0.372941993135675,0.2789059871869486,TOP_RATE,0.05,TARGET,1,False,False,True,1,PASS,V21,V10.2,False
RECLAIM-V2-005477,C00874,0.7079559262518093,0.6222262802743607,0.0857296459774485,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-005478,C00229,0.4090291771162489,0.3751331592629232,0.0338960178533257,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-005479,C00404,0.5850306448438662,0.3168812767928779,0.2681493680509883,TOP_RATE,0.05,TARGET,1,False,False,True,1,PASS,V21,V10.2,False
RECLAIM-V2-005480,C00687,0.6901066906178086,0.7327009847746571,-0.0425942941568484,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-005481,C00186,0.499337482287469,0.7060210560417566,-0.2066835737542875,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-005482,C00863,0.5675408353214761,0.5928514218107833,-0.0253105864893071,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-005483,C00445,0.5938235032361263,0.5654950908975599,0.0283284123385664,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-005484,C00709,0.8205091727042911,0.6278812733705479,0.1926278993337432,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-005485,C00809,0.4613193330507713,0.4174516234722431,0.0438677095785281,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-005486,C00718,0.8203093353479021,0.6784107312655124,0.1418986040823896,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-005487,C00987,0.7982641578240021,0.59460649377527,0.2036576640487321,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-005488,C00497,0.5226124207005811,0.4118368538826454,0.1107755668179356,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-005489,C00118,0.3925445634831673,0.6424037734356541,-0.2498592099524868,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-005490,C00413,0.482134607045724,0.6784951218231403,-0.1963605147774162,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-005491,C00942,0.5017745526322137,0.6333102938253781,-0.1315357411931643,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-005492,C00004,0.3895295352081782,0.5618964832514269,-0.1723669480432487,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-005493,C00081,0.49972631224555,0.5855101016086344,-0.0857837893630844,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-005494,C00146,0.6576248578195488,0.4732188909272415,0.1844059668923072,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-005495,C00037,0.6429340390141088,0.7631319506615702,-0.1201979116474614,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-005496,C00966,0.5802722463729679,0.6299580836441769,-0.049685837271209,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-005497,C00469,0.5112021879090878,0.5827822335594592,-0.0715800456503714,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-005498,C00653,0.4980293640876362,0.4832202588980612,0.014809105189575,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-005499,C00945,0.68516183090455,0.6818422817245214,0.0033195491800285,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-005500,C00739,0.2522755666277726,0.3799370260698527,-0.1276614594420801,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-005501,C00570,0.6099886224224723,0.8816392279560352,-0.2716506055335629,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-005502,C00279,0.7599014323540436,0.5117219318182136,0.24817950053583,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-005503,C00919,0.735883327013489,0.706687910647768,0.0291954163657209,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-005504,C00821,0.1925802553062953,0.2634006657121002,-0.0708204104058048,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-005505,C00818,0.5664634554032727,0.8029629462985274,-0.2364994908952546,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-005506,C00401,0.7524145228287473,0.5682901167412278,0.1841244060875195,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-005507,C00414,0.623735616480353,0.4249634500703724,0.1987721664099805,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-005508,C00378,0.59595232514268,0.7036635262275389,-0.1077112010848588,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-005509,C00347,0.2573941704961595,0.3498601020524996,-0.09246593155634,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-005510,C00174,0.2647032610308316,0.3474672639292556,-0.082764002898424,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-005511,C00795,0.7065935982748398,0.5490972015574132,0.1574963967174266,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-005512,C00789,0.6007319979763635,0.4348043064472006,0.1659276915291628,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-005513,C00762,0.6431191539290421,0.4703862215323446,0.1727329323966974,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-005514,C00550,0.7151150759956656,0.3816110460897421,0.3335040299059235,TOP_RATE,0.05,TARGET,1,False,False,True,1,PASS,V21,V10.2,False
RECLAIM-V2-005515,C00987,0.7991284072494836,0.5905625418834406,0.208565865366043,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-005516,C00783,0.4942704396679504,0.6716061152368898,-0.1773356755689394,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-005517,C00795,0.5346501909875202,0.5119190972945704,0.0227310936929497,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-005518,C00339,0.5117414263147292,0.5643579429576188,-0.0526165166428895,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-005519,C00587,0.5411494099787171,0.682639344914394,-0.1414899349356769,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-005520,C00790,0.6463229557461655,0.64160466193503,0.0047182938111355,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-005521,C00205,0.2594863687986799,0.4141454192310568,-0.1546590504323769,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-005522,C00622,0.4027880526547614,0.4481083095938177,-0.0453202569390563,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-005523,C00671,0.8114282711554487,0.7494457220321251,0.0619825491233235,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-005524,C00131,0.3335559046383712,0.5097754986895257,-0.1762195940511544,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-005525,C00643,0.5023610225575904,0.4857364252752255,0.0166245972823649,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-005526,C00450,0.4598994756985337,0.59121676796227,-0.1313172922637362,TOP_RATE,0.05,RETRY_ALL,0,False,False,False,0,PASS,V21,V10.2,False
RECLAIM-V2-005527,C00764,0.6957103416453514,0.4233575541303537,0.2723527875149977,TOP_RATE,0.05,TARGET,1,False,False,True,1,PASS,V21,V10.2,False
RECLAIM-V2-005528,C00680,0.5152874040486917,0.3692167718099685,0.1460706322387231,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
RECLAIM-V2-005529,C00102,0.5069085121450314,0.4792910429237717,0.0276174692212596,TOP_RATE,0.05,RETRY_ALL,0,False,False,True,0,PASS,V21,V10.2,False
