transaction_id,customer_id,amount,recovery_probability,expected_recovery,expected_net_recovery_if_action,recovery_flag,recovered_amount,recommended_action,intervention_flag,policy_name,policy_rank,actual_recovery_flag,actual_recovered_amount,actual_net_recovery
T0044954,C00981,988.27,0.629730751609993,622.3440098936078,620.5940098936078,0,0.0,INTERVENE,1,RETRY_ALL,355,0,0.0,-1.75
T0030471,C00664,1148.73,0.5384792970469614,618.567322896756,616.817322896756,0,0.0,INTERVENE,1,RETRY_ALL,356,0,0.0,-1.75
T0020946,C00461,1153.86,0.5311080637570084,612.8243504466616,611.0743504466616,1,1153.86,INTERVENE,1,RETRY_ALL,357,1,1153.86,1152.11
T0038580,C00840,1312.56,0.4562540294543635,598.8607889006194,597.1107889006194,1,1312.56,INTERVENE,1,RETRY_ALL,358,1,1312.56,1310.81
T0008294,C00180,974.15,0.6094428808252563,593.6887823559234,591.9387823559234,1,974.15,INTERVENE,1,RETRY_ALL,359,1,974.15,972.4
T0006532,C00142,1387.59,0.427114650552562,592.6600179602294,590.9100179602294,1,1387.59,INTERVENE,1,RETRY_ALL,360,1,1387.59,1385.84
T0009472,C00206,1318.74,0.446956432073917,589.4193252331573,587.6693252331573,1,1318.74,INTERVENE,1,RETRY_ALL,361,1,1318.74,1316.99
T0010518,C00228,1385.67,0.4242259504637402,587.8371727790909,586.0871727790909,1,1385.67,INTERVENE,1,RETRY_ALL,362,1,1385.67,1383.92
T0021304,C00469,1486.23,0.3924184185502073,583.2240262018746,581.4740262018746,0,0.0,INTERVENE,1,RETRY_ALL,363,0,0.0,-1.75
T0013361,C00293,982.62,0.5913349259862811,581.0575249726396,579.3075249726396,1,982.62,INTERVENE,1,RETRY_ALL,364,1,982.62,980.87
T0031997,C00695,1487.07,0.3906600277625786,580.9388074848977,579.1888074848977,1,1487.07,INTERVENE,1,RETRY_ALL,365,1,1487.07,1485.32
T0030009,C00653,1281.48,0.4529534491269549,580.4507859872102,578.7007859872102,1,1281.48,INTERVENE,1,RETRY_ALL,366,1,1281.48,1279.73
T0028280,C00619,1390.62,0.4173589057614039,580.3876415299234,578.6376415299234,1,1390.62,INTERVENE,1,RETRY_ALL,367,1,1390.62,1388.87
T0013528,C00296,1175.18,0.4938523864822071,580.3654475461601,578.6154475461601,1,1175.18,INTERVENE,1,RETRY_ALL,368,1,1175.18,1173.43
T0036030,C00783,1101.5,0.5249275858387936,578.2077358014312,576.4577358014312,0,0.0,INTERVENE,1,RETRY_ALL,369,0,0.0,-1.75
T0016981,C00373,1267.85,0.4511695882497816,572.0153624624855,570.2653624624855,1,1267.85,INTERVENE,1,RETRY_ALL,370,1,1267.85,1266.1
T0033036,C00718,1216.4,0.4659105042464753,566.7335373654125,564.9835373654125,1,1216.4,INTERVENE,1,RETRY_ALL,371,1,1216.4,1214.65
T0025688,C00565,1133.12,0.4988197924777667,565.2226832524069,563.4726832524069,1,1133.12,INTERVENE,1,RETRY_ALL,372,1,1133.12,1131.37
T0012181,C00268,1167.93,0.4827779974143267,563.8509065201146,562.1009065201146,0,0.0,INTERVENE,1,RETRY_ALL,373,0,0.0,-1.75
T0016455,C00360,854.81,0.6592705106225041,563.5510251852227,561.8010251852227,1,854.81,INTERVENE,1,RETRY_ALL,374,1,854.81,853.06
T0023557,C00518,909.83,0.6182519921586848,562.5042100257361,560.7542100257361,1,909.83,INTERVENE,1,RETRY_ALL,375,1,909.83,908.08
T0031278,C00680,965.67,0.5803845231832166,560.4599225023368,558.7099225023368,1,965.67,INTERVENE,1,RETRY_ALL,376,1,965.67,963.92
T0016500,C00361,2967.37,0.1868936748991667,554.5826840855402,552.8326840855402,0,0.0,INTERVENE,1,RETRY_ALL,377,0,0.0,-1.75
T0005571,C00122,1026.69,0.5335916696136076,547.8332312755948,546.0832312755948,0,0.0,INTERVENE,1,RETRY_ALL,378,0,0.0,-1.75
T0020450,C00450,1138.94,0.4769710614723157,543.2414207532793,541.4914207532793,0,0.0,INTERVENE,1,RETRY_ALL,379,0,0.0,-1.75
T0021693,C00478,1025.58,0.5285665819802446,542.0873151472993,540.3373151472993,0,0.0,INTERVENE,1,RETRY_ALL,380,0,0.0,-1.75
T0006984,C00153,1318.64,0.4096981286204722,540.2443403240995,538.4943403240995,0,0.0,INTERVENE,1,RETRY_ALL,381,0,0.0,-1.75
T0040618,C00886,982.08,0.5481784169419686,538.3550597103686,536.6050597103686,1,982.08,INTERVENE,1,RETRY_ALL,382,1,982.08,980.33
T0008368,C00182,913.32,0.5885413293914469,537.5265669597962,535.7765669597962,0,0.0,INTERVENE,1,RETRY_ALL,383,0,0.0,-1.75
T0025637,C00563,1258.32,0.4228285236336423,532.0535878586848,530.3035878586848,1,1258.32,INTERVENE,1,RETRY_ALL,384,1,1258.32,1256.57
T0000433,C00010,1230.15,0.4294444209452173,528.2810544257591,526.5310544257591,1,1230.15,INTERVENE,1,RETRY_ALL,385,1,1230.15,1228.4
T0004784,C00107,1095.66,0.4810258911531194,527.0408279008268,525.2908279008268,0,0.0,INTERVENE,1,RETRY_ALL,386,0,0.0,-1.75
T0024020,C00527,1246.89,0.4211392545679332,525.1143251282103,523.3643251282103,0,0.0,INTERVENE,1,RETRY_ALL,387,0,0.0,-1.75
T0035164,C00764,1192.7,0.4396153835926357,524.3292680109366,522.5792680109366,1,1192.7,INTERVENE,1,RETRY_ALL,388,1,1192.7,1190.95
T0015852,C00348,1400.01,0.3725925573859033,521.6333062658384,519.8833062658384,1,1400.01,INTERVENE,1,RETRY_ALL,389,1,1400.01,1398.26
T0018897,C00416,1013.71,0.5138158983339091,520.860314300067,519.110314300067,0,0.0,INTERVENE,1,RETRY_ALL,390,0,0.0,-1.75
T0044225,C00964,1025.85,0.5066094520004978,519.7053063347106,517.9553063347106,1,1025.85,INTERVENE,1,RETRY_ALL,391,1,1025.85,1024.1
T0014702,C00324,898.63,0.5781743557394726,519.5648212981623,517.8148212981623,1,898.63,INTERVENE,1,RETRY_ALL,392,1,898.63,896.88
T0006681,C00145,964.34,0.5353849288409517,516.2931022784834,514.5431022784834,1,964.34,INTERVENE,1,RETRY_ALL,393,1,964.34,962.59
T0010667,C00232,1125.87,0.4584929248014191,516.2034292461736,514.4534292461736,1,1125.87,INTERVENE,1,RETRY_ALL,394,1,1125.87,1124.12
T0031352,C00681,1069.78,0.4799993292457942,513.4936824405657,511.74368244056575,1,1069.78,INTERVENE,1,RETRY_ALL,395,1,1069.78,1068.03
T0000183,C00005,806.92,0.6360643634896447,513.2530561870641,511.5030561870641,1,806.92,INTERVENE,1,RETRY_ALL,396,1,806.92,805.17
T0014416,C00318,1151.44,0.4432852035989535,510.41631483197904,508.66631483197904,0,0.0,INTERVENE,1,RETRY_ALL,397,0,0.0,-1.75
T0000114,C00003,1205.58,0.4176481242301977,503.5082256094417,501.7582256094417,0,0.0,INTERVENE,1,RETRY_ALL,398,0,0.0,-1.75
T0007204,C00158,2259.71,0.2227349149443624,503.3163146489252,501.5663146489252,0,0.0,INTERVENE,1,RETRY_ALL,399,0,0.0,-1.75
T0020901,C00460,1003.41,0.4974568046447217,499.1531323485602,497.4031323485602,1,1003.41,INTERVENE,1,RETRY_ALL,400,1,1003.41,1001.66
T0029832,C00649,1075.92,0.4615199282951691,496.55852125133833,494.80852125133833,1,1075.92,INTERVENE,1,RETRY_ALL,401,1,1075.92,1074.17
T0010429,C00227,807.29,0.6120218021843692,494.0790806854194,492.3290806854194,1,807.29,INTERVENE,1,RETRY_ALL,402,1,807.29,805.54
T0003583,C00081,779.11,0.6310524279116598,491.6592571102533,489.9092571102533,1,779.11,INTERVENE,1,RETRY_ALL,403,1,779.11,777.36
T0033915,C00736,1193.48,0.4114691072797785,491.08015015627,489.33015015627,1,1193.48,INTERVENE,1,RETRY_ALL,404,1,1193.48,1191.73
T0013176,C00289,1110.34,0.440499741966166,489.1044834947127,487.3544834947127,0,0.0,INTERVENE,1,RETRY_ALL,405,0,0.0,-1.75
T0040449,C00882,1031.94,0.4651022539634424,479.9576199550348,478.2076199550348,1,1031.94,INTERVENE,1,RETRY_ALL,406,1,1031.94,1030.19
T0006704,C00146,836.96,0.5728256864326288,479.432186516653,477.682186516653,1,836.96,INTERVENE,1,RETRY_ALL,407,1,836.96,835.21
T0023506,C00516,1115.69,0.4272385292017156,476.6657546450621,474.9157546450621,1,1115.69,INTERVENE,1,RETRY_ALL,408,1,1115.69,1113.94
T0001894,C00043,1063.04,0.4475796817173424,475.79510485280366,474.04510485280366,1,1063.04,INTERVENE,1,RETRY_ALL,409,1,1063.04,1061.29
T0020490,C00451,1040.28,0.4521137955196847,470.32493920321764,468.57493920321764,0,0.0,INTERVENE,1,RETRY_ALL,410,0,0.0,-1.75
T0045230,C00986,714.87,0.6514521855732045,465.7036239007167,463.9536239007167,1,714.87,INTERVENE,1,RETRY_ALL,411,1,714.87,713.12
T0004005,C00088,1133.97,0.4079637667228054,462.6186725506596,460.8686725506596,0,0.0,INTERVENE,1,RETRY_ALL,412,0,0.0,-1.75
T0011274,C00246,1015.34,0.4541775574929906,461.1446412249331,459.3946412249331,1,1015.34,INTERVENE,1,RETRY_ALL,413,1,1015.34,1013.59
T0000901,C00020,1160.94,0.3971443023876355,461.0607064139016,459.3107064139016,1,1160.94,INTERVENE,1,RETRY_ALL,414,1,1160.94,1159.19
T0023879,C00525,1256.01,0.3637593387078756,456.88536701047883,455.13536701047883,1,1256.01,INTERVENE,1,RETRY_ALL,415,1,1256.01,1254.26
T0001142,C00025,897.12,0.505622981781729,453.60448941602476,451.85448941602476,1,897.12,INTERVENE,1,RETRY_ALL,416,1,897.12,895.37
T0000671,C00015,1107.12,0.4095324655670659,453.40158327860996,451.65158327860996,1,1107.12,INTERVENE,1,RETRY_ALL,417,1,1107.12,1105.37
T0020991,C00463,1115.13,0.4045003343362218,451.07045782835104,449.32045782835104,1,1115.13,INTERVENE,1,RETRY_ALL,418,1,1115.13,1113.38
T0032153,C00698,946.46,0.4761912207571496,450.6959427978118,448.9459427978118,1,946.46,INTERVENE,1,RETRY_ALL,419,1,946.46,944.71
T0028547,C00625,1301.5,0.3452669563506998,449.36494369043584,447.61494369043584,1,1301.5,INTERVENE,1,RETRY_ALL,420,1,1301.5,1299.75
T0018191,C00401,674.42,0.6560035794746212,442.421934069274,440.671934069274,1,674.42,INTERVENE,1,RETRY_ALL,421,1,674.42,672.67
T0023520,C00517,1370.52,0.3196612194562477,438.1020944891766,436.3520944891766,1,1370.52,INTERVENE,1,RETRY_ALL,422,1,1370.52,1368.77
T0032708,C00712,1138.68,0.3823992220688362,435.43034618534244,433.68034618534244,0,0.0,INTERVENE,1,RETRY_ALL,423,0,0.0,-1.75
T0027860,C00611,856.0,0.5077856577254839,434.6645230130142,432.9145230130142,1,856.0,INTERVENE,1,RETRY_ALL,424,1,856.0,854.25
T0014407,C00317,848.44,0.5095664133184558,432.3365277159106,430.5865277159106,1,848.44,INTERVENE,1,RETRY_ALL,425,1,848.44,846.69
T0025062,C00551,892.61,0.4819419153761451,430.1861730839009,428.4361730839009,1,892.61,INTERVENE,1,RETRY_ALL,426,1,892.61,890.86
T0010074,C00220,694.6,0.6153438499120174,427.4178381488873,425.6678381488873,1,694.6,INTERVENE,1,RETRY_ALL,427,1,694.6,692.85
T0024029,C00528,1022.9,0.4154367898232293,424.9502923101812,423.2002923101812,1,1022.9,INTERVENE,1,RETRY_ALL,428,1,1022.9,1021.15
T0042165,C00921,682.19,0.618768095550427,422.1174071035458,420.3674071035458,0,0.0,INTERVENE,1,RETRY_ALL,429,0,0.0,-1.75
T0021765,C00479,704.2,0.597811476295129,420.97884160702984,419.22884160702984,1,704.2,INTERVENE,1,RETRY_ALL,430,1,704.2,702.45
T0005622,C00124,718.44,0.5819681871470689,418.1092243739402,416.3592243739402,1,718.44,INTERVENE,1,RETRY_ALL,431,1,718.44,716.69
T0037261,C00809,778.06,0.5360978166845447,417.1162672495768,415.3662672495768,0,0.0,INTERVENE,1,RETRY_ALL,432,0,0.0,-1.75
T0012287,C00270,1014.55,0.4048971080472742,410.78836096936203,409.03836096936203,0,0.0,INTERVENE,1,RETRY_ALL,433,0,0.0,-1.75
T0026587,C00585,660.2,0.615388508276192,406.27949316394194,404.52949316394194,1,660.2,INTERVENE,1,RETRY_ALL,434,1,660.2,658.45
T0030481,C00664,994.44,0.4084181837368958,406.1473786353187,404.3973786353187,0,0.0,INTERVENE,1,RETRY_ALL,435,0,0.0,-1.75
T0027448,C00601,1063.72,0.3802042877187796,404.43090493222024,402.68090493222024,1,1063.72,INTERVENE,1,RETRY_ALL,436,1,1063.72,1061.97
T0024290,C00534,712.32,0.5606191672441904,399.3402452113817,397.5902452113817,1,712.32,INTERVENE,1,RETRY_ALL,437,1,712.32,710.57
T0008920,C00193,992.41,0.3979582949986598,394.93779153962,393.18779153962,0,0.0,INTERVENE,1,RETRY_ALL,438,0,0.0,-1.75
T0044537,C00971,873.23,0.4512905738242252,394.0804677805282,392.3304677805282,0,0.0,INTERVENE,1,RETRY_ALL,439,0,0.0,-1.75
T0020930,C00461,896.6,0.4365545871346247,391.4148428249045,389.6648428249045,1,896.6,INTERVENE,1,RETRY_ALL,440,1,896.6,894.85
T0029978,C00653,903.18,0.4323703690319425,390.5082699022698,388.7582699022698,1,903.18,INTERVENE,1,RETRY_ALL,441,1,903.18,901.43
T0044597,C00973,744.15,0.5226860727693491,388.95684105131113,387.20684105131113,1,744.15,INTERVENE,1,RETRY_ALL,442,1,744.15,742.4
T0004847,C00108,850.16,0.4574015293169012,388.8644841640567,387.1144841640567,1,850.16,INTERVENE,1,RETRY_ALL,443,1,850.16,848.41
T0040700,C00888,624.2,0.6220317836880492,388.27223937808037,386.52223937808037,1,624.2,INTERVENE,1,RETRY_ALL,444,1,624.2,622.45
T0041719,C00909,846.45,0.4571690034245246,386.9707029486889,385.2207029486889,1,846.45,INTERVENE,1,RETRY_ALL,445,1,846.45,844.7
T0035909,C00780,961.12,0.4023526051451178,386.7091358570756,384.9591358570756,0,0.0,INTERVENE,1,RETRY_ALL,446,0,0.0,-1.75
T0016648,C00365,640.92,0.5997605839331802,384.39855345445386,382.64855345445386,0,0.0,INTERVENE,1,RETRY_ALL,447,0,0.0,-1.75
T0019360,C00426,959.03,0.399568619647928,383.1982933009524,381.4482933009524,0,0.0,INTERVENE,1,RETRY_ALL,448,0,0.0,-1.75
T0030928,C00673,621.54,0.6109932160906049,379.7567235289545,378.0067235289545,0,0.0,INTERVENE,1,RETRY_ALL,449,0,0.0,-1.75
T0019137,C00421,684.65,0.55215846861809,378.03529553937534,376.28529553937534,0,0.0,INTERVENE,1,RETRY_ALL,450,0,0.0,-1.75
T0000667,C00015,695.21,0.5433109206934718,377.71518517530853,375.96518517530853,1,695.21,INTERVENE,1,RETRY_ALL,451,1,695.21,693.46
T0000192,C00005,615.14,0.6117817262513902,376.3314110862801,374.5814110862801,0,0.0,INTERVENE,1,RETRY_ALL,452,0,0.0,-1.75
T0019913,C00438,605.88,0.619664924186729,375.4425842662554,373.6925842662554,0,0.0,INTERVENE,1,RETRY_ALL,453,0,0.0,-1.75
T0036572,C00795,852.16,0.4391590130027101,374.23374452038945,372.48374452038945,0,0.0,INTERVENE,1,RETRY_ALL,454,0,0.0,-1.75
T0045712,C00997,977.5,0.3827608301276337,374.14871144976195,372.39871144976195,1,977.5,INTERVENE,1,RETRY_ALL,455,1,977.5,975.75
T0044928,C00980,912.46,0.4079626459912013,372.24959596113155,370.49959596113155,0,0.0,INTERVENE,1,RETRY_ALL,456,0,0.0,-1.75
T0020069,C00441,604.98,0.614832641521314,371.96145146756453,370.21145146756453,1,604.98,INTERVENE,1,RETRY_ALL,457,1,604.98,603.23
T0026611,C00585,545.61,0.6746303403538817,368.0850600004814,366.3350600004814,0,0.0,INTERVENE,1,RETRY_ALL,458,0,0.0,-1.75
T0025050,C00551,732.93,0.4994265686159063,366.04471493565615,364.29471493565615,1,732.93,INTERVENE,1,RETRY_ALL,459,1,732.93,731.18
T0026617,C00586,662.72,0.5485836809697137,363.5573770522486,361.8073770522486,0,0.0,INTERVENE,1,RETRY_ALL,460,0,0.0,-1.75
T0037232,C00809,685.21,0.5272903237040195,361.3046027052312,359.5546027052312,1,685.21,INTERVENE,1,RETRY_ALL,461,1,685.21,683.46
T0006739,C00147,801.96,0.4430198164929859,355.28417203471497,353.53417203471497,0,0.0,INTERVENE,1,RETRY_ALL,462,0,0.0,-1.75
T0034899,C00758,641.57,0.549735314845492,352.6936859454223,350.9436859454223,1,641.57,INTERVENE,1,RETRY_ALL,463,1,641.57,639.82
T0030466,C00664,576.66,0.6081719374156116,350.70842943008654,348.95842943008654,1,576.66,INTERVENE,1,RETRY_ALL,464,1,576.66,574.91
T0038605,C00840,796.3,0.4401160523354244,350.4644124746984,348.7144124746984,0,0.0,INTERVENE,1,RETRY_ALL,465,0,0.0,-1.75
T0018611,C00410,611.91,0.5725316553112089,350.3378452014818,348.5878452014818,0,0.0,INTERVENE,1,RETRY_ALL,466,0,0.0,-1.75
T0036279,C00789,580.6,0.6022127584597896,349.6447275617539,347.8947275617539,1,580.6,INTERVENE,1,RETRY_ALL,467,1,580.6,578.85
T0041660,C00908,645.37,0.5377242597151077,347.03110549233907,345.28110549233907,1,645.37,INTERVENE,1,RETRY_ALL,468,1,645.37,643.62
T0040033,C00872,550.87,0.6289487429667496,346.4689940380934,344.7189940380934,1,550.87,INTERVENE,1,RETRY_ALL,469,1,550.87,549.12
T0022129,C00487,823.55,0.4205533557937956,346.3467161639804,344.5967161639804,1,823.55,INTERVENE,1,RETRY_ALL,470,1,823.55,821.8
T0042579,C00931,1124.12,0.3054995089383522,343.41810798778045,341.66810798778045,0,0.0,INTERVENE,1,RETRY_ALL,471,0,0.0,-1.75
T0017826,C00391,702.01,0.4883325371753305,342.81432442245375,341.06432442245375,1,702.01,INTERVENE,1,RETRY_ALL,472,1,702.01,700.26
T0012538,C00275,624.01,0.5439700954651939,339.4427792712357,337.6927792712357,1,624.01,INTERVENE,1,RETRY_ALL,473,1,624.01,622.26
T0004910,C00109,584.8,0.5773599453716123,337.6400960533188,335.8900960533188,1,584.8,INTERVENE,1,RETRY_ALL,474,1,584.8,583.05
T0017950,C00394,527.85,0.6385751983726877,337.07191846102324,335.32191846102324,0,0.0,INTERVENE,1,RETRY_ALL,475,0,0.0,-1.75
T0037614,C00817,1224.74,0.2724920918224771,333.7319645386606,331.9819645386606,1,1224.74,INTERVENE,1,RETRY_ALL,476,1,1224.74,1222.99
T0030460,C00663,601.56,0.5436045680594803,327.01076396186096,325.26076396186096,1,601.56,INTERVENE,1,RETRY_ALL,477,1,601.56,599.81
T0037164,C00807,742.49,0.4382102190043236,325.3667055085202,323.6167055085202,0,0.0,INTERVENE,1,RETRY_ALL,478,0,0.0,-1.75
T0022537,C00495,721.78,0.4476338595452713,323.0931671425859,321.3431671425859,1,721.78,INTERVENE,1,RETRY_ALL,479,1,721.78,720.03
T0013884,C00304,753.19,0.4285314995312989,322.765640131979,321.015640131979,1,753.19,INTERVENE,1,RETRY_ALL,480,1,753.19,751.44
T0019419,C00427,555.68,0.5788770467111521,321.670397316453,319.920397316453,1,555.68,INTERVENE,1,RETRY_ALL,481,1,555.68,553.93
T0038648,C00841,799.13,0.4022418467380812,321.4435269838028,319.6935269838028,1,799.13,INTERVENE,1,RETRY_ALL,482,1,799.13,797.38
T0031813,C00691,1122.07,0.2862503549846111,321.19293581758257,319.44293581758257,1,1122.07,INTERVENE,1,RETRY_ALL,483,1,1122.07,1120.32
T0016314,C00357,711.4,0.4489096800100747,319.35434635916715,317.60434635916715,1,711.4,INTERVENE,1,RETRY_ALL,484,1,711.4,709.65
T0022816,C00502,450.44,0.7083338871488463,319.0619161273263,317.3119161273263,1,450.44,INTERVENE,1,RETRY_ALL,485,1,450.44,448.69
T0011220,C00244,765.01,0.4158606992748948,318.1375935522872,316.3875935522872,1,765.01,INTERVENE,1,RETRY_ALL,486,1,765.01,763.26
T0005945,C00131,759.13,0.4131821733715949,313.65898327157885,311.90898327157885,1,759.13,INTERVENE,1,RETRY_ALL,487,1,759.13,757.38
T0010183,C00221,889.34,0.3512003697236798,312.3365368100574,310.5865368100574,1,889.34,INTERVENE,1,RETRY_ALL,488,1,889.34,887.59
T0002285,C00053,574.39,0.5416991188441214,311.14655687287484,309.39655687287484,0,0.0,INTERVENE,1,RETRY_ALL,489,0,0.0,-1.75
T0020416,C00450,541.39,0.5682147553213718,307.62578638343746,305.87578638343746,1,541.39,INTERVENE,1,RETRY_ALL,490,1,541.39,539.64
T0031682,C00687,695.02,0.4419825599096817,307.18671878842696,305.43671878842696,0,0.0,INTERVENE,1,RETRY_ALL,491,0,0.0,-1.75
T0016656,C00365,695.04,0.4382413808403701,304.59528933929084,302.84528933929084,1,695.04,INTERVENE,1,RETRY_ALL,492,1,695.04,693.29
T0006448,C00140,560.96,0.5403676132890259,303.12461635061203,301.37461635061203,1,560.96,INTERVENE,1,RETRY_ALL,493,1,560.96,559.21
T0009904,C00216,530.34,0.5697758784396475,302.1749393716827,300.4249393716827,1,530.34,INTERVENE,1,RETRY_ALL,494,1,530.34,528.59
T0010756,C00233,716.96,0.4206537781739577,301.5919327996007,299.8419327996007,1,716.96,INTERVENE,1,RETRY_ALL,495,1,716.96,715.21
T0014761,C00325,695.54,0.4325988970690437,300.88983686740266,299.13983686740266,1,695.54,INTERVENE,1,RETRY_ALL,496,1,695.54,693.79
T0034482,C00749,654.79,0.4590465503520936,300.57909070504735,298.82909070504735,1,654.79,INTERVENE,1,RETRY_ALL,497,1,654.79,653.04
T0019997,C00440,697.51,0.4290263307311991,299.2501559483187,297.5001559483187,1,697.51,INTERVENE,1,RETRY_ALL,498,1,697.51,695.76
T0021313,C00469,564.77,0.5289588347859453,298.7400811220583,296.9900811220583,0,0.0,INTERVENE,1,RETRY_ALL,499,0,0.0,-1.75
T0042549,C00930,475.94,0.6245541210139873,297.2502883553971,295.5002883553971,1,475.94,INTERVENE,1,RETRY_ALL,500,1,475.94,474.19
T0029092,C00635,780.83,0.3796172606868931,296.41654566214675,294.66654566214675,0,0.0,INTERVENE,1,RETRY_ALL,501,0,0.0,-1.75
T0010789,C00234,614.39,0.4814683103655645,295.80931520549916,294.05931520549916,1,614.39,INTERVENE,1,RETRY_ALL,502,1,614.39,612.64
T0028119,C00616,720.76,0.4047506016125418,291.72804361825564,289.97804361825564,0,0.0,INTERVENE,1,RETRY_ALL,503,0,0.0,-1.75
T0028429,C00622,765.39,0.3775546505792049,288.97655400681765,287.22655400681765,0,0.0,INTERVENE,1,RETRY_ALL,504,0,0.0,-1.75
T0014810,C00326,518.56,0.552782750424167,286.651023059956,284.901023059956,1,518.56,INTERVENE,1,RETRY_ALL,505,1,518.56,516.81
T0015931,C00350,476.58,0.5973398641517076,284.6802324574208,282.9302324574208,1,476.58,INTERVENE,1,RETRY_ALL,506,1,476.58,474.83
T0006144,C00135,503.45,0.5572764289242884,280.560818141933,278.810818141933,1,503.45,INTERVENE,1,RETRY_ALL,507,1,503.45,501.7
T0012291,C00270,477.65,0.586264115227552,280.0290546384402,278.2790546384402,1,477.65,INTERVENE,1,RETRY_ALL,508,1,477.65,475.9
T0012720,C00279,455.06,0.6131801623230075,279.03376466670784,277.28376466670784,1,455.06,INTERVENE,1,RETRY_ALL,509,1,455.06,453.31
T0017842,C00392,521.56,0.515797792443663,269.0194966269168,267.2694966269168,1,521.56,INTERVENE,1,RETRY_ALL,510,1,521.56,519.81
T0021006,C00463,600.41,0.4462854777648994,267.95426370482323,266.20426370482323,0,0.0,INTERVENE,1,RETRY_ALL,511,0,0.0,-1.75
T0032633,C00709,439.8,0.6062992689919877,266.6504185026762,264.9004185026762,1,439.8,INTERVENE,1,RETRY_ALL,512,1,439.8,438.05
T0030981,C00674,606.82,0.4392131723376801,266.52333723795107,264.77333723795107,1,606.82,INTERVENE,1,RETRY_ALL,513,1,606.82,605.07
T0022581,C00497,642.01,0.4133915687170426,265.4015210320285,263.6515210320285,1,642.01,INTERVENE,1,RETRY_ALL,514,1,642.01,640.26
T0004637,C00103,564.45,0.4689081706424691,264.6752169191417,262.9252169191417,0,0.0,INTERVENE,1,RETRY_ALL,515,0,0.0,-1.75
T0014571,C00321,641.17,0.4113334462678371,263.7346657435491,261.9846657435491,1,641.17,INTERVENE,1,RETRY_ALL,516,1,641.17,639.42
T0028520,C00624,653.51,0.4020803216477208,262.763511000002,261.013511000002,0,0.0,INTERVENE,1,RETRY_ALL,517,0,0.0,-1.75
T0027560,C00604,466.83,0.5516324449673534,257.5185742841096,255.7685742841096,1,466.83,INTERVENE,1,RETRY_ALL,518,1,466.83,465.08
T0037771,C00821,936.07,0.274205004158866,256.67507824298974,254.92507824298974,0,0.0,INTERVENE,1,RETRY_ALL,519,0,0.0,-1.75
T0031500,C00683,795.89,0.3216986421710826,256.03673231754294,254.28673231754294,1,795.89,INTERVENE,1,RETRY_ALL,520,1,795.89,794.14
T0034584,C00751,436.71,0.5840229146742204,255.0486470673788,253.2986470673788,1,436.71,INTERVENE,1,RETRY_ALL,521,1,436.71,434.96
T0033862,C00735,759.17,0.3274309708288759,248.5757701241577,246.8257701241577,1,759.17,INTERVENE,1,RETRY_ALL,522,1,759.17,757.42
T0018843,C00415,553.95,0.4473365844830651,247.80210097439394,246.05210097439394,1,553.95,INTERVENE,1,RETRY_ALL,523,1,553.95,552.2
T0026881,C00590,517.86,0.4679547602541116,242.33505214519423,240.58505214519423,0,0.0,INTERVENE,1,RETRY_ALL,524,0,0.0,-1.75
T0027948,C00612,423.79,0.5629722060436121,238.5819911992224,236.8319911992224,0,0.0,INTERVENE,1,RETRY_ALL,525,0,0.0,-1.75
T0027304,C00598,430.14,0.5433990592856165,233.73767136111508,231.98767136111508,1,430.14,INTERVENE,1,RETRY_ALL,526,1,430.14,428.39
T0019516,C00429,607.12,0.381861975449165,231.83604253469707,230.08604253469707,0,0.0,INTERVENE,1,RETRY_ALL,527,0,0.0,-1.75
T0045263,C00987,378.61,0.5963889273253756,225.79881177466046,224.04881177466046,1,378.61,INTERVENE,1,RETRY_ALL,528,1,378.61,376.86
T0010693,C00232,479.53,0.4674597480721209,224.1609729930241,222.4109729930241,1,479.53,INTERVENE,1,RETRY_ALL,529,1,479.53,477.78
T0020397,C00449,601.75,0.3709839079254257,223.2395665941249,221.4895665941249,0,0.0,INTERVENE,1,RETRY_ALL,530,0,0.0,-1.75
T0029955,C00652,373.36,0.5943407545321474,221.90306411212256,220.15306411212256,1,373.36,INTERVENE,1,RETRY_ALL,531,1,373.36,371.61
T0036986,C00803,375.2,0.5894676709953078,221.16827015743948,219.41827015743948,1,375.2,INTERVENE,1,RETRY_ALL,532,1,375.2,373.45
T0008618,C00187,406.05,0.5380590273980966,218.47886807499714,216.72886807499714,1,406.05,INTERVENE,1,RETRY_ALL,533,1,406.05,404.3
T0018355,C00404,365.31,0.5942596995518677,217.0890108432928,215.3390108432928,0,0.0,INTERVENE,1,RETRY_ALL,534,0,0.0,-1.75
T0035129,C00764,476.71,0.4397370803501991,209.6270635737434,207.8770635737434,1,476.71,INTERVENE,1,RETRY_ALL,535,1,476.71,474.96
T0022042,C00485,337.94,0.6051714084510277,204.5116257719403,202.7616257719403,1,337.94,INTERVENE,1,RETRY_ALL,536,1,337.94,336.19
T0042375,C00927,579.72,0.3502417104345779,203.0421243731335,201.2921243731335,1,579.72,INTERVENE,1,RETRY_ALL,537,1,579.72,577.97
T0023498,C00516,484.89,0.4117002071815812,199.6293134602769,197.8793134602769,0,0.0,INTERVENE,1,RETRY_ALL,538,0,0.0,-1.75
T0042809,C00936,446.49,0.4413568163150211,197.06140491649379,195.31140491649379,0,0.0,INTERVENE,1,RETRY_ALL,539,0,0.0,-1.75
