transaction_id,customer_id,predicted_treatment_probability,predicted_control_probability,predicted_probability_uplift,selected_policy_type,selected_policy_parameter,selected_policy,intervention_selected,oracle_control_value,oracle_treatment_value,oracle_incremental_value,production_rank,production_policy_type,production_target_rate,production_capacity,production_intervention_selected,production_decision,production_priority,expected_incremental_recovery_value,economic_opportunity_score,economic_value_band,economic_priority,economic_decision_reason,economic_operator_action,uplift_segment,treatment_control_probability_gap
RECLAIM-V2-005807,C00739,0.785791904522384,0.4671077008015192,0.3186842037208648,TOP_RATE,0.05,TARGET,1,0.0,-37.41328783967553,-37.41328783967553,166,TOP_RATE,0.05,500,1,TARGET,TARGET,478.0263055812972,31.868420372086483,VERY_HIGH,TARGET_VALUE,Predicted uplift places transaction inside validated 5% targeting capacity,Queue for intervention,TOP_10,0.3186842037208648
RECLAIM-V2-005808,C00205,0.2591645891890679,0.4178303290992636,-0.1586657399101956,TOP_RATE,0.05,RETRY_ALL,0,6727.76,6641.371497342458,-86.38850265754263,8885,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P10_P20,-0.15866573991019572
RECLAIM-V2-005809,C00244,0.7475740229269157,0.5022313981609924,0.2453426247659232,TOP_RATE,0.05,RETRY_ALL,0,765.01,689.8007044749338,-75.20929552506618,622,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,368.0139371488848,24.53426247659232,VERY_HIGH,HIGH_POTENTIAL_RETRY_ALL,Economic potential is notable but transaction is outside validated targeting capacity,Continue standard retry process,TOP_10,0.24534262476592328
RECLAIM-V2-005810,C00053,0.549680947523756,0.5446233664128878,0.0050575811108681,TOP_RATE,0.05,RETRY_ALL,0,574.39,554.6615286438871,-19.72847135611289,5271,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,7.586371666302149,0.50575811108681,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P40_P50,0.005057581110868181
RECLAIM-V2-005811,C00574,0.6069106752312408,0.4200445197025615,0.1868661555286792,TOP_RATE,0.05,RETRY_ALL,0,0.0,-37.92727865687803,-37.92727865687803,1419,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,280.2992332930188,18.68661555286792,VERY_HIGH,HIGH_POTENTIAL_RETRY_ALL,Economic potential is notable but transaction is outside validated targeting capacity,Continue standard retry process,P80_P90,0.18686615552867925
RECLAIM-V2-005812,C00482,0.6895188332409538,0.5716414445282625,0.1178773887126912,TOP_RATE,0.05,RETRY_ALL,0,4004.89435770769,3953.5056,-51.38875770768982,2811,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,176.8160830690368,11.78773887126912,HIGH,HIGH_POTENTIAL_RETRY_ALL,Economic potential is notable but transaction is outside validated targeting capacity,Continue standard retry process,P70_P80,0.11787738871269127
RECLAIM-V2-005813,C00307,0.5492706737496655,0.3543302540652197,0.1949404196844458,TOP_RATE,0.05,RETRY_ALL,0,0.0,-35.98712059871278,-35.98712059871278,1299,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,292.4106295266687,19.49404196844458,VERY_HIGH,HIGH_POTENTIAL_RETRY_ALL,Economic potential is notable but transaction is outside validated targeting capacity,Continue standard retry process,P80_P90,0.19494041968444586
RECLAIM-V2-005814,C00437,0.479935182111512,0.3497767042704862,0.1301584778410258,TOP_RATE,0.05,RETRY_ALL,0,11775.37,11635.612210894062,-139.75778910593908,2568,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,195.2377167615387,13.01584778410258,HIGH,HIGH_POTENTIAL_RETRY_ALL,Economic potential is notable but transaction is outside validated targeting capacity,Continue standard retry process,P70_P80,0.1301584778410258
RECLAIM-V2-005815,C00488,0.4805676006158523,0.3907818793037969,0.0897857213120554,TOP_RATE,0.05,RETRY_ALL,0,0.0,-232.0567335343348,-232.0567335343348,3326,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,134.67858196808308,8.978572131205539,HIGH,HIGH_POTENTIAL_RETRY_ALL,Economic potential is notable but transaction is outside validated targeting capacity,Continue standard retry process,P60_P70,0.08978572131205542
RECLAIM-V2-005816,C00459,0.6477138244201748,0.3721147009702015,0.2755991234499732,TOP_RATE,0.05,TARGET,1,5537.97,5435.7081735822685,-102.26182641773175,397,TOP_RATE,0.05,500,1,TARGET,TARGET,413.39868517495984,27.559912344997322,VERY_HIGH,TARGET_VALUE,Predicted uplift places transaction inside validated 5% targeting capacity,Queue for intervention,TOP_10,0.2755991234499733
RECLAIM-V2-005817,C00186,0.5064913522015356,0.7050368612645173,-0.1985455090629816,TOP_RATE,0.05,RETRY_ALL,0,4692.25,4597.097513389556,-95.1524866104437,9414,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,BOTTOM_10,-0.19854550906298163
RECLAIM-V2-005818,C00463,0.5400416768850195,0.5754855077644451,-0.0354438308794256,TOP_RATE,0.05,RETRY_ALL,0,1115.13,1108.0896078170877,-7.040392182912456,6328,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P30_P40,-0.0354438308794256
RECLAIM-V2-005819,C00695,0.5030379374855595,0.3995075981242133,0.1035303393613461,TOP_RATE,0.05,RETRY_ALL,0,1503.3251651543465,1478.63465,-24.690515154346485,3047,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,155.29550904201915,10.35303393613461,HIGH,HIGH_POTENTIAL_RETRY_ALL,Economic potential is notable but transaction is outside validated targeting capacity,Continue standard retry process,P60_P70,0.10353033936134615
RECLAIM-V2-005820,C00497,0.5317855360041458,0.4003305229146186,0.1314550130895271,TOP_RATE,0.05,RETRY_ALL,0,2531.67,2390.020811052864,-141.64918894713583,2534,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,197.18251963429063,13.145501308952708,HIGH,HIGH_POTENTIAL_RETRY_ALL,Economic potential is notable but transaction is outside validated targeting capacity,Continue standard retry process,P70_P80,0.13145501308952717
RECLAIM-V2-005821,C00517,0.241261242141664,0.2413762986927727,-0.0001150565511087,TOP_RATE,0.05,RETRY_ALL,0,0.0,-167.52319889292815,-167.52319889292815,5398,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P40_P50,-0.00011505655110868873
RECLAIM-V2-005822,C00345,0.5597186120460294,0.790700423559976,-0.2309818115139467,TOP_RATE,0.05,RETRY_ALL,0,3006.49,2982.222753888923,-24.26724611107693,9576,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,BOTTOM_10,-0.2309818115139467
RECLAIM-V2-005823,C00427,0.7217841315941125,0.5236109607392375,0.1981731708548749,TOP_RATE,0.05,RETRY_ALL,0,590.8375436794305,551.9015999999999,-38.93594367943058,1241,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,297.25975628231237,19.817317085487492,VERY_HIGH,HIGH_POTENTIAL_RETRY_ALL,Economic potential is notable but transaction is outside validated targeting capacity,Continue standard retry process,P80_P90,0.19817317085487496
RECLAIM-V2-005824,C00601,0.3974719768005607,0.300636383025106,0.0968355937754547,TOP_RATE,0.05,RETRY_ALL,0,104.1205157965883,-6.318600000000004,-110.4391157965883,3190,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,145.25339066318205,9.68355937754547,HIGH,HIGH_POTENTIAL_RETRY_ALL,Economic potential is notable but transaction is outside validated targeting capacity,Continue standard retry process,P60_P70,0.0968355937754547
RECLAIM-V2-005825,C00361,0.1165164393983832,0.2117615009384212,-0.095245061540038,TOP_RATE,0.05,RETRY_ALL,0,2967.37,2672.899823097911,-294.4701769020889,7794,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P20_P30,-0.09524506154003799
RECLAIM-V2-005826,C00182,0.7407099240290417,0.7173347731665295,0.0233751508625121,TOP_RATE,0.05,RETRY_ALL,0,913.32,836.2829909202484,-77.03700907975167,4810,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,35.06272629376815,2.33751508625121,LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P50_P60,0.023375150862512184
RECLAIM-V2-005827,C00886,0.5520778291930085,0.4999379361703396,0.0521398930226689,TOP_RATE,0.05,RETRY_ALL,0,205.2853650503033,192.49515,-12.790215050303289,4109,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,78.20983953400335,5.21398930226689,MODERATE,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P50_P60,0.052139893022668915
RECLAIM-V2-005828,C00482,0.6950564438792105,0.5701395006599933,0.1249169432192172,TOP_RATE,0.05,RETRY_ALL,0,3962.0561931577736,3953.5056,-8.55059315777362,2678,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,187.3754148288258,12.49169432192172,HIGH,HIGH_POTENTIAL_RETRY_ALL,Economic potential is notable but transaction is outside validated targeting capacity,Continue standard retry process,P70_P80,0.1249169432192172
RECLAIM-V2-005829,C00673,0.5718662581937515,0.6608667766802819,-0.0890005184865304,TOP_RATE,0.05,RETRY_ALL,0,717.4716294889123,617.4322999999999,-100.03932948891236,7677,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P20_P30,-0.08900051848653046
RECLAIM-V2-005830,C00619,0.6766019425610252,0.9085060247427368,-0.2319040821817114,TOP_RATE,0.05,RETRY_ALL,0,1069.29,1037.557350602087,-31.73264939791329,9586,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,BOTTOM_10,-0.23190408218171155
RECLAIM-V2-005831,C00294,0.4555000359889348,0.5264320191629408,-0.0709319831740059,TOP_RATE,0.05,RETRY_ALL,0,1909.296135547816,1795.6093,-113.68683554781568,7269,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P20_P30,-0.07093198317400601
RECLAIM-V2-005832,C00629,0.6048687024090437,0.3571495594470704,0.2477191429619732,TOP_RATE,0.05,RETRY_ALL,0,1620.58,1591.0566413434833,-29.52335865651662,595,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,371.5787144429598,24.77191429619732,VERY_HIGH,HIGH_POTENTIAL_RETRY_ALL,Economic potential is notable but transaction is outside validated targeting capacity,Continue standard retry process,TOP_10,0.24771914296197328
RECLAIM-V2-005833,C00325,0.4650396788384482,0.5298084721212161,-0.0647687932827678,TOP_RATE,0.05,RETRY_ALL,0,695.54,625.1417477140631,-70.3982522859369,7119,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P20_P30,-0.06476879328276786
RECLAIM-V2-005834,C00674,0.5816762017806637,0.5873405273114384,-0.0056643255307746,TOP_RATE,0.05,RETRY_ALL,0,606.82,596.1559067550374,-10.6640932449626,5521,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P40_P50,-0.005664325530774672
RECLAIM-V2-005835,C00138,0.6739786594632243,0.7508313329207064,-0.076852673457482,TOP_RATE,0.05,RETRY_ALL,0,3032.1566761698377,2904.86515,-127.29152616983764,7377,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P20_P30,-0.07685267345748203
RECLAIM-V2-005836,C00135,0.6908742623773811,0.5941294735182141,0.096744788859167,TOP_RATE,0.05,RETRY_ALL,0,503.45,480.2244551607493,-23.225544839250745,3191,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,145.1171832887505,9.6744788859167,HIGH,HIGH_POTENTIAL_RETRY_ALL,Economic potential is notable but transaction is outside validated targeting capacity,Continue standard retry process,P60_P70,0.09674478885916704
RECLAIM-V2-005837,C00749,0.310643313526094,0.3952136788898819,-0.0845703653637879,TOP_RATE,0.05,RETRY_ALL,0,695.664867770015,650.01605,-45.64881777001506,7576,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P20_P30,-0.08457036536378792
RECLAIM-V2-005838,C00145,0.4468930212279007,0.6057944837723518,-0.1589014625444511,TOP_RATE,0.05,RETRY_ALL,0,1829.835343503749,1778.76395,-51.07139350374905,8894,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P10_P20,-0.1589014625444511
RECLAIM-V2-005839,C00139,0.6343836684825771,0.47873710361811,0.1556465648644671,TOP_RATE,0.05,RETRY_ALL,0,0.0,4.286514529355998,4.286514529355998,1975,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,233.46984729670064,15.56465648644671,VERY_HIGH,HIGH_POTENTIAL_RETRY_ALL,Economic potential is notable but transaction is outside validated targeting capacity,Continue standard retry process,P80_P90,0.1556465648644671
RECLAIM-V2-005840,C00110,0.4307876166732958,0.610247334436622,-0.1794597177633262,TOP_RATE,0.05,RETRY_ALL,0,1381.58,1301.3063483970625,-80.27365160293766,9206,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,BOTTOM_10,-0.17945971776332625
RECLAIM-V2-005841,C00325,0.4696688839178262,0.5256343970986425,-0.0559655131808162,TOP_RATE,0.05,RETRY_ALL,0,695.54,620.4990949382166,-75.0409050617834,6889,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P30_P40,-0.05596551318081627
RECLAIM-V2-005842,C00086,0.6931407431073124,0.8672065578768304,-0.174065814769518,TOP_RATE,0.05,RETRY_ALL,0,1444.36,1405.4205709246291,-38.939429075370754,9137,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,BOTTOM_10,-0.174065814769518
RECLAIM-V2-005843,C00426,0.27987462629067,0.5533979922607724,-0.2735233659701023,TOP_RATE,0.05,RETRY_ALL,0,1002.3492355093674,953.23485,-49.11438550936737,9752,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,BOTTOM_10,-0.27352336597010235
RECLAIM-V2-005844,C00492,0.7219870657599873,0.8556979640053444,-0.1337108982453571,TOP_RATE,0.05,RETRY_ALL,0,2631.9690393485857,2594.06695,-37.90208934858583,8434,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P10_P20,-0.1337108982453571
RECLAIM-V2-005845,C00103,0.5572196153063892,0.452230896887603,0.1049887184187862,TOP_RATE,0.05,RETRY_ALL,0,564.45,457.9776785846902,-106.47232141530986,3028,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,157.4830776281793,10.49887184187862,HIGH,HIGH_POTENTIAL_RETRY_ALL,Economic potential is notable but transaction is outside validated targeting capacity,Continue standard retry process,P60_P70,0.10498871841878621
RECLAIM-V2-005846,C00025,0.5370834138529443,0.4332101209342031,0.1038732929187412,TOP_RATE,0.05,RETRY_ALL,0,998.5716454762488,891.6344,-106.9372454762488,3042,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,155.8099393781118,10.38732929187412,HIGH,HIGH_POTENTIAL_RETRY_ALL,Economic potential is notable but transaction is outside validated targeting capacity,Continue standard retry process,P60_P70,0.10387329291874126
RECLAIM-V2-005847,C00614,0.2664582638283683,0.4402070151812221,-0.1737487513528537,TOP_RATE,0.05,RETRY_ALL,0,2116.02,1914.5740886025944,-201.44591139740575,9127,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,BOTTOM_10,-0.17374875135285384
RECLAIM-V2-005848,C00681,0.450666536020954,0.4346523089721429,0.016014227048811,TOP_RATE,0.05,RETRY_ALL,0,33.73027803381376,-6.3489,-40.07917803381376,5037,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,24.0213405732165,1.6014227048810998,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P40_P50,0.016014227048811114
RECLAIM-V2-005849,C00418,0.5690503845857249,0.6632138647319681,-0.0941634801462432,TOP_RATE,0.05,RETRY_ALL,0,0.0,-5.254418650172994,-5.254418650172994,7780,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P20_P30,-0.0941634801462432
RECLAIM-V2-005850,C00049,0.4278845141641449,0.450658416495326,-0.022773902331181,TOP_RATE,0.05,RETRY_ALL,0,0.0,-47.03533174126518,-47.03533174126518,5971,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P40_P50,-0.022773902331181095
RECLAIM-V2-005851,C00590,0.7456798895480629,0.5617747673735732,0.1839051221744896,TOP_RATE,0.05,RETRY_ALL,0,11775.37,11775.37,0.0,1478,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,275.8576832617344,18.390512217448958,VERY_HIGH,HIGH_POTENTIAL_RETRY_ALL,Economic potential is notable but transaction is outside validated targeting capacity,Continue standard retry process,P80_P90,0.18390512217448962
RECLAIM-V2-005852,C00275,0.5090022639575121,0.3655335437784711,0.143468720179041,TOP_RATE,0.05,RETRY_ALL,0,632.8986376120165,619.88995,-13.008687612016502,2271,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,215.2030802685615,14.3468720179041,VERY_HIGH,HIGH_POTENTIAL_RETRY_ALL,Economic potential is notable but transaction is outside validated targeting capacity,Continue standard retry process,P70_P80,0.14346872017904105
RECLAIM-V2-005853,C00986,0.6466906847405695,0.4185503910940381,0.2281402936465313,TOP_RATE,0.05,RETRY_ALL,0,714.87,677.3811326088173,-37.48886739118268,778,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,342.21044046979694,22.81402936465313,VERY_HIGH,HIGH_POTENTIAL_RETRY_ALL,Economic potential is notable but transaction is outside validated targeting capacity,Continue standard retry process,TOP_10,0.22814029364653138
RECLAIM-V2-005854,C00652,0.6140425166467732,0.5632929168106063,0.0507495998361668,TOP_RATE,0.05,RETRY_ALL,0,394.1567268131204,369.9932,-24.163526813120427,4131,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,76.1243997542502,5.07495998361668,MODERATE,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P50_P60,0.05074959983616689
RECLAIM-V2-005855,C00378,0.8539559434400154,0.5608105702193789,0.2931453732206365,TOP_RATE,0.05,TARGET,1,208.77,180.856484037191,-27.91351596280901,291,TOP_RATE,0.05,500,1,TARGET,TARGET,439.71805983095476,29.31453732206365,VERY_HIGH,TARGET_VALUE,Predicted uplift places transaction inside validated 5% targeting capacity,Queue for intervention,TOP_10,0.2931453732206365
RECLAIM-V2-005856,C00372,0.6017849251581527,0.4155796267126352,0.1862052984455174,TOP_RATE,0.05,RETRY_ALL,0,1840.7337370236305,1821.59125,-19.142487023630565,1432,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,279.3079476682761,18.62052984455174,VERY_HIGH,HIGH_POTENTIAL_RETRY_ALL,Economic potential is notable but transaction is outside validated targeting capacity,Continue standard retry process,P80_P90,0.18620529844551753
RECLAIM-V2-005857,C00597,0.7329863543336166,0.6732702373692011,0.0597161169644154,TOP_RATE,0.05,RETRY_ALL,0,3211.467798142045,3074.69175,-136.7760481420455,3953,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,89.5741754466231,5.97161169644154,MODERATE,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P60_P70,0.05971611696441548
RECLAIM-V2-005858,C00587,0.556543325949264,0.6876339772954788,-0.1310906513462147,TOP_RATE,0.05,RETRY_ALL,0,2053.36,2029.14890325612,-24.211096743880265,8386,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P10_P20,-0.13109065134621478
RECLAIM-V2-005859,C00492,0.7189663419067959,0.8554321683741252,-0.1364658264673293,TOP_RATE,0.05,RETRY_ALL,0,2608.61,2589.813451268441,-18.796548731558687,8491,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P10_P20,-0.1364658264673293
RECLAIM-V2-005860,C00571,0.6805151147184932,0.7009756185133819,-0.0204605037948886,TOP_RATE,0.05,RETRY_ALL,0,2503.51,2464.388735217573,-39.12126478242726,5897,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P40_P50,-0.020460503794888618
RECLAIM-V2-005861,C00816,0.5484265638311039,0.5747214221223531,-0.0262948582912492,TOP_RATE,0.05,RETRY_ALL,0,288.35429678900783,217.9572,-70.39709678900783,6076,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P30_P40,-0.026294858291249223
RECLAIM-V2-005862,C00585,0.7180352293263147,0.6867599722600873,0.0312752570662273,TOP_RATE,0.05,RETRY_ALL,0,561.385024857044,541.88195,-19.503074857044,4585,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,46.91288559934095,3.1275257066227304,LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P50_P60,0.03127525706622736
RECLAIM-V2-005863,C00994,0.597994407075357,0.4700542141719412,0.1279401929034157,TOP_RATE,0.05,RETRY_ALL,0,36.88565957585554,-13.334450000000004,-50.220109575855545,2607,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,191.91028935512358,12.794019290341572,HIGH,HIGH_POTENTIAL_RETRY_ALL,Economic potential is notable but transaction is outside validated targeting capacity,Continue standard retry process,P70_P80,0.1279401929034158
RECLAIM-V2-005864,C00570,0.608745792169251,0.8813723032408673,-0.2726265110716164,TOP_RATE,0.05,RETRY_ALL,0,2600.33,2575.2537035930045,-25.076296406995425,9749,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,BOTTOM_10,-0.2726265110716164
RECLAIM-V2-005865,C00980,0.3545779651416545,0.2397804679554096,0.1147974971862449,TOP_RATE,0.05,RETRY_ALL,0,1050.2054494179197,906.3977,-143.80774941791958,2869,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,172.19624577936736,11.479749718624491,HIGH,HIGH_POTENTIAL_RETRY_ALL,Economic potential is notable but transaction is outside validated targeting capacity,Continue standard retry process,P70_P80,0.1147974971862449
RECLAIM-V2-005866,C00749,0.3105730726997329,0.3935557433443401,-0.0829826706446071,TOP_RATE,0.05,RETRY_ALL,0,654.79,616.6061859470027,-38.18381405299726,7526,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P20_P30,-0.08298267064460724
RECLAIM-V2-005867,C00469,0.6376398820792104,0.6583067249982922,-0.0206668429190818,TOP_RATE,0.05,RETRY_ALL,0,564.77,476.26735977946754,-88.50264022053244,5902,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P40_P50,-0.02066684291908183
RECLAIM-V2-005868,C00445,0.6130904931246483,0.5629240434569017,0.0501664496677465,TOP_RATE,0.05,RETRY_ALL,0,2268.19,2250.344456800221,-17.845543199778604,4141,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,75.24967450161975,5.01664496677465,MODERATE,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P50_P60,0.05016644966774653
RECLAIM-V2-005869,C00196,0.6229430332873409,0.4541650101156918,0.168778023171649,TOP_RATE,0.05,RETRY_ALL,0,0.0,-167.66260352749612,-167.66260352749612,1741,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,253.1670347574735,16.8778023171649,VERY_HIGH,HIGH_POTENTIAL_RETRY_ALL,Economic potential is notable but transaction is outside validated targeting capacity,Continue standard retry process,P80_P90,0.16877802317164908
RECLAIM-V2-005870,C00210,0.6155605637879027,0.4926748534595567,0.1228857103283459,TOP_RATE,0.05,RETRY_ALL,0,3148.3484886980223,3148.3317,-0.0167886980220828,2712,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,184.32856549251886,12.28857103283459,HIGH,HIGH_POTENTIAL_RETRY_ALL,Economic potential is notable but transaction is outside validated targeting capacity,Continue standard retry process,P70_P80,0.122885710328346
RECLAIM-V2-005871,C00441,0.514239824855527,0.8058031081819509,-0.2915632833264239,TOP_RATE,0.05,RETRY_ALL,0,2542.15,2423.618453826022,-118.53154617397831,9818,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,BOTTOM_10,-0.2915632833264239
RECLAIM-V2-005872,C00991,0.5229800353144839,0.4106280868342529,0.1123519484802309,TOP_RATE,0.05,RETRY_ALL,0,38.49312977467375,-1.5523000000000025,-40.04542977467375,2914,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,168.52792272034637,11.23519484802309,HIGH,HIGH_POTENTIAL_RETRY_ALL,Economic potential is notable but transaction is outside validated targeting capacity,Continue standard retry process,P70_P80,0.112351948480231
