transaction_id,production_decision,recommended_action,expected_incremental_recovery_value,estimated_action_cost,estimated_net_action_value,reconciled_net_action_value,reconciliation_error,reconciliation_status
RECLAIM-V2-005735,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-005736,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-005737,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-005738,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-005739,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-005740,RETRY_ALL,RETRY_ALL,68.02884662589256,25.0,43.02884662589256,43.028846625892555,-7.105427357601002e-15,PASS
RECLAIM-V2-005741,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-005742,RETRY_ALL,RETRY_ALL,338.9739015424899,25.0,313.9739015424899,313.9739015424899,0.0,PASS
RECLAIM-V2-005743,RETRY_ALL,RETRY_ALL,98.82164183308606,25.0,73.82164183308606,73.82164183308606,0.0,PASS
RECLAIM-V2-005744,RETRY_ALL,RETRY_ALL,322.9978179948512,25.0,297.9978179948512,297.9978179948512,0.0,PASS
RECLAIM-V2-005745,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-005746,RETRY_ALL,RETRY_ALL,204.16930248092325,25.0,179.16930248092325,179.16930248092325,0.0,PASS
RECLAIM-V2-005747,RETRY_ALL,RETRY_ALL,312.32607417562383,25.0,287.32607417562383,287.32607417562383,0.0,PASS
RECLAIM-V2-005748,RETRY_ALL,RETRY_ALL,32.32902198422085,25.0,7.3290219842208515,7.3290219842208515,0.0,PASS
RECLAIM-V2-005749,RETRY_ALL,RETRY_ALL,344.0648819467028,25.0,319.0648819467028,319.0648819467028,0.0,PASS
RECLAIM-V2-005750,RETRY_ALL,RETRY_ALL,323.22872322254926,25.0,298.22872322254926,298.22872322254926,0.0,PASS
RECLAIM-V2-005751,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-005752,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-005753,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-005754,RETRY_ALL,RETRY_ALL,61.99704877773825,25.0,36.99704877773825,36.99704877773825,0.0,PASS
RECLAIM-V2-005755,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-005756,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-005757,RETRY_ALL,RETRY_ALL,365.0559663370725,25.0,340.0559663370725,340.0559663370725,0.0,PASS
RECLAIM-V2-005758,RETRY_ALL,RETRY_ALL,20.433469174989,25.0,-4.566530825011,-4.566530825011,0.0,PASS
RECLAIM-V2-005759,RETRY_ALL,RETRY_ALL,55.14343784944696,25.0,30.14343784944696,30.14343784944696,0.0,PASS
RECLAIM-V2-005760,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-005761,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-005762,RETRY_ALL,RETRY_ALL,36.42165584908816,25.0,11.42165584908816,11.421655849088161,1.7763568394002505e-15,PASS
RECLAIM-V2-005763,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-005764,RETRY_ALL,RETRY_ALL,304.9202971890084,25.0,279.9202971890084,279.9202971890084,0.0,PASS
RECLAIM-V2-005765,RETRY_ALL,RETRY_ALL,216.35421741510103,25.0,191.35421741510103,191.35421741510103,0.0,PASS
RECLAIM-V2-005766,RETRY_ALL,RETRY_ALL,16.5120993374565,25.0,-8.487900662543499,-8.487900662543499,0.0,PASS
RECLAIM-V2-005767,RETRY_ALL,RETRY_ALL,367.15819111027815,25.0,342.1581911102781,342.15819111027815,5.684341886080802e-14,PASS
RECLAIM-V2-005768,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-005769,RETRY_ALL,RETRY_ALL,145.35761342222145,25.0,120.35761342222143,120.35761342222145,1.4210854715202004e-14,PASS
RECLAIM-V2-005770,RETRY_ALL,RETRY_ALL,31.25719132395615,25.0,6.25719132395615,6.25719132395615,0.0,PASS
RECLAIM-V2-005771,RETRY_ALL,RETRY_ALL,76.80005702264596,25.0,51.80005702264596,51.80005702264596,0.0,PASS
RECLAIM-V2-005772,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-005773,RETRY_ALL,RETRY_ALL,0.5636414907471,25.0,-24.4363585092529,-24.4363585092529,0.0,PASS
RECLAIM-V2-005774,RETRY_ALL,RETRY_ALL,146.01775337968562,25.0,121.01775337968562,121.01775337968562,0.0,PASS
RECLAIM-V2-005775,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-005776,TARGET,HIGH_INTENSITY,588.4225137825624,120.0,468.4225137825624,468.4225137825624,0.0,PASS
RECLAIM-V2-005777,RETRY_ALL,RETRY_ALL,67.00347536756534,25.0,42.00347536756534,42.00347536756534,0.0,PASS
RECLAIM-V2-005778,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-005779,RETRY_ALL,RETRY_ALL,34.459151789208,25.0,9.459151789208,9.459151789208,0.0,PASS
RECLAIM-V2-005780,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-005781,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-005782,RETRY_ALL,RETRY_ALL,215.9732681271159,25.0,190.9732681271159,190.9732681271159,0.0,PASS
RECLAIM-V2-005783,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-005784,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-005785,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-005786,RETRY_ALL,RETRY_ALL,378.3239828086466,25.0,353.3239828086466,353.3239828086466,0.0,PASS
RECLAIM-V2-005787,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-005788,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-005789,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-005790,RETRY_ALL,RETRY_ALL,151.64290761219058,25.0,126.64290761219058,126.64290761219058,0.0,PASS
RECLAIM-V2-005791,RETRY_ALL,RETRY_ALL,294.56763361787006,25.0,269.56763361787006,269.56763361787006,0.0,PASS
RECLAIM-V2-005792,RETRY_ALL,RETRY_ALL,8.26004365294785,25.0,-16.73995634705215,-16.73995634705215,0.0,PASS
RECLAIM-V2-005793,RETRY_ALL,RETRY_ALL,173.76750526017975,25.0,148.76750526017975,148.76750526017975,0.0,PASS
RECLAIM-V2-005794,RETRY_ALL,RETRY_ALL,1.5868131574767002,25.0,-23.4131868425233,-23.4131868425233,0.0,PASS
RECLAIM-V2-005795,RETRY_ALL,RETRY_ALL,289.4625780296037,25.0,264.4625780296037,264.4625780296037,0.0,PASS
RECLAIM-V2-005796,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-005797,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-005798,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-005799,RETRY_ALL,RETRY_ALL,59.7863211739284,25.0,34.7863211739284,34.7863211739284,0.0,PASS
RECLAIM-V2-005800,RETRY_ALL,RETRY_ALL,169.6685830087248,25.0,144.6685830087248,144.6685830087248,0.0,PASS
RECLAIM-V2-005801,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-005802,TARGET,LOW_INTENSITY,465.1413998770407,45.0,420.1413998770407,420.1413998770407,0.0,PASS
RECLAIM-V2-005803,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-005804,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-005805,RETRY_ALL,RETRY_ALL,120.34206543410596,25.0,95.34206543410596,95.34206543410596,0.0,PASS
RECLAIM-V2-005806,RETRY_ALL,RETRY_ALL,310.0490533053139,25.0,285.0490533053139,285.0490533053139,0.0,PASS
RECLAIM-V2-005807,TARGET,LOW_INTENSITY,478.0263055812972,45.0,433.0263055812972,433.0263055812972,0.0,PASS
RECLAIM-V2-005808,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-005809,RETRY_ALL,RETRY_ALL,368.0139371488848,25.0,343.0139371488848,343.0139371488848,0.0,PASS
RECLAIM-V2-005810,RETRY_ALL,RETRY_ALL,7.586371666302149,25.0,-17.41362833369785,-17.41362833369785,0.0,PASS
RECLAIM-V2-005811,RETRY_ALL,RETRY_ALL,280.2992332930188,25.0,255.2992332930188,255.2992332930188,0.0,PASS
RECLAIM-V2-005812,RETRY_ALL,RETRY_ALL,176.8160830690368,25.0,151.8160830690368,151.8160830690368,0.0,PASS
RECLAIM-V2-005813,RETRY_ALL,RETRY_ALL,292.4106295266687,25.0,267.4106295266687,267.4106295266687,0.0,PASS
RECLAIM-V2-005814,RETRY_ALL,RETRY_ALL,195.2377167615387,25.0,170.2377167615387,170.2377167615387,0.0,PASS
RECLAIM-V2-005815,RETRY_ALL,RETRY_ALL,134.67858196808308,25.0,109.67858196808308,109.67858196808308,0.0,PASS
RECLAIM-V2-005816,TARGET,MONITOR,413.39868517495984,10.0,403.39868517495984,403.39868517495984,0.0,PASS
RECLAIM-V2-005817,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-005818,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-005819,RETRY_ALL,RETRY_ALL,155.29550904201915,25.0,130.29550904201915,130.29550904201915,0.0,PASS
RECLAIM-V2-005820,RETRY_ALL,RETRY_ALL,197.18251963429063,25.0,172.18251963429063,172.18251963429063,0.0,PASS
RECLAIM-V2-005821,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-005822,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-005823,RETRY_ALL,RETRY_ALL,297.2597562823124,25.0,272.2597562823124,272.2597562823124,0.0,PASS
RECLAIM-V2-005824,RETRY_ALL,RETRY_ALL,145.25339066318205,25.0,120.25339066318205,120.25339066318205,0.0,PASS
RECLAIM-V2-005825,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-005826,RETRY_ALL,RETRY_ALL,35.06272629376815,25.0,10.06272629376815,10.06272629376815,0.0,PASS
RECLAIM-V2-005827,RETRY_ALL,RETRY_ALL,78.20983953400335,25.0,53.20983953400335,53.20983953400335,0.0,PASS
RECLAIM-V2-005828,RETRY_ALL,RETRY_ALL,187.3754148288258,25.0,162.3754148288258,162.3754148288258,0.0,PASS
RECLAIM-V2-005829,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-005830,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-005831,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-005832,RETRY_ALL,RETRY_ALL,371.5787144429598,25.0,346.5787144429598,346.5787144429598,0.0,PASS
RECLAIM-V2-005833,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-005834,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-005835,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-005836,RETRY_ALL,RETRY_ALL,145.1171832887505,25.0,120.11718328875052,120.11718328875051,-1.4210854715202004e-14,PASS
RECLAIM-V2-005837,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-005838,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-005839,RETRY_ALL,RETRY_ALL,233.46984729670064,25.0,208.46984729670064,208.46984729670064,0.0,PASS
RECLAIM-V2-005840,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-005841,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-005842,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-005843,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-005844,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-005845,RETRY_ALL,RETRY_ALL,157.4830776281793,25.0,132.4830776281793,132.4830776281793,0.0,PASS
RECLAIM-V2-005846,RETRY_ALL,RETRY_ALL,155.8099393781118,25.0,130.8099393781118,130.8099393781118,0.0,PASS
RECLAIM-V2-005847,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-005848,RETRY_ALL,RETRY_ALL,24.0213405732165,25.0,-0.9786594267835014,-0.9786594267835014,0.0,PASS
RECLAIM-V2-005849,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-005850,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-005851,RETRY_ALL,RETRY_ALL,275.8576832617344,25.0,250.8576832617344,250.8576832617344,0.0,PASS
RECLAIM-V2-005852,RETRY_ALL,RETRY_ALL,215.2030802685615,25.0,190.2030802685615,190.2030802685615,0.0,PASS
RECLAIM-V2-005853,RETRY_ALL,RETRY_ALL,342.21044046979694,25.0,317.21044046979694,317.21044046979694,0.0,PASS
RECLAIM-V2-005854,RETRY_ALL,RETRY_ALL,76.1243997542502,25.0,51.124399754250206,51.124399754250206,0.0,PASS
RECLAIM-V2-005855,TARGET,LOW_INTENSITY,439.7180598309548,45.0,394.7180598309548,394.7180598309548,0.0,PASS
RECLAIM-V2-005856,RETRY_ALL,RETRY_ALL,279.3079476682761,25.0,254.30794766827609,254.30794766827609,0.0,PASS
RECLAIM-V2-005857,RETRY_ALL,RETRY_ALL,89.5741754466231,25.0,64.5741754466231,64.5741754466231,0.0,PASS
RECLAIM-V2-005858,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-005859,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-005860,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-005861,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-005862,RETRY_ALL,RETRY_ALL,46.91288559934095,25.0,21.91288559934096,21.912885599340953,-7.105427357601002e-15,PASS
RECLAIM-V2-005863,RETRY_ALL,RETRY_ALL,191.9102893551236,25.0,166.9102893551236,166.9102893551236,0.0,PASS
RECLAIM-V2-005864,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-005865,RETRY_ALL,RETRY_ALL,172.19624577936736,25.0,147.19624577936736,147.19624577936736,0.0,PASS
RECLAIM-V2-005866,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-005867,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-005868,RETRY_ALL,RETRY_ALL,75.24967450161975,25.0,50.24967450161975,50.24967450161975,0.0,PASS
RECLAIM-V2-005869,RETRY_ALL,RETRY_ALL,253.1670347574735,25.0,228.1670347574735,228.1670347574735,0.0,PASS
RECLAIM-V2-005870,RETRY_ALL,RETRY_ALL,184.3285654925189,25.0,159.3285654925189,159.3285654925189,0.0,PASS
RECLAIM-V2-005871,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-005872,RETRY_ALL,RETRY_ALL,168.52792272034637,25.0,143.52792272034637,143.52792272034637,0.0,PASS
RECLAIM-V2-005873,TARGET,MONITOR,413.5809663483125,10.0,403.5809663483125,403.5809663483125,0.0,PASS
RECLAIM-V2-005874,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-005875,RETRY_ALL,RETRY_ALL,350.9904448196574,25.0,325.9904448196574,325.9904448196574,0.0,PASS
RECLAIM-V2-005876,RETRY_ALL,RETRY_ALL,69.3105364249785,25.0,44.310536424978494,44.310536424978494,0.0,PASS
RECLAIM-V2-005877,RETRY_ALL,RETRY_ALL,379.17334505960974,25.0,354.17334505960974,354.17334505960974,0.0,PASS
RECLAIM-V2-005878,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-005879,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-005880,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-005881,RETRY_ALL,RETRY_ALL,193.6658145127713,25.0,168.6658145127713,168.6658145127713,0.0,PASS
RECLAIM-V2-005882,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-005883,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-005884,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-005885,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-005886,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-005887,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-005888,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-005889,RETRY_ALL,RETRY_ALL,104.8826477884458,25.0,79.8826477884458,79.8826477884458,0.0,PASS
RECLAIM-V2-005890,TARGET,MONITOR,402.47803612138034,10.0,392.47803612138034,392.47803612138034,0.0,PASS
RECLAIM-V2-005891,RETRY_ALL,RETRY_ALL,26.97271422757905,25.0,1.9727142275790504,1.9727142275790506,2.220446049250313e-16,PASS
RECLAIM-V2-005892,RETRY_ALL,RETRY_ALL,223.78266381669152,25.0,198.78266381669152,198.78266381669152,0.0,PASS
RECLAIM-V2-005893,RETRY_ALL,RETRY_ALL,151.8333180395724,25.0,126.8333180395724,126.83331803957239,-1.4210854715202004e-14,PASS
RECLAIM-V2-005894,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-005895,RETRY_ALL,RETRY_ALL,195.2683392891204,25.0,170.2683392891204,170.2683392891204,0.0,PASS
RECLAIM-V2-005896,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-005897,RETRY_ALL,RETRY_ALL,311.0054667506525,25.0,286.0054667506525,286.0054667506525,0.0,PASS
RECLAIM-V2-005898,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-005899,RETRY_ALL,RETRY_ALL,41.4744875979744,25.0,16.474487597974402,16.474487597974402,0.0,PASS
RECLAIM-V2-005900,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-005901,RETRY_ALL,RETRY_ALL,316.20873651591484,25.0,291.20873651591484,291.20873651591484,0.0,PASS
RECLAIM-V2-005902,TARGET,MONITOR,391.0618583121261,10.0,381.0618583121261,381.0618583121261,0.0,PASS
RECLAIM-V2-005903,RETRY_ALL,RETRY_ALL,375.6666699518265,25.0,350.6666699518265,350.6666699518265,0.0,PASS
RECLAIM-V2-005904,RETRY_ALL,RETRY_ALL,270.79644650163823,25.0,245.79644650163823,245.79644650163823,0.0,PASS
RECLAIM-V2-005905,RETRY_ALL,RETRY_ALL,99.94373596345832,25.0,74.94373596345832,74.94373596345832,0.0,PASS
RECLAIM-V2-005906,RETRY_ALL,RETRY_ALL,41.5464361434156,25.0,16.546436143415598,16.546436143415598,0.0,PASS
RECLAIM-V2-005907,RETRY_ALL,RETRY_ALL,176.21569465830257,25.0,151.21569465830257,151.21569465830257,0.0,PASS
RECLAIM-V2-005908,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-005909,RETRY_ALL,RETRY_ALL,335.6681521620987,25.0,310.6681521620987,310.6681521620987,0.0,PASS
RECLAIM-V2-005910,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-005911,TARGET,LOW_INTENSITY,470.6047303040065,45.0,425.6047303040065,425.6047303040065,0.0,PASS
RECLAIM-V2-005912,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-005913,RETRY_ALL,RETRY_ALL,95.8026408896931,25.0,70.8026408896931,70.8026408896931,0.0,PASS
RECLAIM-V2-005914,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-005915,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-005916,TARGET,STANDARD_TARGET,487.2821143028574,80.0,407.2821143028574,407.2821143028574,0.0,PASS
RECLAIM-V2-005917,RETRY_ALL,RETRY_ALL,120.21293010175783,25.0,95.21293010175783,95.21293010175783,0.0,PASS
RECLAIM-V2-005918,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-005919,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-005920,RETRY_ALL,RETRY_ALL,16.12132171203675,25.0,-8.87867828796325,-8.87867828796325,0.0,PASS
RECLAIM-V2-005921,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-005922,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-005923,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-005924,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-005925,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-005926,RETRY_ALL,RETRY_ALL,157.14555032153146,25.0,132.14555032153146,132.14555032153146,0.0,PASS
RECLAIM-V2-005927,RETRY_ALL,RETRY_ALL,257.129924911236,25.0,232.129924911236,232.129924911236,0.0,PASS
RECLAIM-V2-005928,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-005929,RETRY_ALL,RETRY_ALL,180.03594944542814,25.0,155.03594944542814,155.03594944542814,0.0,PASS
RECLAIM-V2-005930,RETRY_ALL,RETRY_ALL,0.7554200022098999,25.0,-24.2445799977901,-24.2445799977901,0.0,PASS
RECLAIM-V2-005931,RETRY_ALL,RETRY_ALL,298.82762016409623,25.0,273.82762016409623,273.82762016409623,0.0,PASS
RECLAIM-V2-005932,RETRY_ALL,RETRY_ALL,200.2539922062068,25.0,175.2539922062068,175.2539922062068,0.0,PASS
RECLAIM-V2-005933,RETRY_ALL,RETRY_ALL,192.3570927835536,25.0,167.3570927835536,167.3570927835536,0.0,PASS
RECLAIM-V2-005934,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-005935,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-005936,RETRY_ALL,RETRY_ALL,249.9278733618709,25.0,224.9278733618709,224.9278733618709,0.0,PASS
RECLAIM-V2-005937,RETRY_ALL,RETRY_ALL,96.5446776644076,25.0,71.5446776644076,71.5446776644076,0.0,PASS
RECLAIM-V2-005938,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-005939,TARGET,STANDARD_TARGET,501.2713991816629,80.0,421.2713991816629,421.2713991816629,0.0,PASS
RECLAIM-V2-005940,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-005941,RETRY_ALL,RETRY_ALL,161.99225904282434,25.0,136.99225904282434,136.99225904282434,0.0,PASS
RECLAIM-V2-005942,RETRY_ALL,RETRY_ALL,113.6546906946132,25.0,88.6546906946132,88.6546906946132,0.0,PASS
RECLAIM-V2-005943,RETRY_ALL,RETRY_ALL,304.02182142886124,25.0,279.02182142886124,279.02182142886124,0.0,PASS
RECLAIM-V2-005944,RETRY_ALL,RETRY_ALL,14.2082660078142,25.0,-10.7917339921858,-10.7917339921858,0.0,PASS
RECLAIM-V2-005945,TARGET,LOW_INTENSITY,445.53654008639256,45.0,400.53654008639256,400.53654008639256,0.0,PASS
RECLAIM-V2-005946,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-005947,RETRY_ALL,RETRY_ALL,35.2681855860966,25.0,10.2681855860966,10.2681855860966,0.0,PASS
RECLAIM-V2-005948,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-005949,RETRY_ALL,RETRY_ALL,2.3797483691658,25.0,-22.6202516308342,-22.6202516308342,0.0,PASS
RECLAIM-V2-005950,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-005951,RETRY_ALL,RETRY_ALL,57.9333289543494,25.0,32.9333289543494,32.9333289543494,0.0,PASS
RECLAIM-V2-005952,RETRY_ALL,RETRY_ALL,317.2680300369253,25.0,292.2680300369253,292.2680300369253,0.0,PASS
RECLAIM-V2-005953,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-005954,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-005955,RETRY_ALL,RETRY_ALL,147.02705604427095,25.0,122.02705604427096,122.02705604427095,-1.4210854715202004e-14,PASS
RECLAIM-V2-005956,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
