failure_reason,confidence,recovery_rank,actual_recovered,transaction_id,amount,recovery_probability,recovery_flag,recovered_amount,expected_recovery,expected_intervention_cost,expected_friction_cost,expected_net_recovery,incremental_value,reclaim_intervene,reclaim_action,incremental_rank
BANK_DECLINE,0.038927142947052,282,1,T0032053,1662.26,0.480536428526474,1,1662.26,798.7764836824166,1.5,0.25,797.0264836824166,797.0264836824166,False,NO_ACTION,
NETWORK_ERROR,0.1811132067793421,283,1,T0041502,1949.37,0.4094433966103289,1,1949.37,798.1566740502768,1.5,0.25,796.4066740502768,796.4066740502768,False,NO_ACTION,
LIMIT_EXCEEDED,0.0820820213889927,284,1,T0022341,1736.04,0.4589589893055036,1,1736.04,796.7711637939265,1.5,0.25,795.0211637939265,795.0211637939265,False,NO_ACTION,
INSUFFICIENT_FUNDS,0.0789389646420357,285,1,T0042581,1724.42,0.4605305176789821,1,1724.42,794.1480352959903,1.5,0.25,792.3980352959903,792.3980352959903,False,NO_ACTION,
INSUFFICIENT_FUNDS,0.0073986544684683,286,1,T0035407,1593.55,0.4963006727657658,1,1593.55,790.879937085886,1.5,0.25,789.129937085886,789.129937085886,False,NO_ACTION,
LIMIT_EXCEEDED,0.1252881149838828,287,0,T0013432,1806.14,0.4373559425080586,0,0.0,789.926062001505,1.5,0.25,788.176062001505,788.176062001505,False,NO_ACTION,
BANK_DECLINE,0.4135880655253382,288,0,T0015759,2677.85,0.2932059672373309,0,0.0,785.1615993664865,1.5,0.25,783.4115993664865,783.4115993664865,True,DELAYED_RETRY,89.0
NETWORK_ERROR,0.1710371043417005,289,1,T0027356,1340.14,0.5855185521708502,1,1340.14,784.6768325062433,1.5,0.25,782.9268325062433,782.9268325062433,False,NO_ACTION,
BANK_DECLINE,0.27289817423448,290,1,T0002729,2156.79,0.36355091288276,1,2156.79,784.1029733964078,1.5,0.25,782.3529733964078,782.3529733964078,True,DELAYED_RETRY,90.0
BANK_DECLINE,0.3196672694772858,291,0,T0024417,2294.54,0.3401663652613571,0,0.0,780.5253317467942,1.5,0.25,778.7753317467942,778.7753317467942,True,DELAYED_RETRY,91.0
BANK_DECLINE,0.0730611686705575,292,1,T0010221,1680.46,0.4634694156647212,1,1680.46,778.8418142479375,1.5,0.25,777.0918142479375,777.0918142479375,False,NO_ACTION,
NETWORK_ERROR,0.0673543529741678,293,1,T0017889,1445.13,0.5336771764870839,1,1445.13,771.2328980567796,1.5,0.25,769.4828980567796,769.4828980567796,False,NO_ACTION,
PAYMENT_TIMEOUT,0.2066470743978796,294,1,T0027843,1270.66,0.6033235371989398,1,1270.66,766.619085777205,1.5,0.25,764.869085777205,764.869085777205,True,DELAYED_RETRY,92.0
INSUFFICIENT_FUNDS,0.0030648204538989,295,1,T0030090,1519.27,0.5015324102269495,1,1519.27,761.9631448854975,1.5,0.25,760.2131448854975,760.2131448854975,False,NO_ACTION,
BANK_DECLINE,0.2269378451135757,296,0,T0008515,1970.38,0.3865310774432121,0,0.0,761.6131043725562,1.5,0.25,759.8631043725562,759.8631043725562,True,DELAYED_RETRY,93.0
PAYMENT_TIMEOUT,0.3177378274667091,297,1,T0045197,1154.57,0.6588689137333545,1,1154.57,760.7102817291191,1.5,0.25,758.9602817291191,758.9602817291191,True,RETRY_NOW,94.0
LIMIT_EXCEEDED,0.2137664388744516,298,1,T0011091,1931.07,0.3931167805627741,1,1931.07,759.1360214413562,1.5,0.25,757.3860214413562,757.3860214413562,True,DELAYED_RETRY,95.0
INSUFFICIENT_FUNDS,0.075334642226529,299,1,T0004938,1409.4,0.5376673211132645,1,1409.4,757.7883223770351,1.5,0.25,756.0383223770351,756.0383223770351,False,NO_ACTION,
BANK_DECLINE,0.1451253369647583,300,1,T0018803,1769.54,0.4274373315176208,1,1769.54,756.3674556136907,1.5,0.25,754.6174556136907,754.6174556136907,False,NO_ACTION,
NETWORK_ERROR,0.1086062991967198,301,1,T0005609,1364.02,0.5543031495983599,1,1364.02,756.0805821151549,1.5,0.25,754.3305821151549,754.3305821151549,False,NO_ACTION,
BANK_DECLINE,0.0848271682619318,302,1,T0007277,1643.87,0.4575864158690341,1,1643.87,752.212581454629,1.5,0.25,750.462581454629,750.462581454629,False,NO_ACTION,
LIMIT_EXCEEDED,0.0309071169055765,303,1,T0045773,1550.87,0.4845464415472117,1,1550.87,751.4685398023241,1.5,0.25,749.7185398023241,749.7185398023241,False,NO_ACTION,
BANK_DECLINE,0.1198114350669866,304,0,T0027893,1701.9,0.4400942824665066,0,0.0,748.9964593297476,1.5,0.25,747.2464593297476,747.2464593297476,False,NO_ACTION,
NETWORK_ERROR,0.2309946347844571,305,1,T0013964,1216.47,0.6154973173922286,1,1216.47,748.7340216881244,1.5,0.25,746.9840216881244,746.9840216881244,True,DELAYED_RETRY,96.0
PAYMENT_TIMEOUT,0.1903461186446231,306,0,T0022061,1842.33,0.4048269406776884,0,0.0,745.8248176187255,1.5,0.25,744.0748176187255,744.0748176187255,False,NO_ACTION,
INSUFFICIENT_FUNDS,0.1588502620042435,307,1,T0044352,1272.63,0.5794251310021218,1,1272.63,737.3938044672303,1.5,0.25,735.6438044672303,735.6438044672303,False,NO_ACTION,
INSUFFICIENT_FUNDS,0.0850848274447357,308,1,T0008251,1354.17,0.5425424137223679,1,1354.17,734.694660390419,1.5,0.25,732.944660390419,732.944660390419,False,NO_ACTION,
NETWORK_ERROR,0.0293635357836052,309,0,T0009157,1427.3,0.5146817678918026,0,0.0,734.6052873119698,1.5,0.25,732.8552873119698,732.8552873119698,False,NO_ACTION,
PAYMENT_TIMEOUT,0.0348879911511603,310,1,T0007755,1417.61,0.5174439955755802,1,1417.61,733.5337825678981,1.5,0.25,731.7837825678981,731.7837825678981,False,NO_ACTION,
INSUFFICIENT_FUNDS,0.0309037948299457,311,1,T0025270,1411.02,0.5154518974149729,1,1411.02,727.312936290475,1.5,0.25,725.562936290475,725.562936290475,False,NO_ACTION,
BANK_DECLINE,0.1680591660027426,312,0,T0005343,1729.87,0.4159704169986287,0,0.0,719.5747452534177,1.5,0.25,717.8247452534177,717.8247452534177,False,NO_ACTION,
INSUFFICIENT_FUNDS,0.0968338232616283,313,1,T0021145,1308.32,0.5484169116308142,1,1308.32,717.5048138248268,1.5,0.25,715.7548138248268,715.7548138248268,False,NO_ACTION,
NETWORK_ERROR,0.2366214115915383,314,1,T0006204,1155.21,0.6183107057957692,1,1155.21,714.2787104423305,1.5,0.25,712.5287104423305,712.5287104423305,True,DELAYED_RETRY,97.0
PAYMENT_TIMEOUT,0.2342531079674183,315,1,T0003123,1156.41,0.6171265539837092,1,1156.41,713.6513182923012,1.5,0.25,711.9013182923012,711.9013182923012,True,DELAYED_RETRY,98.0
INSUFFICIENT_FUNDS,0.1266504310335445,316,1,T0040524,1266.75,0.5633252155167723,1,1266.75,713.5922167558713,1.5,0.25,711.8422167558713,711.8422167558713,False,NO_ACTION,
LIMIT_EXCEEDED,0.0438778275385409,317,1,T0034040,1492.29,0.4780610862307295,1,1492.29,713.4057783712553,1.5,0.25,711.6557783712553,711.6557783712553,False,NO_ACTION,
NETWORK_ERROR,0.0821854061874194,318,1,T0038703,1318.42,0.5410927030937097,1,1318.42,713.3874416128089,1.5,0.25,711.6374416128089,711.6374416128089,False,NO_ACTION,
NETWORK_ERROR,0.1710463512317517,319,0,T0019587,1216.68,0.5855231756158759,0,0.0,712.3943373083239,1.5,0.25,710.6443373083239,710.6443373083239,False,NO_ACTION,
PAYMENT_TIMEOUT,0.2923632989364217,320,1,T0031676,1096.94,0.6461816494682109,1,1096.94,708.8224985676593,1.5,0.25,707.0724985676593,707.0724985676593,True,DELAYED_RETRY,99.0
INSUFFICIENT_FUNDS,0.109222028961573,321,0,T0018040,1275.45,0.5546110144807865,0,0.0,707.3786184195192,1.5,0.25,705.6286184195192,705.6286184195192,False,NO_ACTION,
LIMIT_EXCEEDED,0.1778162481185655,322,1,T0038915,1699.39,0.4110918759407172,1,1699.39,698.6054230548955,1.5,0.25,696.8554230548955,696.8554230548955,False,NO_ACTION,
INSUFFICIENT_FUNDS,0.0086632947235791,323,1,T0004943,1381.58,0.5043316473617896,1,1381.58,696.7745173621013,1.5,0.25,695.0245173621013,695.0245173621013,False,NO_ACTION,
PAYMENT_TIMEOUT,0.2990882338637,324,1,T0013482,1069.44,0.64954411693185,1,1069.44,694.6484604115977,1.5,0.25,692.8984604115977,692.8984604115977,True,DELAYED_RETRY,100.0
BANK_DECLINE,0.109985755280214,325,0,T0006027,1558.3,0.445007122359893,0,0.0,693.4545987734213,1.5,0.25,691.7045987734213,691.7045987734213,False,NO_ACTION,
INSUFFICIENT_FUNDS,0.0990367175580686,326,1,T0009778,1261.28,0.5495183587790343,1,1261.28,693.0965155608204,1.5,0.25,691.3465155608204,691.3465155608204,False,NO_ACTION,
NETWORK_ERROR,0.2785320949808576,327,1,T0042807,1080.42,0.6392660474904288,1,1080.42,690.6758230296091,1.5,0.25,688.9258230296091,688.9258230296091,True,DELAYED_RETRY,101.0
PAYMENT_TIMEOUT,0.3233134503824393,328,1,T0045755,1041.16,0.6616567251912197,1,1041.16,688.8905160000903,1.5,0.25,687.1405160000903,687.1405160000903,True,RETRY_NOW,102.0
NETWORK_ERROR,0.191425096288021,329,1,T0023062,1156.07,0.5957125481440105,1,1156.07,688.6854055328462,1.5,0.25,686.9354055328462,686.9354055328462,False,NO_ACTION,
INSUFFICIENT_FUNDS,0.0292384580883933,330,1,T0011105,1332.24,0.5146192290441967,1,1332.24,685.5963217018406,1.5,0.25,683.8463217018406,683.8463217018406,False,NO_ACTION,
PAYMENT_TIMEOUT,0.3615703284684839,331,1,T0023790,999.41,0.680785164234242,1,999.41,680.3835009873437,1.5,0.25,678.6335009873437,678.6335009873437,True,RETRY_NOW,103.0
PAYMENT_TIMEOUT,0.2808255042936969,332,1,T0005712,1056.42,0.6404127521468485,1,1056.42,676.5448396229737,1.5,0.25,674.7948396229737,674.7948396229737,True,DELAYED_RETRY,104.0
PAYMENT_TIMEOUT,0.1958293894917431,333,1,T0035884,1130.98,0.5979146947458716,1,1130.98,676.2295614636859,1.5,0.25,674.4795614636859,674.4795614636859,False,NO_ACTION,
INSUFFICIENT_FUNDS,0.1915084649521468,334,1,T0008039,1126.75,0.5957542324760734,1,1126.75,671.2660814424157,1.5,0.25,669.5160814424157,669.5160814424157,False,NO_ACTION,
BANK_DECLINE,0.1095324580741318,335,1,T0014749,1494.04,0.4452337709629341,1,1494.04,665.197063169462,1.5,0.25,663.447063169462,663.447063169462,False,NO_ACTION,
NETWORK_ERROR,0.2411845102669558,336,1,T0028245,1069.29,0.6205922551334779,1,1069.29,663.5930924916765,1.5,0.25,661.8430924916765,661.8430924916765,True,DELAYED_RETRY,105.0
NETWORK_ERROR,0.1806153316871388,337,1,T0008724,1121.91,0.5903076658435694,1,1121.91,662.272073386559,1.5,0.25,660.522073386559,660.522073386559,False,NO_ACTION,
PAYMENT_TIMEOUT,0.2676845510724788,338,1,T0022596,1042.99,0.6338422755362394,1,1042.99,661.0911549615423,1.5,0.25,659.3411549615423,659.3411549615423,True,DELAYED_RETRY,106.0
BANK_DECLINE,0.1433439706320595,339,0,T0012101,1542.26,0.4283280146839702,0,0.0,660.5931639264999,1.5,0.25,658.8431639264999,658.8431639264999,False,NO_ACTION,
NETWORK_ERROR,0.0780217070525501,340,1,T0015765,1432.74,0.4609891464737249,1,1432.74,660.4775897187646,1.5,0.25,658.7275897187646,658.7275897187646,False,NO_ACTION,
INSUFFICIENT_FUNDS,0.0780052420729247,341,1,T0031689,1222.29,0.5390026210364623,1,1222.29,658.8175136666575,1.5,0.25,657.0675136666575,657.0675136666575,False,NO_ACTION,
INSUFFICIENT_FUNDS,0.0703674314932749,342,1,T0019297,1224.52,0.5351837157466375,1,1224.52,655.3431636060725,1.5,0.25,653.5931636060725,653.5931636060725,False,NO_ACTION,
NETWORK_ERROR,0.1395836247502972,343,1,T0017328,1149.3,0.5697918123751486,1,1149.3,654.8617299627583,1.5,0.25,653.1117299627583,653.1117299627583,False,NO_ACTION,
PAYMENT_TIMEOUT,0.2417267263969968,344,0,T0023298,1053.26,0.6208633631984984,0,0.0,653.9305459224505,1.5,0.25,652.1805459224505,652.1805459224505,True,DELAYED_RETRY,107.0
PAYMENT_TIMEOUT,0.1869876516805366,345,1,T0027976,1094.02,0.5934938258402683,1,1094.02,649.2941153457704,1.5,0.25,647.5441153457704,647.5441153457704,False,NO_ACTION,
LIMIT_EXCEEDED,0.2746278167953185,346,0,T0015778,1788.51,0.3626860916023407,0,0.0,648.6677016917024,1.5,0.25,646.9177016917024,646.9177016917024,True,DELAYED_RETRY,108.0
INSUFFICIENT_FUNDS,0.1074675768608781,347,1,T0026255,1162.47,0.5537337884304391,1,1162.47,643.6989170367325,1.5,0.25,641.9489170367325,641.9489170367325,False,NO_ACTION,
INSUFFICIENT_FUNDS,0.059199266600322,348,1,T0002418,1210.33,0.529599633300161,1,1210.33,640.9903241721838,1.5,0.25,639.2403241721838,639.2403241721838,False,NO_ACTION,
BANK_DECLINE,0.2539533572170596,349,0,T0010150,1710.16,0.3730233213914702,0,0.0,637.9295633108367,1.5,0.25,636.1795633108367,636.1795633108367,True,DELAYED_RETRY,109.0
INSUFFICIENT_FUNDS,0.008021270841224,350,0,T0024454,1283.41,0.4959893645793879,0,0.0,636.5577103948323,1.5,0.25,634.8077103948323,634.8077103948323,False,NO_ACTION,
BANK_DECLINE,0.0279149043570948,351,1,T0031150,1307.58,0.4860425478214525,1,1307.58,635.5395146803749,1.5,0.25,633.7895146803749,633.7895146803749,False,NO_ACTION,
BANK_DECLINE,0.1323905219185546,352,1,T0017469,1455.3,0.4338047390407227,1,1455.3,631.3160367259637,1.5,0.25,629.5660367259637,629.5660367259637,False,NO_ACTION,
BANK_DECLINE,0.2242884574488804,353,0,T0007945,1623.52,0.3878557712755597,0,0.0,629.6916017812966,1.5,0.25,627.9416017812966,627.9416017812966,True,DELAYED_RETRY,110.0
LIMIT_EXCEEDED,0.0779334994813653,354,1,T0038114,1357.13,0.4610332502593173,1,1357.13,625.6820549244273,1.5,0.25,623.9320549244273,623.9320549244273,False,NO_ACTION,
PAYMENT_TIMEOUT,0.259461503219986,355,0,T0044954,988.27,0.629730751609993,0,0.0,622.3440098936078,1.5,0.25,620.5940098936078,620.5940098936078,True,DELAYED_RETRY,111.0
INSUFFICIENT_FUNDS,0.0769585940939228,356,0,T0030471,1148.73,0.5384792970469614,0,0.0,618.567322896756,1.5,0.25,616.817322896756,616.817322896756,False,NO_ACTION,
INSUFFICIENT_FUNDS,0.0622161275140167,357,1,T0020946,1153.86,0.5311080637570084,1,1153.86,612.8243504466616,1.5,0.25,611.0743504466616,611.0743504466616,False,NO_ACTION,
BANK_DECLINE,0.087491941091273,358,1,T0038580,1312.56,0.4562540294543635,1,1312.56,598.8607889006194,1.5,0.25,597.1107889006194,597.1107889006194,False,NO_ACTION,
NETWORK_ERROR,0.2188857616505126,359,1,T0008294,974.15,0.6094428808252563,1,974.15,593.6887823559234,1.5,0.25,591.9387823559234,591.9387823559234,True,DELAYED_RETRY,112.0
LIMIT_EXCEEDED,0.145770698894876,360,1,T0006532,1387.59,0.427114650552562,1,1387.59,592.6600179602294,1.5,0.25,590.9100179602294,590.9100179602294,False,NO_ACTION,
BANK_DECLINE,0.106087135852166,361,1,T0009472,1318.74,0.446956432073917,1,1318.74,589.4193252331573,1.5,0.25,587.6693252331573,587.6693252331573,False,NO_ACTION,
LIMIT_EXCEEDED,0.1515480990725196,362,1,T0010518,1385.67,0.4242259504637402,1,1385.67,587.8371727790909,1.5,0.25,586.0871727790909,586.0871727790909,False,NO_ACTION,
BANK_DECLINE,0.2151631628995852,363,0,T0021304,1486.23,0.3924184185502073,0,0.0,583.2240262018746,1.5,0.25,581.4740262018746,581.4740262018746,True,DELAYED_RETRY,113.0
NETWORK_ERROR,0.1826698519725622,364,1,T0013361,982.62,0.5913349259862811,1,982.62,581.0575249726396,1.5,0.25,579.3075249726396,579.3075249726396,False,NO_ACTION,
BANK_DECLINE,0.2186799444748427,365,1,T0031997,1487.07,0.3906600277625786,1,1487.07,580.9388074848977,1.5,0.25,579.1888074848977,579.1888074848977,True,DELAYED_RETRY,114.0
LIMIT_EXCEEDED,0.09409310174609,366,1,T0030009,1281.48,0.4529534491269549,1,1281.48,580.4507859872102,1.5,0.25,578.7007859872102,578.7007859872102,False,NO_ACTION,
BANK_DECLINE,0.1652821884771921,367,1,T0028280,1390.62,0.4173589057614039,1,1390.62,580.3876415299234,1.5,0.25,578.6376415299234,578.6376415299234,False,NO_ACTION,
LIMIT_EXCEEDED,0.0122952270355858,368,1,T0013528,1175.18,0.4938523864822071,1,1175.18,580.3654475461601,1.5,0.25,578.6154475461601,578.6154475461601,False,NO_ACTION,
NETWORK_ERROR,0.0498551716775872,369,0,T0036030,1101.5,0.5249275858387936,0,0.0,578.2077358014312,1.5,0.25,576.4577358014312,576.4577358014312,False,NO_ACTION,
BANK_DECLINE,0.0976608235004368,370,1,T0016981,1267.85,0.4511695882497816,1,1267.85,572.0153624624855,1.5,0.25,570.2653624624855,570.2653624624855,False,NO_ACTION,
BANK_DECLINE,0.0681789915070493,371,1,T0033036,1216.4,0.4659105042464753,1,1216.4,566.7335373654125,1.5,0.25,564.9835373654125,564.9835373654125,False,NO_ACTION,
INSUFFICIENT_FUNDS,0.0023604150444664,372,1,T0025688,1133.12,0.4988197924777667,1,1133.12,565.2226832524069,1.5,0.25,563.4726832524069,563.4726832524069,False,NO_ACTION,
NETWORK_ERROR,0.0344440051713464,373,0,T0012181,1167.93,0.4827779974143267,0,0.0,563.8509065201146,1.5,0.25,562.1009065201146,562.1009065201146,False,NO_ACTION,
PAYMENT_TIMEOUT,0.3185410212450081,374,1,T0016455,854.81,0.6592705106225041,1,854.81,563.5510251852227,1.5,0.25,561.8010251852227,561.8010251852227,True,RETRY_NOW,115.0
PAYMENT_TIMEOUT,0.2365039843173695,375,1,T0023557,909.83,0.6182519921586848,1,909.83,562.5042100257361,1.5,0.25,560.7542100257361,560.7542100257361,True,DELAYED_RETRY,116.0
INSUFFICIENT_FUNDS,0.1607690463664333,376,1,T0031278,965.67,0.5803845231832166,1,965.67,560.4599225023368,1.5,0.25,558.7099225023368,558.7099225023368,False,NO_ACTION,
INSUFFICIENT_FUNDS,0.6262126502016665,377,0,T0016500,2967.37,0.1868936748991667,0,0.0,554.5826840855402,1.5,0.25,552.8326840855402,552.8326840855402,True,DELAYED_RETRY,117.0
NETWORK_ERROR,0.0671833392272152,378,0,T0005571,1026.69,0.5335916696136076,0,0.0,547.8332312755948,1.5,0.25,546.0832312755948,546.0832312755948,False,NO_ACTION,
LIMIT_EXCEEDED,0.0460578770553685,379,0,T0020450,1138.94,0.4769710614723157,0,0.0,543.2414207532793,1.5,0.25,541.4914207532793,541.4914207532793,False,NO_ACTION,
NETWORK_ERROR,0.0571331639604892,380,0,T0021693,1025.58,0.5285665819802446,0,0.0,542.0873151472993,1.5,0.25,540.3373151472993,540.3373151472993,False,NO_ACTION,
BANK_DECLINE,0.1806037427590555,381,0,T0006984,1318.64,0.4096981286204722,0,0.0,540.2443403240995,1.5,0.25,538.4943403240995,538.4943403240995,False,NO_ACTION,
INSUFFICIENT_FUNDS,0.0963568338839371,382,1,T0040618,982.08,0.5481784169419686,1,982.08,538.3550597103686,1.5,0.25,536.6050597103686,536.6050597103686,False,NO_ACTION,
NETWORK_ERROR,0.1770826587828937,383,0,T0008368,913.32,0.5885413293914469,0,0.0,537.5265669597962,1.5,0.25,535.7765669597962,535.7765669597962,False,NO_ACTION,
BANK_DECLINE,0.1543429527327153,384,1,T0025637,1258.32,0.4228285236336423,1,1258.32,532.0535878586848,1.5,0.25,530.3035878586848,530.3035878586848,False,NO_ACTION,
BANK_DECLINE,0.1411111581095654,385,1,T0000433,1230.15,0.4294444209452173,1,1230.15,528.2810544257591,1.5,0.25,526.5310544257591,526.5310544257591,False,NO_ACTION,
LIMIT_EXCEEDED,0.0379482176937612,386,0,T0004784,1095.66,0.4810258911531194,0,0.0,527.0408279008268,1.5,0.25,525.2908279008268,525.2908279008268,False,NO_ACTION,
BANK_DECLINE,0.1577214908641335,387,0,T0024020,1246.89,0.4211392545679332,0,0.0,525.1143251282103,1.5,0.25,523.3643251282103,523.3643251282103,False,NO_ACTION,
INSUFFICIENT_FUNDS,0.1207692328147285,388,1,T0035164,1192.7,0.4396153835926357,1,1192.7,524.3292680109366,1.5,0.25,522.5792680109366,522.5792680109366,False,NO_ACTION,
BANK_DECLINE,0.2548148852281933,389,1,T0015852,1400.01,0.3725925573859033,1,1400.01,521.6333062658384,1.5,0.25,519.8833062658384,519.8833062658384,True,DELAYED_RETRY,118.0
INSUFFICIENT_FUNDS,0.0276317966678181,390,0,T0018897,1013.71,0.5138158983339091,0,0.0,520.860314300067,1.5,0.25,519.110314300067,519.110314300067,False,NO_ACTION,
INSUFFICIENT_FUNDS,0.0132189040009955,391,1,T0044225,1025.85,0.5066094520004978,1,1025.85,519.7053063347106,1.5,0.25,517.9553063347106,517.9553063347106,False,NO_ACTION,
INSUFFICIENT_FUNDS,0.1563487114789452,392,1,T0014702,898.63,0.5781743557394726,1,898.63,519.5648212981623,1.5,0.25,517.8148212981623,517.8148212981623,False,NO_ACTION,
INSUFFICIENT_FUNDS,0.0707698576819033,393,1,T0006681,964.34,0.5353849288409517,1,964.34,516.2931022784834,1.5,0.25,514.5431022784834,514.5431022784834,False,NO_ACTION,
BANK_DECLINE,0.0830141503971617,394,1,T0010667,1125.87,0.4584929248014191,1,1125.87,516.2034292461736,1.5,0.25,514.4534292461736,514.4534292461736,False,NO_ACTION,
BANK_DECLINE,0.0400013415084115,395,1,T0031352,1069.78,0.4799993292457942,1,1069.78,513.4936824405657,1.5,0.25,511.74368244056575,511.74368244056575,False,NO_ACTION,
PAYMENT_TIMEOUT,0.2721287269792893,396,1,T0000183,806.92,0.6360643634896447,1,806.92,513.2530561870641,1.5,0.25,511.5030561870641,511.5030561870641,True,DELAYED_RETRY,119.0
BANK_DECLINE,0.1134295928020929,397,0,T0014416,1151.44,0.4432852035989535,0,0.0,510.41631483197904,1.5,0.25,508.66631483197904,508.66631483197904,False,NO_ACTION,
BANK_DECLINE,0.1647037515396044,398,0,T0000114,1205.58,0.4176481242301977,0,0.0,503.5082256094417,1.5,0.25,501.7582256094417,501.7582256094417,False,NO_ACTION,
LIMIT_EXCEEDED,0.5545301701112753,399,0,T0007204,2259.71,0.2227349149443624,0,0.0,503.3163146489252,1.5,0.25,501.5663146489252,501.5663146489252,True,DELAYED_RETRY,120.0
INSUFFICIENT_FUNDS,0.0050863907105564,400,1,T0020901,1003.41,0.4974568046447217,1,1003.41,499.1531323485602,1.5,0.25,497.4031323485602,497.4031323485602,False,NO_ACTION,
BANK_DECLINE,0.0769601434096618,401,1,T0029832,1075.92,0.4615199282951691,1,1075.92,496.55852125133833,1.5,0.25,494.80852125133833,494.80852125133833,False,NO_ACTION,
PAYMENT_TIMEOUT,0.2240436043687383,402,1,T0010429,807.29,0.6120218021843692,1,807.29,494.0790806854194,1.5,0.25,492.3290806854194,492.3290806854194,True,DELAYED_RETRY,121.0
PAYMENT_TIMEOUT,0.2621048558233196,403,1,T0003583,779.11,0.6310524279116598,1,779.11,491.6592571102533,1.5,0.25,489.9092571102533,489.9092571102533,True,DELAYED_RETRY,122.0
BANK_DECLINE,0.1770617854404429,404,1,T0033915,1193.48,0.4114691072797785,1,1193.48,491.08015015627,1.5,0.25,489.33015015627,489.33015015627,False,NO_ACTION,
BANK_DECLINE,0.119000516067668,405,0,T0013176,1110.34,0.440499741966166,0,0.0,489.1044834947127,1.5,0.25,487.3544834947127,487.3544834947127,False,NO_ACTION,
LIMIT_EXCEEDED,0.069795492073115,406,1,T0040449,1031.94,0.4651022539634424,1,1031.94,479.9576199550348,1.5,0.25,478.2076199550348,478.2076199550348,False,NO_ACTION,
PAYMENT_TIMEOUT,0.1456513728652575,407,1,T0006704,836.96,0.5728256864326288,1,836.96,479.432186516653,1.5,0.25,477.682186516653,477.682186516653,False,NO_ACTION,
LIMIT_EXCEEDED,0.1455229415965687,408,1,T0023506,1115.69,0.4272385292017156,1,1115.69,476.6657546450621,1.5,0.25,474.9157546450621,474.9157546450621,False,NO_ACTION,
BANK_DECLINE,0.104840636565315,409,1,T0001894,1063.04,0.4475796817173424,1,1063.04,475.79510485280366,1.5,0.25,474.04510485280366,474.04510485280366,False,NO_ACTION,
BANK_DECLINE,0.0957724089606305,410,0,T0020490,1040.28,0.4521137955196847,0,0.0,470.32493920321764,1.5,0.25,468.57493920321764,468.57493920321764,False,NO_ACTION,
PAYMENT_TIMEOUT,0.302904371146409,411,1,T0045230,714.87,0.6514521855732045,1,714.87,465.7036239007167,1.5,0.25,463.9536239007167,463.9536239007167,True,RETRY_NOW,123.0
BANK_DECLINE,0.1840724665543891,412,0,T0004005,1133.97,0.4079637667228054,0,0.0,462.6186725506596,1.5,0.25,460.8686725506596,460.8686725506596,False,NO_ACTION,
BANK_DECLINE,0.0916448850140186,413,1,T0011274,1015.34,0.4541775574929906,1,1015.34,461.1446412249331,1.5,0.25,459.3946412249331,459.3946412249331,False,NO_ACTION,
BANK_DECLINE,0.2057113952247289,414,1,T0000901,1160.94,0.3971443023876355,1,1160.94,461.0607064139016,1.5,0.25,459.3107064139016,459.3107064139016,True,DELAYED_RETRY,124.0
BANK_DECLINE,0.2724813225842487,415,1,T0023879,1256.01,0.3637593387078756,1,1256.01,456.88536701047883,1.5,0.25,455.13536701047883,455.13536701047883,True,DELAYED_RETRY,125.0
INSUFFICIENT_FUNDS,0.011245963563458,416,1,T0001142,897.12,0.505622981781729,1,897.12,453.60448941602476,1.5,0.25,451.85448941602476,451.85448941602476,False,NO_ACTION,
BANK_DECLINE,0.1809350688658682,417,1,T0000671,1107.12,0.4095324655670659,1,1107.12,453.40158327860996,1.5,0.25,451.65158327860996,451.65158327860996,False,NO_ACTION,
BANK_DECLINE,0.1909993313275563,418,1,T0020991,1115.13,0.4045003343362218,1,1115.13,451.07045782835104,1.5,0.25,449.32045782835104,449.32045782835104,False,NO_ACTION,
BANK_DECLINE,0.0476175584857007,419,1,T0032153,946.46,0.4761912207571496,1,946.46,450.6959427978118,1.5,0.25,448.9459427978118,448.9459427978118,False,NO_ACTION,
LIMIT_EXCEEDED,0.3094660872986002,420,1,T0028547,1301.5,0.3452669563506998,1,1301.5,449.36494369043584,1.5,0.25,447.61494369043584,447.61494369043584,True,DELAYED_RETRY,126.0
PAYMENT_TIMEOUT,0.3120071589492423,421,1,T0018191,674.42,0.6560035794746212,1,674.42,442.421934069274,1.5,0.25,440.671934069274,440.671934069274,True,RETRY_NOW,127.0
BANK_DECLINE,0.3606775610875045,422,1,T0023520,1370.52,0.3196612194562477,1,1370.52,438.1020944891766,1.5,0.25,436.3520944891766,436.3520944891766,True,DELAYED_RETRY,128.0
BANK_DECLINE,0.2352015558623275,423,0,T0032708,1138.68,0.3823992220688362,0,0.0,435.43034618534244,1.5,0.25,433.68034618534244,433.68034618534244,True,DELAYED_RETRY,129.0
INSUFFICIENT_FUNDS,0.0155713154509677,424,1,T0027860,856.0,0.5077856577254839,1,856.0,434.6645230130142,1.5,0.25,432.9145230130142,432.9145230130142,False,NO_ACTION,
INSUFFICIENT_FUNDS,0.0191328266369115,425,1,T0014407,848.44,0.5095664133184558,1,848.44,432.3365277159106,1.5,0.25,430.5865277159106,430.5865277159106,False,NO_ACTION,
NETWORK_ERROR,0.0361161692477097,426,1,T0025062,892.61,0.4819419153761451,1,892.61,430.1861730839009,1.5,0.25,428.4361730839009,428.4361730839009,False,NO_ACTION,
