transaction_id,amount_prediction,failure_reason_prediction,recovery_probability,calibrated_probability,confidence,recovery_flag,recovered_amount_prediction,recommended_policy,policy_threshold,expected_recovery_prediction,expected_intervention_cost,expected_friction_cost,expected_net_recovery_prediction,customer_id,timestamp,amount,payment_method,status,failure_reason,historical_transaction_count,historical_success_count,historical_failure_count,historical_success_rate,hours_since_previous_transaction,previous_transaction_success,previous_failure_reason,transactions_last_7d,successful_payments_last_7d,failed_payments_last_7d,avg_amount_last_7d,failure_rate_last_7d,amount_vs_recent_average,payment_momentum,failure_streak,hours_since_last_success,hours_since_last_failure,method_share,recoverability_score,model_confidence,base_recovery_probability,recommended_action,action_recovery_probability,expected_recovery,intervention_cost,expected_net_recovery,decision_reason,priority,opportunity_rank,actual_recovery_probability,recovered,recovered_amount,customer_friction_cost,net_recovered_value,recovery_status,experiment_source_transaction_id,source_repeat,experiment_transaction_id,base_probability,treatment_effect,treatment,control,treatment_group,treatment_assignment_before_outcome,experiment_version,random_seed,control_recovery_probability,treatment_recovery_probability,incremental_recovery_probability,observed_recovery_probability,expected_control_recovery,expected_treatment_recovery,expected_incremental_recovery,expected_incremental_net_value
RECLAIM-V2-006125,2792.35,INSUFFICIENT_FUNDS,0.5391322934643106,0.6936549741894585,0.0782645869286211,1,2792.35,INTERVENE,0.475,1936.9274671779344,1.5,0.25,1935.1774671779344,C00870,2026-01-20 10:32:51,2792.35,UPI,FAILED,INSUFFICIENT_FUNDS,36,33.0,3.0,0.9166666666666666,8.516944444444444,1,NONE,15.0,13.0,2.0,2130.0306666666665,0.1333333333333333,1.310943567009677,0.4166666666666667,1,8.516944444444444,56.03694444444445,1.0,84.69,77.38,0.7634,DELAYED_RETRY,0.5794,1617.95,0.0,1616.95,strong historical payment reliability; previous payment succeeded,HIGH,730,0.7529469074166666,1,2792.35,0.0,2792.35,RECOVERED,T0039921,10,RECLAIM-V2-006125,0.6936549741894585,0.05949602787339067,0,1,CONTROL,True,V2,2026,0.6936549741894585,0.7531510020628492,0.0594960278733907,0.6936549741894585,1936.9274671779344,2103.061200610197,166.1337334322625,164.1337334322625
RECLAIM-V2-006126,856.0,INSUFFICIENT_FUNDS,0.5077856577254839,0.6739604062211935,0.0155713154509677,1,856.0,INTERVENE,0.475,576.9101077253416,1.5,0.25,575.1601077253416,C00611,2026-01-17 00:21:53,856.0,UPI,FAILED,INSUFFICIENT_FUNDS,23,21.0,2.0,0.9130434782608696,30.666944444444443,1,NONE,9.0,8.0,1.0,1472.5144444444445,0.1111111111111111,0.5813185760109504,0.391304347826087,1,30.666944444444443,71.1036111111111,1.0,81.26,53.15,0.7357,DELAYED_RETRY,0.5584,477.99,1.5,476.99,strong historical payment reliability; previous payment succeeded,MEDIUM,2195,0.7271729556159419,1,856.0,0.5,854.0,RECOVERED,T0027860,14,RECLAIM-V2-006126,0.6739604062211935,0.05376726140188861,1,0,TREATMENT,True,V2,2026,0.6739604062211935,0.727727667623082,0.05376726140188859,0.727727667623082,576.9101077253416,622.9348834853582,46.02477576001661,44.02477576001661
RECLAIM-V2-006127,327.4,INSUFFICIENT_FUNDS,0.5382283691854725,0.6930963973225143,0.0764567383709449,0,0.0,INTERVENE,0.475,226.91976048339117,1.5,0.25,225.16976048339117,C00062,2026-01-27 02:37:26,327.4,CARD,FAILED,INSUFFICIENT_FUNDS,27,26.0,1.0,0.9629629629629628,70.93194444444444,1,NONE,7.0,7.0,0.0,1736.428571428571,0.0,0.1885479226655697,0.2592592592592592,1,70.93194444444444,264.295,1.0,84.76,55.5,0.7662,DELAYED_RETRY,0.5815,190.4,0.0,189.4,strong historical payment reliability; low recent failure rate; previous payment succeeded,LOW,2782,0.7572805277777777,0,0.0,0.0,0.0,NOT_RECOVERED,T0002672,15,RECLAIM-V2-006127,0.6930963973225143,0.05160283517072094,0,1,CONTROL,True,V2,2026,0.6930963973225143,0.7446992324932352,0.05160283517072095,0.6930963973225143,226.91976048339114,243.8145287182852,16.89476823489406,14.894768234894059
RECLAIM-V2-006128,3696.79,LIMIT_EXCEEDED,0.408304484771443,0.607545598002709,0.183391030457114,0,3696.79,INTERVENE,0.475,2245.9684912404346,1.5,0.25,2244.2184912404346,C00102,2026-01-22 18:38:43,3696.79,CARD,FAILED,LIMIT_EXCEEDED,14,14.0,0.0,1.0,23.935277777777777,1,NONE,3.0,3.0,0.0,1232.5333333333333,0.0,2.999342816962354,0.2142857142857142,1,23.935277777777777,-1.0,1.0,82.82,33.14,0.7526,RETRY_NOW,0.5419,2003.19,1.5,2001.69,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,501,0.5938086,0,0.0,0.5,-2.0,NOT_RECOVERED,T0004616,15,RECLAIM-V2-006128,0.607545598002709,0.05130755681404457,1,0,TREATMENT,True,V2,2026,0.607545598002709,0.6588531548167536,0.05130755681404453,0.6588531548167536,2245.9684912404346,2435.6417541950264,189.6732629545918,187.6732629545918
RECLAIM-V2-006129,5312.11,LIMIT_EXCEEDED,0.3982075702976819,0.6005266157390097,0.2035848594046362,1,5312.11,INTERVENE,0.475,3190.0634407333505,1.5,0.25,3188.3134407333505,C00646,2026-01-05 01:26:40,5312.11,CARD,FAILED,LIMIT_EXCEEDED,3,3.0,0.0,1.0,9.457222222222224,1,NONE,3.0,3.0,0.0,1732.5233333333333,0.0,3.0661116637197767,1.0,1,9.457222222222224,-1.0,1.0,81.45,16.64,0.7416,RETRY_NOW,0.534,2836.41,0.0,2834.91,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,261,0.5599744,1,5312.11,0.0,5312.11,RECOVERED,T0029724,12,RECLAIM-V2-006129,0.6005266157390097,0.0577804652837533,0,1,CONTROL,True,V2,2026,0.6005266157390097,0.6583070810227629,0.057780465283753246,0.6005266157390097,3190.0634407333505,3496.999628171829,306.93618743847856,304.93618743847856
RECLAIM-V2-006130,1806.14,LIMIT_EXCEEDED,0.4373559425080586,0.6274858265471794,0.1252881149838828,1,0.0,INTERVENE,0.475,1133.327250759923,1.5,0.25,1131.577250759923,C00294,2026-01-15 11:22:22,1806.14,CARD,FAILED,LIMIT_EXCEEDED,22,20.0,2.0,0.9090909090909092,7.936388888888889,1,NONE,9.0,9.0,0.0,1887.6922222222224,0.0,0.9567979243320622,0.4090909090909091,1,7.936388888888889,186.1225,1.0,83.24,49.43,0.7514,RETRY_NOW,0.541,977.14,0.0,975.64,strong historical payment reliability; low recent failure rate; previous payment succeeded,MEDIUM,1343,0.5887643781818181,1,1806.14,0.0,1806.14,RECOVERED,T0013432,13,RECLAIM-V2-006130,0.6274858265471794,0.053776919815659886,0,1,CONTROL,True,V2,2026,0.6274858265471794,0.6812627463628393,0.05377691981565991,0.6274858265471794,1133.3272507599227,1230.4558967157786,97.12864595585597,95.12864595585597
RECLAIM-V2-006131,484.89,LIMIT_EXCEEDED,0.4117002071815812,0.6098963769368695,0.1765995856368376,1,0.0,INTERVENE,0.475,295.73265421291865,1.5,0.25,293.98265421291865,C00516,2026-01-05 07:46:39,484.89,UPI,FAILED,LIMIT_EXCEEDED,10,9.0,1.0,0.9,6.504166666666666,1,NONE,10.0,9.0,1.0,3146.6490000000003,0.1,0.1540972634698054,1.0,1,6.504166666666666,19.06305555555556,1.0,79.82,34.14,0.7236,RETRY_NOW,0.521,252.62,1.5,251.12,strong historical payment reliability; previous payment succeeded,MEDIUM,2672,0.5564340903,1,484.89,0.5,482.89,RECOVERED,T0023498,9,RECLAIM-V2-006131,0.6098963769368695,0.056952890241053884,1,0,TREATMENT,True,V2,2026,0.6098963769368695,0.6668492671779234,0.05695289024105388,0.6668492671779234,295.73265421291865,323.34854116190326,27.61588694898461,25.61588694898461
RECLAIM-V2-006132,1014.55,BANK_DECLINE,0.4048971080472742,0.6051817296832561,0.1902057839054515,1,0.0,INTERVENE,0.475,613.9871238501474,1.5,0.25,612.2371238501474,C00270,2026-01-27 19:00:09,1014.55,WALLET,FAILED,BANK_DECLINE,33,31.0,2.0,0.9393939393939394,34.71305555555556,1,NONE,8.0,7.0,1.0,1790.42125,0.125,0.56665435578359,0.2424242424242424,1,34.71305555555556,69.11194444444445,1.0,82.66,67.71,0.7482,RETRY_NOW,0.5387,546.54,1.5,545.04,strong historical payment reliability; previous payment succeeded,MEDIUM,2076,0.6306064507954545,1,1014.55,0.5,1012.55,RECOVERED,T0012287,17,RECLAIM-V2-006132,0.6051817296832561,0.05451920153810784,1,0,TREATMENT,True,V2,2026,0.6051817296832561,0.659700931221364,0.05451920153810785,0.659700931221364,613.9871238501474,669.2995797706348,55.31245592048731,53.31245592048731
RECLAIM-V2-006133,320.46,NETWORK_ERROR,0.5736946001746208,0.7145771668084737,0.1473892003492416,0,320.46,INTERVENE,0.475,228.99339887544343,1.5,0.25,227.24339887544343,C00053,2026-01-17 01:27:16,320.46,UPI,FAILED,NETWORK_ERROR,21,20.0,1.0,0.9523809523809524,25.440277777777776,1,NONE,12.0,11.0,1.0,1980.2125000000003,0.0833333333333333,0.1618311166099597,0.5714285714285714,1,25.440277777777776,112.25777777777778,1.0,83.82,51.74,0.7582,RETRY_NOW,0.6114,195.93,0.0,194.43,strong historical payment reliability; previous payment succeeded,LOW,2771,0.7729310324999998,0,0.0,0.0,0.0,NOT_RECOVERED,T0002288,10,RECLAIM-V2-006133,0.7145771668084737,0.05543059113831898,0,1,CONTROL,True,V2,2026,0.7145771668084737,0.7700077579467927,0.05543059113831894,0.7145771668084737,228.99339887544346,246.75668611162916,17.763287236185704,15.763287236185704
RECLAIM-V2-006134,3318.78,BANK_DECLINE,0.4250195651808973,0.6190669684577538,0.1499608696382053,1,3318.78,INTERVENE,0.475,2054.547073578224,1.5,0.25,2052.797073578224,C00139,2026-01-05 23:30:52,3318.78,CARD,FAILED,BANK_DECLINE,9,9.0,0.0,1.0,2.8361111111111112,1,NONE,9.0,9.0,0.0,2121.5066666666667,0.0,1.564350493045823,1.0,1,2.8361111111111112,-1.0,1.0,84.34,29.93,0.7647,RETRY_NOW,0.5506,1827.27,0.0,1825.77,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,595,0.6264265000000001,1,3318.78,0.0,3318.78,RECOVERED,T0006383,8,RECLAIM-V2-006134,0.6190669684577538,0.05987859884707256,0,1,CONTROL,True,V2,2026,0.6190669684577538,0.6789455673048264,0.059878598847072584,0.6190669684577538,2054.547073578224,2253.270969859912,198.72389628168776,196.72389628168776
RECLAIM-V2-006135,1041.16,PAYMENT_TIMEOUT,0.6616567251912197,0.7637562200470006,0.3233134503824393,1,1041.16,INTERVENE,0.475,795.1924260641352,1.5,0.25,793.4424260641352,C00999,2026-01-26 01:23:03,1041.16,UPI,FAILED,PAYMENT_TIMEOUT,54,47.0,7.0,0.8703703703703703,3.911666666666666,1,NONE,17.0,15.0,2.0,1843.8123529411769,0.1176470588235294,0.5646778525695323,0.3148148148148148,1,3.911666666666666,8.823888888888888,1.0,84.83,84.5,0.7622,RETRY_NOW,0.6146,639.94,1.5,638.44,previous payment succeeded,MEDIUM,1895,0.7883521617647058,1,1041.16,0.5,1039.16,RECOVERED,T0045755,15,RECLAIM-V2-006135,0.7637562200470006,0.0575837203384344,1,0,TREATMENT,True,V2,2026,0.7637562200470006,0.821339940385435,0.057583720338434397,0.821339940385435,795.1924260641352,855.1462923316996,59.95386626756431,57.95386626756431
RECLAIM-V2-006136,2350.94,BANK_DECLINE,0.411469855426661,0.6097370697793614,0.177060289146678,1,2350.94,INTERVENE,0.475,1433.455266827092,1.5,0.25,1431.705266827092,C00395,2026-01-04 10:46:55,2350.94,UPI,FAILED,BANK_DECLINE,5,5.0,0.0,1.0,15.042222222222222,1,NONE,5.0,5.0,0.0,3337.334,0.0,0.7044365352703685,1.0,1,15.042222222222222,-1.0,1.0,82.41,21.07,0.7493,RETRY_NOW,0.5395,1268.32,1.5,1266.82,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,1016,0.6171235,1,2350.94,0.5,2348.94,RECOVERED,T0017990,16,RECLAIM-V2-006136,0.6097370697793614,0.05771180459925712,1,0,TREATMENT,True,V2,2026,0.6097370697793614,0.6674488743786184,0.057711804599257066,0.6674488743786184,1433.455266827092,1569.1322567316693,135.67698990457734,133.67698990457734
RECLAIM-V2-006137,1230.15,BANK_DECLINE,0.4294444209452173,0.6220952110083257,0.1411111581095654,1,1230.15,INTERVENE,0.475,765.2704238218919,1.5,0.25,763.5204238218919,C00010,2026-01-16 12:49:36,1230.15,CARD,FAILED,BANK_DECLINE,23,22.0,1.0,0.9565217391304348,1.0105555555555557,1,NONE,12.0,11.0,1.0,2619.6275,0.0833333333333333,0.4695896649428211,0.5217391304347826,1,1.0105555555555557,19.397777777777776,1.0,84.19,54.74,0.7613,RETRY_NOW,0.5481,674.29,0.0,672.79,strong historical payment reliability; previous payment succeeded,MEDIUM,1827,0.6284954307608696,1,1230.15,0.0,1230.15,RECOVERED,T0000433,6,RECLAIM-V2-006137,0.6220952110083257,0.056912927030327624,0,1,CONTROL,True,V2,2026,0.6220952110083257,0.6790081380386532,0.056912927030327576,0.6220952110083257,765.2704238218919,835.2818610082493,70.0114371863574,68.0114371863574
RECLAIM-V2-006138,426.11,BANK_DECLINE,0.4205033188963214,0.6159666041118295,0.1589933622073571,1,426.11,INTERVENE,0.475,262.46952967809165,1.5,0.25,260.71952967809165,C00961,2026-01-21 04:30:40,426.11,CARD,FAILED,BANK_DECLINE,13,13.0,0.0,1.0,10.739166666666666,1,NONE,6.0,6.0,0.0,1497.005,0.0,0.2846416678635007,0.4615384615384615,1,10.739166666666666,-1.0,1.0,83.77,33.79,0.7602,RETRY_NOW,0.5473,233.23,1.5,231.73,strong historical payment reliability; low recent failure rate; previous payment succeeded,LOW,2717,0.6304795000000001,1,426.11,0.5,424.11,RECOVERED,T0044092,14,RECLAIM-V2-006138,0.6159666041118295,0.0519306150219994,1,0,TREATMENT,True,V2,2026,0.6159666041118295,0.6678972191338288,0.05193061502199936,0.6678972191338288,262.46952967809165,284.5976840451158,22.128154367024138,20.128154367024138
RECLAIM-V2-006139,873.23,LIMIT_EXCEEDED,0.4512905738242252,0.636903037114174,0.0974188523515494,1,0.0,INTERVENE,0.475,556.1628390992101,1.5,0.25,554.4128390992101,C00971,2026-01-24 04:20:13,873.23,CARD,FAILED,LIMIT_EXCEEDED,36,34.0,2.0,0.9444444444444444,33.42611111111111,1,NONE,9.0,9.0,0.0,1507.7555555555557,0.0,0.5791588674851508,0.25,1,33.42611111111111,312.99,1.0,86.05,70.43,0.7756,RETRY_NOW,0.5584,487.64,0.0,486.14,strong historical payment reliability; low recent failure rate; previous payment succeeded,MEDIUM,2173,0.61734667,1,873.23,0.0,873.23,RECOVERED,T0044537,16,RECLAIM-V2-006139,0.636903037114174,0.054419013752553876,0,1,CONTROL,True,V2,2026,0.636903037114174,0.6913220508667278,0.05441901375255387,0.636903037114174,556.1628390992101,603.6831544783528,47.52031537914263,45.52031537914263
RECLAIM-V2-006140,2238.62,BANK_DECLINE,0.4022431991875388,0.6033371594824293,0.1955136016249223,1,0.0,INTERVENE,0.475,1350.6426319605555,1.5,0.25,1348.8926319605555,C00727,2026-01-04 22:04:06,2238.62,NETBANKING,FAILED,BANK_DECLINE,4,4.0,0.0,1.0,3.031111111111111,1,NONE,4.0,4.0,0.0,1459.5075,0.0,1.533818771058045,1.0,1,3.031111111111111,-1.0,1.0,81.93,18.86,0.7454,RETRY_NOW,0.5367,1201.44,0.0,1199.94,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,1082,0.6148030000000001,1,2238.62,0.0,2238.62,RECOVERED,T0033444,10,RECLAIM-V2-006140,0.6033371594824293,0.05721529743663143,0,1,CONTROL,True,V2,2026,0.6033371594824293,0.6605524569190607,0.05721529743663145,0.6033371594824293,1350.6426319605557,1478.7259411081477,128.083309147592,126.08330914759199
RECLAIM-V2-006141,5312.11,LIMIT_EXCEEDED,0.3982075702976819,0.6005266157390097,0.2035848594046362,1,5312.11,INTERVENE,0.475,3190.0634407333505,1.5,0.25,3188.3134407333505,C00646,2026-01-05 01:26:40,5312.11,CARD,FAILED,LIMIT_EXCEEDED,3,3.0,0.0,1.0,9.457222222222224,1,NONE,3.0,3.0,0.0,1732.5233333333333,0.0,3.0661116637197767,1.0,1,9.457222222222224,-1.0,1.0,81.45,16.64,0.7416,RETRY_NOW,0.534,2836.41,0.0,2834.91,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,261,0.5599744,1,5312.11,0.0,5312.11,RECOVERED,T0029724,13,RECLAIM-V2-006141,0.6005266157390097,0.0577804652837533,0,1,CONTROL,True,V2,2026,0.6005266157390097,0.6583070810227629,0.057780465283753246,0.6005266157390097,3190.0634407333505,3496.999628171829,306.93618743847856,304.93618743847856
RECLAIM-V2-006142,3964.47,INSUFFICIENT_FUNDS,0.5239365905053054,0.6841901995914624,0.0478731810106107,1,3964.47,INTERVENE,0.475,2712.451520574365,1.5,0.25,2710.701520574365,C00897,2026-01-20 10:31:59,3964.47,UPI,FAILED,INSUFFICIENT_FUNDS,26,23.0,3.0,0.8846153846153846,6.1033333333333335,1,NONE,12.0,11.0,1.0,1842.168333333333,0.0833333333333333,2.15206717446198,0.4615384615384615,1,6.1033333333333335,90.2375,1.0,82.41,59.24,0.7435,DELAYED_RETRY,0.5643,2237.22,0.0,2236.22,previous payment succeeded,HIGH,416,0.7324529831249998,1,3964.47,0.0,3964.47,RECOVERED,T0041150,10,RECLAIM-V2-006142,0.6841901995914624,0.056865427496304376,0,1,CONTROL,True,V2,2026,0.6841901995914624,0.7410556270877668,0.05686542749630441,0.6841901995914624,2712.451520574365,2937.8928019206387,225.44128134627363,223.44128134627363
RECLAIM-V2-006143,2162.16,BANK_DECLINE,0.4382321926569045,0.6280809531873294,0.1235356146861909,1,2162.16,INTERVENE,0.475,1358.011513743516,1.5,0.25,1356.261513743516,C00574,2026-01-13 16:30:58,2162.16,UPI,FAILED,BANK_DECLINE,17,17.0,0.0,1.0,9.848888888888888,1,NONE,10.0,10.0,0.0,2451.384,0.0,0.8820160366552119,0.5882352941176471,1,9.848888888888888,-1.0,1.0,85.7,42.64,0.7756,RETRY_NOW,0.5584,1207.42,0.0,1205.92,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,1078,0.639772,1,2162.16,0.0,2162.16,RECOVERED,T0026121,12,RECLAIM-V2-006143,0.6280809531873294,0.056869440153265526,0,1,CONTROL,True,V2,2026,0.6280809531873294,0.6849503933405949,0.05686944015326556,0.6280809531873294,1358.011513743516,1480.9723424653007,122.96082872178476,120.96082872178476
RECLAIM-V2-006144,2860.12,BANK_DECLINE,0.3926366957087462,0.5966360096676214,0.2147266085825074,1,0.0,INTERVENE,0.475,1706.450583970557,1.5,0.25,1704.700583970557,C00841,2026-01-13 13:38:30,2860.12,CARD,FAILED,BANK_DECLINE,12,11.0,1.0,0.9166666666666666,5.660555555555556,1,NONE,9.0,8.0,1.0,1827.128888888889,0.1111111111111111,1.5653630224955242,0.75,1,5.660555555555556,256.0227777777778,1.0,79.99,36.65,0.7258,RETRY_NOW,0.5226,1494.63,0.0,1493.13,strong historical payment reliability; previous payment succeeded,HIGH,823,0.5969064270833333,1,2860.12,0.0,2860.12,RECOVERED,T0038623,10,RECLAIM-V2-006144,0.5966360096676214,0.05694918505113312,0,1,CONTROL,True,V2,2026,0.5966360096676214,0.6535851947187545,0.05694918505113311,0.5966360096676214,1706.4505839705573,1869.3320871190042,162.88150314844688,160.88150314844688
RECLAIM-V2-006145,795.89,BANK_DECLINE,0.3216986421710826,0.5461888934235075,0.3566027156578347,0,795.89,INTERVENE,0.475,434.7062783868354,1.5,0.25,432.9562783868354,C00683,2026-01-12 11:06:01,795.89,UPI,FAILED,BANK_DECLINE,30,26.0,4.0,0.8666666666666667,4.024444444444445,0,NETWORK_ERROR,17.0,14.0,3.0,1701.8058823529411,0.1764705882352941,0.4676737859782169,0.5666666666666667,2,9.073611111111113,4.024444444444445,1.0,57.29,70.67,0.4817,RETRY_NOW,0.3468,276.03,0.0,274.53,repeated consecutive failures,MEDIUM,2631,0.4742909511764706,0,0.0,0.0,0.0,NOT_RECOVERED,T0031500,9,RECLAIM-V2-006145,0.5461888934235075,0.04307747075514752,0,1,CONTROL,True,V2,2026,0.5461888934235075,0.5892663641786551,0.04307747075514756,0.5461888934235075,434.7062783868354,468.99120658614976,34.28492819931438,32.28492819931438
RECLAIM-V2-006146,2525.76,PAYMENT_TIMEOUT,0.6152226054131662,0.7385454057434572,0.2304452108263324,0,2525.76,INTERVENE,0.475,1865.3884440105944,1.5,0.25,1863.6384440105944,C00627,2026-01-16 14:56:05,2525.76,CARD,FAILED,PAYMENT_TIMEOUT,25,22.0,3.0,0.88,13.315277777777778,1,NONE,13.0,11.0,2.0,2793.306923076924,0.1538461538461538,0.9042185730230422,0.52,1,13.315277777777778,44.285555555555554,1.0,81.09,59.86,0.7327,RETRY_NOW,0.5908,1492.34,0.0,1490.84,previous payment succeeded,HIGH,826,0.7548682446153845,0,0.0,0.0,0.0,NOT_RECOVERED,T0028677,8,RECLAIM-V2-006146,0.7385454057434572,0.05744058103063454,0,1,CONTROL,True,V2,2026,0.7385454057434572,0.7959859867740917,0.05744058103063454,0.7385454057434572,1865.3884440105946,2010.46956595453,145.0811219439354,143.0811219439354
RECLAIM-V2-006147,4300.34,NETWORK_ERROR,0.5475719373676434,0.6988426686964625,0.0951438747352868,1,4300.34,INTERVENE,0.475,3005.2610819021456,1.5,0.25,3003.5110819021456,C00107,2026-01-02 08:36:53,4300.34,WALLET,FAILED,NETWORK_ERROR,5,5.0,0.0,1.0,3.0816666666666666,1,NONE,5.0,5.0,0.0,1227.292,0.0,3.503925716129495,1.0,1,3.0816666666666666,-1.0,1.0,82.41,21.07,0.7493,RETRY_NOW,0.6042,2598.42,0.0,2596.92,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,306,0.7581802999999999,1,4300.34,0.0,4300.34,RECOVERED,T0004825,10,RECLAIM-V2-006147,0.6988426686964625,0.05841437943975846,0,1,CONTROL,True,V2,2026,0.6988426686964625,0.757257048136221,0.05841437943975847,0.6988426686964625,3005.2610819021456,3256.4627743821165,251.20169247997092,249.20169247997092
RECLAIM-V2-006148,26703.03,LIMIT_EXCEEDED,0.3432546856613142,0.5616687243091443,0.3134906286773715,0,26703.03,INTERVENE,0.475,14998.256795288808,1.5,0.25,14996.506795288808,C00491,2026-01-27 11:11:16,26703.03,WALLET,FAILED,LIMIT_EXCEEDED,26,23.0,3.0,0.8846153846153846,31.309166666666663,1,NONE,7.0,6.0,1.0,2021.2571428571428,0.1428571428571428,13.211099881262015,0.2692307692307692,1,31.309166666666663,168.9925,1.0,79.43,56.86,0.7197,RETRY_NOW,0.5182,13837.08,1.5,13835.58,previous payment succeeded,HIGH,4,0.520252493021978,0,0.0,0.5,-2.0,NOT_RECOVERED,T0022306,3,RECLAIM-V2-006148,0.5616687243091443,0.05622511385662974,1,0,TREATMENT,True,V2,2026,0.5616687243091443,0.617893838165774,0.05622511385662976,0.617893838165774,14998.256795288808,16499.637697355807,1501.3809020669996,1499.3809020669996
RECLAIM-V2-006149,477.65,NETWORK_ERROR,0.586264115227552,0.7219696941168566,0.1725282304551039,1,477.65,INTERVENE,0.475,344.84882439491656,1.5,0.25,343.09882439491656,C00270,2026-01-24 21:53:26,477.65,WALLET,FAILED,NETWORK_ERROR,31,30.0,1.0,0.967741935483871,17.06,1,NONE,8.0,8.0,0.0,1827.77625,0.0,0.2613284859128681,0.2580645161290322,1,17.06,326.53194444444443,1.0,85.76,62.21,0.7745,RETRY_NOW,0.6246,298.32,0.0,296.82,strong historical payment reliability; low recent failure rate; previous payment succeeded,MEDIUM,2587,0.8035826619354839,1,477.65,0.0,477.65,RECOVERED,T0012291,13,RECLAIM-V2-006149,0.7219696941168566,0.053082942190450365,0,1,CONTROL,True,V2,2026,0.7219696941168566,0.775052636307307,0.0530829421904504,0.7219696941168566,344.84882439491656,370.2038917321852,25.355067337268622,23.355067337268622
RECLAIM-V2-006150,338.92,BANK_DECLINE,0.4441444289944146,0.6320861709968552,0.1117111420111707,1,338.92,INTERVENE,0.475,214.22664507425412,1.5,0.25,212.47664507425412,C00352,2026-01-10 09:28:49,338.92,UPI,FAILED,BANK_DECLINE,19,18.0,1.0,0.9473684210526316,6.4325,1,NONE,15.0,14.0,1.0,2295.8546666666666,0.0666666666666666,0.147622584704839,0.7894736842105263,1,6.4325,53.055277777777775,1.0,84.82,50.55,0.7659,RETRY_NOW,0.5514,186.9,0.0,185.4,strong historical payment reliability; previous payment succeeded,LOW,2784,0.624892892894737,1,338.92,0.0,338.92,RECOVERED,T0016052,13,RECLAIM-V2-006150,0.6320861709968552,0.05794269531677767,0,1,CONTROL,True,V2,2026,0.6320861709968552,0.6900288663136328,0.05794269531677765,0.6320861709968552,214.22664507425415,233.86458337101644,19.637938296762286,17.637938296762286
RECLAIM-V2-006151,2934.57,NETWORK_ERROR,0.5201249411186759,0.6817915110841443,0.0402498822373518,1,2934.57,INTERVENE,0.475,2000.7649146821973,1.5,0.25,1999.0149146821973,C00791,2026-01-01 21:12:10,2934.57,WALLET,FAILED,NETWORK_ERROR,0,41.0,2.0,0.9534883720930232,-1.0,-1,NONE,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,-1.0,-1.0,1.0,68.6,10.0,0.6365,RETRY_NOW,0.5133,1506.24,0.0,1504.74,strong historical payment reliability; low recent failure rate,HIGH,815,0.6472613953488371,1,2934.57,0.0,2934.57,RECOVERED,T0036346,9,RECLAIM-V2-006151,0.6817915110841443,0.03861719693432577,0,1,CONTROL,True,V2,2026,0.6817915110841443,0.72040870801847,0.03861719693432575,0.6817915110841443,2000.7649146821973,2114.089782289762,113.32486760756456,111.32486760756456
RECLAIM-V2-006152,1914.79,BANK_DECLINE,0.4912315165965422,0.6633005071975615,0.0175369668069156,1,1914.79,INTERVENE,0.475,1270.0811781768189,1.5,0.25,1268.3311781768189,C00500,2026-01-09 23:37:48,1914.79,UPI,FAILED,BANK_DECLINE,27,26.0,1.0,0.9629629629629628,8.085277777777778,1,NONE,22.0,22.0,0.0,2197.681818181818,0.0,0.8712771722269333,0.8148148148148148,1,8.085277777777778,171.04638888888888,1.0,90.12,66.21,0.8091,RETRY_NOW,0.5826,1115.46,0.0,1113.96,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,1176,0.6556602266666666,1,1914.79,0.0,1914.79,RECOVERED,T0022723,15,RECLAIM-V2-006152,0.6633005071975615,0.06328616766185968,0,1,CONTROL,True,V2,2026,0.6633005071975615,0.7265866748594212,0.06328616766185968,0.6633005071975615,1270.0811781768189,1391.260899154071,121.17972097725215,119.17972097725215
RECLAIM-V2-006153,2282.33,INSUFFICIENT_FUNDS,0.596768246333958,0.7280563715592439,0.1935364926679159,1,2282.33,INTERVENE,0.475,1661.664898500809,1.5,0.25,1659.914898500809,C00659,2026-01-25 19:05:40,2282.33,UPI,FAILED,INSUFFICIENT_FUNDS,52,49.0,3.0,0.9423076923076924,13.44361111111111,1,NONE,18.0,18.0,0.0,2378.7783333333336,0.0,0.9594546780665424,0.3461538461538461,1,13.44361111111111,381.74555555555554,1.0,89.7,82.86,0.8047,DELAYED_RETRY,0.6108,1393.97,1.5,1392.97,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,915,0.7859335121153845,1,2282.33,0.5,2280.33,RECOVERED,T0030260,12,RECLAIM-V2-006153,0.7280563715592439,0.059567803682614794,1,0,TREATMENT,True,V2,2026,0.7280563715592439,0.7876241752418587,0.05956780368261483,0.7876241752418587,1661.664898500809,1797.6182838797513,135.95338537894236,133.95338537894236
