transaction_id,customer_id,v7_decision,v7_intervention_selected,v7_production_rank,production_target_rate,v8_decision,v8_intervention_selected,v8_production_rank,target_group,v12_cohort_status,v10_2_target_rate,artificial_outcome,artificial_transaction_id
RECLAIM-V2-004625,C00126,RETRY_ALL,0,9364,0.05,RETRY_ALL,0,9364,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004626,C00506,RETRY_ALL,0,5542,0.05,RETRY_ALL,0,5542,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004627,C00425,RETRY_ALL,0,4950,0.05,RETRY_ALL,0,4950,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004628,C00906,RETRY_ALL,0,8310,0.05,RETRY_ALL,0,8310,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004629,C00226,RETRY_ALL,0,4001,0.05,RETRY_ALL,0,4001,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004630,C00005,TARGET,1,20,0.05,TARGET,1,20,TARGET,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004631,C00764,RETRY_ALL,0,4010,0.05,RETRY_ALL,0,4010,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004632,C00991,RETRY_ALL,0,2855,0.05,RETRY_ALL,0,2855,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004633,C00324,RETRY_ALL,0,3510,0.05,RETRY_ALL,0,3510,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004634,C00222,RETRY_ALL,0,7418,0.05,RETRY_ALL,0,7418,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004635,C00368,RETRY_ALL,0,1249,0.05,RETRY_ALL,0,1249,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004636,C00136,RETRY_ALL,0,3903,0.05,RETRY_ALL,0,3903,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004637,C00347,RETRY_ALL,0,7563,0.05,RETRY_ALL,0,7563,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004638,C00713,RETRY_ALL,0,9215,0.05,RETRY_ALL,0,9215,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004639,C00820,RETRY_ALL,0,3514,0.05,RETRY_ALL,0,3514,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004640,C00888,RETRY_ALL,0,7556,0.05,RETRY_ALL,0,7556,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004641,C00432,RETRY_ALL,0,9421,0.05,RETRY_ALL,0,9421,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004642,C00146,RETRY_ALL,0,1577,0.05,RETRY_ALL,0,1577,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004643,C00043,RETRY_ALL,0,5419,0.05,RETRY_ALL,0,5419,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004644,C00493,RETRY_ALL,0,8112,0.05,RETRY_ALL,0,8112,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004645,C00612,RETRY_ALL,0,3943,0.05,RETRY_ALL,0,3943,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004646,C00492,RETRY_ALL,0,8750,0.05,RETRY_ALL,0,8750,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004647,C00826,RETRY_ALL,0,9022,0.05,RETRY_ALL,0,9022,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004648,C00695,RETRY_ALL,0,3888,0.05,RETRY_ALL,0,3888,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004649,C00807,RETRY_ALL,0,1781,0.05,RETRY_ALL,0,1781,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004650,C00113,RETRY_ALL,0,4417,0.05,RETRY_ALL,0,4417,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004651,C00347,RETRY_ALL,0,4961,0.05,RETRY_ALL,0,4961,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004652,C00241,RETRY_ALL,0,2544,0.05,RETRY_ALL,0,2544,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004653,C00126,RETRY_ALL,0,1988,0.05,RETRY_ALL,0,1988,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004654,C00746,RETRY_ALL,0,3911,0.05,RETRY_ALL,0,3911,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004655,C00427,RETRY_ALL,0,9849,0.05,RETRY_ALL,0,9849,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004656,C00977,RETRY_ALL,0,5571,0.05,RETRY_ALL,0,5571,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004657,C00619,RETRY_ALL,0,9585,0.05,RETRY_ALL,0,9585,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004658,C00126,RETRY_ALL,0,9290,0.05,RETRY_ALL,0,9290,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004659,C00937,RETRY_ALL,0,9475,0.05,RETRY_ALL,0,9475,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004660,C00345,RETRY_ALL,0,9584,0.05,RETRY_ALL,0,9584,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004661,C00573,RETRY_ALL,0,6497,0.05,RETRY_ALL,0,6497,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004662,C00551,RETRY_ALL,0,9842,0.05,RETRY_ALL,0,9842,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004663,C00550,TARGET,1,170,0.05,TARGET,1,170,TARGET,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004664,C00153,RETRY_ALL,0,9805,0.05,RETRY_ALL,0,9805,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004665,C00003,RETRY_ALL,0,1196,0.05,RETRY_ALL,0,1196,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004666,C00216,TARGET,1,51,0.05,TARGET,1,51,TARGET,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004667,C00158,RETRY_ALL,0,7822,0.05,RETRY_ALL,0,7822,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004668,C00987,RETRY_ALL,0,1398,0.05,RETRY_ALL,0,1398,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004669,C00512,RETRY_ALL,0,9720,0.05,RETRY_ALL,0,9720,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004670,C00089,RETRY_ALL,0,6672,0.05,RETRY_ALL,0,6672,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004671,C00790,RETRY_ALL,0,5711,0.05,RETRY_ALL,0,5711,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004672,C00828,RETRY_ALL,0,3256,0.05,RETRY_ALL,0,3256,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004673,C00994,RETRY_ALL,0,2878,0.05,RETRY_ALL,0,2878,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004674,C00174,RETRY_ALL,0,8854,0.05,RETRY_ALL,0,8854,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004675,C00380,RETRY_ALL,0,8859,0.05,RETRY_ALL,0,8859,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004676,C00908,RETRY_ALL,0,3385,0.05,RETRY_ALL,0,3385,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004677,C00942,RETRY_ALL,0,8411,0.05,RETRY_ALL,0,8411,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004678,C00551,RETRY_ALL,0,3895,0.05,RETRY_ALL,0,3895,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004679,C00429,RETRY_ALL,0,2403,0.05,RETRY_ALL,0,2403,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004680,C00846,RETRY_ALL,0,5051,0.05,RETRY_ALL,0,5051,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004681,C00228,RETRY_ALL,0,8040,0.05,RETRY_ALL,0,8040,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004682,C00929,RETRY_ALL,0,6970,0.05,RETRY_ALL,0,6970,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004683,C00098,RETRY_ALL,0,3435,0.05,RETRY_ALL,0,3435,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004684,C00206,RETRY_ALL,0,4476,0.05,RETRY_ALL,0,4476,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004685,C00525,RETRY_ALL,0,3345,0.05,RETRY_ALL,0,3345,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004686,C00577,RETRY_ALL,0,2562,0.05,RETRY_ALL,0,2562,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004687,C00629,RETRY_ALL,0,738,0.05,RETRY_ALL,0,738,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004688,C00619,RETRY_ALL,0,618,0.05,RETRY_ALL,0,618,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004689,C00098,RETRY_ALL,0,3444,0.05,RETRY_ALL,0,3444,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004690,C00907,RETRY_ALL,0,9879,0.05,RETRY_ALL,0,9879,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004691,C00927,RETRY_ALL,0,5439,0.05,RETRY_ALL,0,5439,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004692,C00073,RETRY_ALL,0,8993,0.05,RETRY_ALL,0,8993,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004693,C00671,RETRY_ALL,0,3849,0.05,RETRY_ALL,0,3849,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004694,C00153,RETRY_ALL,0,9857,0.05,RETRY_ALL,0,9857,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004695,C00101,RETRY_ALL,0,6448,0.05,RETRY_ALL,0,6448,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004696,C00157,RETRY_ALL,0,7404,0.05,RETRY_ALL,0,7404,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004697,C00434,RETRY_ALL,0,9772,0.05,RETRY_ALL,0,9772,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004698,C00819,TARGET,1,159,0.05,TARGET,1,159,TARGET,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004699,C00404,TARGET,1,80,0.05,TARGET,1,80,TARGET,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004700,C00027,RETRY_ALL,0,2942,0.05,RETRY_ALL,0,2942,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004701,C00339,RETRY_ALL,0,7033,0.05,RETRY_ALL,0,7033,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004702,C00973,RETRY_ALL,0,1457,0.05,RETRY_ALL,0,1457,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004703,C00646,RETRY_ALL,0,6017,0.05,RETRY_ALL,0,6017,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004704,C00746,RETRY_ALL,0,6842,0.05,RETRY_ALL,0,6842,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004705,C00969,RETRY_ALL,0,7030,0.05,RETRY_ALL,0,7030,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004706,C00770,RETRY_ALL,0,1082,0.05,RETRY_ALL,0,1082,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004707,C00271,RETRY_ALL,0,769,0.05,RETRY_ALL,0,769,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004708,C00005,RETRY_ALL,0,2177,0.05,RETRY_ALL,0,2177,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004709,C00129,RETRY_ALL,0,2192,0.05,RETRY_ALL,0,2192,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004710,C00551,RETRY_ALL,0,9537,0.05,RETRY_ALL,0,9537,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004711,C00415,RETRY_ALL,0,7997,0.05,RETRY_ALL,0,7997,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004712,C00089,RETRY_ALL,0,6673,0.05,RETRY_ALL,0,6673,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004713,C00043,RETRY_ALL,0,3159,0.05,RETRY_ALL,0,3159,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004714,C00590,RETRY_ALL,0,2518,0.05,RETRY_ALL,0,2518,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004715,C00542,RETRY_ALL,0,3067,0.05,RETRY_ALL,0,3067,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004716,C00986,RETRY_ALL,0,536,0.05,RETRY_ALL,0,536,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004717,C00908,RETRY_ALL,0,1317,0.05,RETRY_ALL,0,1317,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004718,C00973,RETRY_ALL,0,7164,0.05,RETRY_ALL,0,7164,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004719,C00466,RETRY_ALL,0,4303,0.05,RETRY_ALL,0,4303,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004720,C00266,RETRY_ALL,0,2118,0.05,RETRY_ALL,0,2118,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004721,C00534,RETRY_ALL,0,8050,0.05,RETRY_ALL,0,8050,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004722,C00271,RETRY_ALL,0,811,0.05,RETRY_ALL,0,811,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004723,C00054,TARGET,1,261,0.05,TARGET,1,261,TARGET,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004724,C00909,RETRY_ALL,0,6268,0.05,RETRY_ALL,0,6268,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004725,C00904,RETRY_ALL,0,4483,0.05,RETRY_ALL,0,4483,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004726,C00461,RETRY_ALL,0,1675,0.05,RETRY_ALL,0,1675,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004727,C00206,RETRY_ALL,0,4759,0.05,RETRY_ALL,0,4759,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004728,C00401,RETRY_ALL,0,2924,0.05,RETRY_ALL,0,2924,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004729,C00727,RETRY_ALL,0,4340,0.05,RETRY_ALL,0,4340,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004730,C00547,RETRY_ALL,0,4334,0.05,RETRY_ALL,0,4334,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004731,C00919,RETRY_ALL,0,4558,0.05,RETRY_ALL,0,4558,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004732,C00670,RETRY_ALL,0,6432,0.05,RETRY_ALL,0,6432,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004733,C00441,RETRY_ALL,0,9824,0.05,RETRY_ALL,0,9824,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004734,C00874,RETRY_ALL,0,3123,0.05,RETRY_ALL,0,3123,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004735,C00523,RETRY_ALL,0,2550,0.05,RETRY_ALL,0,2550,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004736,C00739,RETRY_ALL,0,5669,0.05,RETRY_ALL,0,5669,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004737,C00142,RETRY_ALL,0,4054,0.05,RETRY_ALL,0,4054,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004738,C00296,RETRY_ALL,0,3495,0.05,RETRY_ALL,0,3495,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004739,C00614,RETRY_ALL,0,9268,0.05,RETRY_ALL,0,9268,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004740,C00155,RETRY_ALL,0,508,0.05,RETRY_ALL,0,508,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004741,C00432,RETRY_ALL,0,9426,0.05,RETRY_ALL,0,9426,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004742,C00168,RETRY_ALL,0,7027,0.05,RETRY_ALL,0,7027,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004743,C00842,RETRY_ALL,0,5445,0.05,RETRY_ALL,0,5445,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004744,C00360,RETRY_ALL,0,8304,0.05,RETRY_ALL,0,8304,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004745,C00145,RETRY_ALL,0,7435,0.05,RETRY_ALL,0,7435,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004746,C00834,RETRY_ALL,0,4254,0.05,RETRY_ALL,0,4254,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004747,C00931,RETRY_ALL,0,3918,0.05,RETRY_ALL,0,3918,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004748,C00440,RETRY_ALL,0,2701,0.05,RETRY_ALL,0,2701,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004749,C00254,TARGET,1,479,0.05,TARGET,1,479,TARGET,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004750,C00789,RETRY_ALL,0,2803,0.05,RETRY_ALL,0,2803,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004751,C00221,RETRY_ALL,0,8338,0.05,RETRY_ALL,0,8338,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004752,C00138,RETRY_ALL,0,6524,0.05,RETRY_ALL,0,6524,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004753,C00228,RETRY_ALL,0,8018,0.05,RETRY_ALL,0,8018,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004754,C00417,RETRY_ALL,0,9486,0.05,RETRY_ALL,0,9486,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004755,C00182,RETRY_ALL,0,4330,0.05,RETRY_ALL,0,4330,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004756,C00909,RETRY_ALL,0,6311,0.05,RETRY_ALL,0,6311,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004757,C00789,RETRY_ALL,0,2480,0.05,RETRY_ALL,0,2480,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004758,C00058,RETRY_ALL,0,3491,0.05,RETRY_ALL,0,3491,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004759,C00073,RETRY_ALL,0,8774,0.05,RETRY_ALL,0,8774,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004760,C00146,RETRY_ALL,0,1587,0.05,RETRY_ALL,0,1587,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004761,C00525,RETRY_ALL,0,3399,0.05,RETRY_ALL,0,3399,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004762,C00187,TARGET,1,3,0.05,TARGET,1,3,TARGET,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004763,C00517,RETRY_ALL,0,5423,0.05,RETRY_ALL,0,5423,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004764,C00131,RETRY_ALL,0,9245,0.05,RETRY_ALL,0,9245,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004765,C00906,RETRY_ALL,0,8482,0.05,RETRY_ALL,0,8482,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004766,C00056,RETRY_ALL,0,4279,0.05,RETRY_ALL,0,4279,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004767,C00567,TARGET,1,321,0.05,TARGET,1,321,TARGET,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004768,C00585,RETRY_ALL,0,4531,0.05,RETRY_ALL,0,4531,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004769,C00886,RETRY_ALL,0,8250,0.05,RETRY_ALL,0,8250,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004770,C00517,RETRY_ALL,0,5948,0.05,RETRY_ALL,0,5948,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004771,C00145,RETRY_ALL,0,8815,0.05,RETRY_ALL,0,8815,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004772,C00450,RETRY_ALL,0,1108,0.05,RETRY_ALL,0,1108,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004773,C00516,RETRY_ALL,0,7546,0.05,RETRY_ALL,0,7546,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004774,C00945,RETRY_ALL,0,8742,0.05,RETRY_ALL,0,8742,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004775,C00691,RETRY_ALL,0,6148,0.05,RETRY_ALL,0,6148,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004776,C00550,TARGET,1,108,0.05,TARGET,1,108,TARGET,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004777,C00680,RETRY_ALL,0,700,0.05,RETRY_ALL,0,700,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004778,C00828,RETRY_ALL,0,3152,0.05,RETRY_ALL,0,3152,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004779,C00512,RETRY_ALL,0,9707,0.05,RETRY_ALL,0,9707,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004780,C00155,RETRY_ALL,0,566,0.05,RETRY_ALL,0,566,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004781,C00449,RETRY_ALL,0,1798,0.05,RETRY_ALL,0,1798,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004782,C00427,RETRY_ALL,0,1528,0.05,RETRY_ALL,0,1528,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-004783,C00343,RETRY_ALL,0,8522,0.05,RETRY_ALL,0,8522,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
