transaction_id,customer_id,timestamp,amount,payment_method,status,failure_reason,historical_transaction_count,historical_success_count,historical_failure_count,historical_success_rate,hours_since_previous_transaction,previous_transaction_success,previous_failure_reason,transactions_last_7d,successful_payments_last_7d,failed_payments_last_7d,avg_amount_last_7d,failure_rate_last_7d,amount_vs_recent_average,payment_momentum,failure_streak,hours_since_last_success,hours_since_last_failure,method_share,base_recovery_probability,model_confidence,retry_now_probability,delayed_retry_probability,retry_now_expected_net,delayed_retry_expected_net,recommended_action,selected_recovery_probability,expected_recovery,uncertainty_penalty,risk_adjusted_recovery,intervention_cost,friction_cost,expected_net_recovery,decision_reason
T0043830,C00955,2026-01-17 12:28:47,745.72,CARD,FAILED,LIMIT_EXCEEDED,36,35.0,1.0,0.9722222222222222,0.6727777777777778,1,NONE,19.0,18.0,1.0,2621.742105263158,0.0526315789473684,0.2844368248512941,0.5277777777777778,1,0.6727777777777778,184.3636111111111,1.0,0.7914181286549707,0.935,0.7514181286549707,0.8214181286549708,540.3862322763157,591.1401192763158,DELAYED_RETRY,0.8214181286549708,612.5479269005848,19.90780762426899,592.6401192763158,1.0,0.5,591.1401192763158,INTERVENE_POSITIVE_EXPECTED_VALUE
T0031412,C00682,2026-01-17 12:33:09,858.36,UPI,FAILED,INSUFFICIENT_FUNDS,33,33.0,0.0,1.0,10.113055555555556,1,NONE,12.0,12.0,0.0,1826.3991666666668,0.0,0.4699739332265354,0.3636363636363636,1,10.113055555555556,-1.0,1.0,0.79,0.8162499999999999,0.73,0.87,567.28366775,676.66341225,DELAYED_RETRY,0.87,746.7732,68.60978775000002,678.16341225,1.0,0.5,676.66341225,INTERVENE_POSITIVE_EXPECTED_VALUE
T0036482,C00793,2026-01-17 12:44:38,1218.4,NETBANKING,FAILED,BANK_DECLINE,31,28.0,3.0,0.9032258064516128,9.026666666666667,1,NONE,12.0,12.0,0.0,2480.28,0.0,0.491234860580257,0.3870967741935484,1,9.026666666666667,221.13861111111112,1.0,0.7770967741935484,0.78375,0.7770967741935484,0.8270967741935484,842.6903691935483,897.2733941935485,DELAYED_RETRY,0.8270967741935484,1007.7347096774195,108.961315483871,898.7733941935485,1.0,0.5,897.2733941935485,INTERVENE_POSITIVE_EXPECTED_VALUE
T0000648,C00015,2026-01-17 12:51:23,3132.35,CARD,FAILED,BANK_DECLINE,39,34.0,5.0,0.8717948717948718,15.265555555555556,1,NONE,18.0,15.0,3.0,1644.3288888888887,0.1666666666666666,1.9049412931719527,0.4615384615384615,1,15.265555555555556,32.253055555555555,1.0,0.7033333333333334,0.98375,0.7033333333333334,0.7533333333333334,2183.4360915624998,2339.031074375,DELAYED_RETRY,0.7533333333333334,2359.703666666667,19.172592291666653,2340.531074375,1.0,0.5,2339.031074375,INTERVENE_POSITIVE_EXPECTED_VALUE
T0023888,C00525,2026-01-17 12:51:51,1481.81,CARD,FAILED,INSUFFICIENT_FUNDS,40,40.0,0.0,1.0,6.347777777777778,1,NONE,19.0,19.0,0.0,2066.175789473684,0.0,0.7171751830358349,0.475,1,6.347777777777778,-1.0,1.0,0.77,1.0,0.71,0.85,1050.3351,1258.0384999999999,DELAYED_RETRY,0.85,1259.5384999999999,0.0,1259.5384999999999,1.0,0.5,1258.0384999999999,INTERVENE_POSITIVE_EXPECTED_VALUE
T0024689,C00543,2026-01-17 13:40:49,5026.12,CARD,FAILED,PAYMENT_TIMEOUT,22,19.0,3.0,0.8636363636363636,14.96111111111111,1,NONE,11.0,10.0,1.0,3760.3081818181818,0.0909090909090909,1.3366244884667335,0.5,1,14.96111111111111,117.54333333333334,1.0,0.7901515151515153,0.6141666666666667,0.8401515151515153,0.8101515151515153,3406.3226748611114,3284.8777443611116,RETRY_NOW,0.8401515151515153,4222.702333333334,814.6296584722221,3408.0726748611114,1.5,0.25,3406.3226748611114,INTERVENE_POSITIVE_EXPECTED_VALUE
T0002782,C00065,2026-01-17 13:53:23,1040.51,UPI,FAILED,LIMIT_EXCEEDED,14,13.0,1.0,0.9285714285714286,22.191388888888888,1,NONE,3.0,3.0,0.0,2962.1733333333336,0.0,0.3512657373189954,0.2142857142857142,1,22.191388888888888,256.12055555555554,1.0,0.7240476190476192,0.2975,0.6840476190476191,0.7540476190476192,460.00325427678575,507.5054146517858,NO_ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ABSTAIN_LOW_CONFIDENCE
T0006734,C00147,2026-01-17 14:00:00,2398.17,UPI,FAILED,PAYMENT_TIMEOUT,18,17.0,1.0,0.9444444444444444,10.5625,0,BANK_DECLINE,11.0,10.0,1.0,1712.763636363636,0.0909090909090909,1.4001756862911618,0.6111111111111112,2,15.41611111111111,10.5625,1.0,0.7679292929292929,0.5491666666666667,0.817929292929293,0.7879292929292929,1517.6211510069445,1462.1436756319445,RETRY_NOW,0.817929292929293,1961.5334924242425,442.16234141729797,1519.3711510069445,1.5,0.25,1517.6211510069445,INTERVENE_POSITIVE_EXPECTED_VALUE
T0035174,C00765,2026-01-17 14:09:14,2655.29,CARD,FAILED,INSUFFICIENT_FUNDS,11,11.0,0.0,1.0,29.80444444444445,1,NONE,5.0,5.0,0.0,1519.248,0.0,1.747766000021063,0.4545454545454545,1,29.80444444444445,-1.0,1.0,0.7066666666666667,0.29541666666666666,0.6466666666666667,0.7866666666666666,1110.421904402778,1351.451388861111,NO_ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ABSTAIN_LOW_CONFIDENCE
T0034830,C00757,2026-01-17 14:10:14,2193.5,UPI,FAILED,BANK_DECLINE,23,20.0,3.0,0.8695652173913043,55.85305555555556,1,NONE,8.0,7.0,1.0,1707.5125,0.125,1.284617242919159,0.3478260869565217,1,55.85305555555556,163.0336111111111,1.0,0.6899275362318841,0.5604166666666666,0.6899275362318841,0.7399275362318841,1178.983002075785,1264.8023510341184,DELAYED_RETRY,0.7399275362318841,1623.031050724638,356.7286996905195,1266.3023510341184,1.0,0.5,1264.8023510341184,INTERVENE_POSITIVE_EXPECTED_VALUE
T0005856,C00129,2026-01-17 14:20:01,2777.65,UPI,FAILED,BANK_DECLINE,37,35.0,2.0,0.945945945945946,23.08138888888889,1,NONE,13.0,13.0,0.0,1409.5576923076924,0.0,1.9705826977911785,0.3513513513513513,1,23.08138888888889,279.9433333333333,1.0,0.784864864864865,0.9045833333333334,0.784864864864865,0.834864864864865,2074.3219137162164,2206.82856111205,DELAYED_RETRY,0.834864864864865,2318.9623918918924,110.63383077984228,2208.32856111205,1.0,0.5,2206.82856111205,INTERVENE_POSITIVE_EXPECTED_VALUE
T0016493,C00361,2026-01-17 14:43:22,1213.16,UPI,FAILED,NETWORK_ERROR,26,22.0,4.0,0.8461538461538461,14.535833333333333,1,NONE,13.0,13.0,0.0,1920.573846153846,0.0,0.63166537565295,0.5,1,14.535833333333333,250.4111111111111,1.0,0.8387179487179488,0.7258333333333333,0.9187179487179488,0.8187179487179488,960.0153816111111,855.5797832777779,RETRY_NOW,0.9187179487179488,1114.5518666666667,152.78648505555557,961.7653816111111,1.5,0.25,960.0153816111111,INTERVENE_POSITIVE_EXPECTED_VALUE
T0017906,C00393,2026-01-17 14:59:02,1968.42,UPI,FAILED,INSUFFICIENT_FUNDS,15,13.0,2.0,0.8666666666666667,4.948611111111111,1,NONE,7.0,7.0,0.0,2198.237142857143,0.0,0.8954538896752332,0.4666666666666667,1,4.948611111111111,224.73361111111112,1.0,0.6400000000000001,0.40708333333333335,0.5800000000000001,0.7200000000000001,801.47198275,995.6031510000003,DELAYED_RETRY,0.7200000000000001,1417.2624000000003,420.1592490000001,997.1031510000003,1.0,0.5,995.6031510000003,INTERVENE_POSITIVE_EXPECTED_VALUE
T0040979,C00893,2026-01-17 14:59:43,2385.73,UPI,FAILED,NETWORK_ERROR,21,20.0,1.0,0.9523809523809524,1.815555555555556,1,NONE,10.0,10.0,0.0,3150.802,0.0,0.7571818222788991,0.4761904761904761,1,1.815555555555556,335.3480555555556,1.0,0.8904761904761905,0.5745833333333333,0.95,0.8704761904761905,1782.6020805208332,1633.4852647579366,RETRY_NOW,0.95,2266.4435,482.09141947916663,1784.3520805208332,1.5,0.25,1782.6020805208332,INTERVENE_POSITIVE_EXPECTED_VALUE
T0029326,C00639,2026-01-17 15:01:44,3906.77,UPI,FAILED,INSUFFICIENT_FUNDS,52,49.0,3.0,0.9423076923076924,12.813055555555556,1,NONE,21.0,20.0,1.0,2278.0690476190475,0.0476190476190476,1.71494801884219,0.4038461538461538,1,12.813055555555556,57.76055555555556,1.0,0.7229761904761905,1.0,0.6629761904761906,0.8029761904761905,2588.3454916666674,3135.543291666667,DELAYED_RETRY,0.8029761904761905,3137.043291666667,0.0,3137.043291666667,1.0,0.5,3135.543291666667,INTERVENE_POSITIVE_EXPECTED_VALUE
T0026587,C00585,2026-01-17 15:02:03,660.2,UPI,FAILED,NETWORK_ERROR,36,34.0,2.0,0.9444444444444444,0.7541666666666667,1,NONE,18.0,17.0,1.0,1827.198888888889,0.0555555555555555,0.3613180831132535,0.5,1,0.7541666666666667,11.274444444444445,1.0,0.9227777777777778,0.935,0.95,0.9027777777777778,605.056325,575.1434375,RETRY_NOW,0.95,627.19,20.383674999999986,606.806325,1.5,0.25,605.056325,INTERVENE_POSITIVE_EXPECTED_VALUE
T0038357,C00835,2026-01-17 15:08:05,1180.71,CARD,FAILED,INSUFFICIENT_FUNDS,29,24.0,5.0,0.8275862068965517,6.009444444444444,1,NONE,14.0,12.0,2.0,2398.0414285714287,0.1428571428571428,0.4923643044413029,0.4827586206896552,1,6.009444444444444,24.66888888888889,1.0,0.6466009852216751,0.7979166666666666,0.5866009852216751,0.726600985221675,620.8736201169953,769.7208932419952,DELAYED_RETRY,0.726600985221675,857.905049261084,86.68415601908872,771.2208932419952,1.0,0.5,769.7208932419952,INTERVENE_POSITIVE_EXPECTED_VALUE
T0032309,C00702,2026-01-17 15:15:21,3379.59,NETBANKING,FAILED,BANK_DECLINE,29,29.0,0.0,1.0,0.5927777777777777,1,NONE,13.0,13.0,0.0,1553.316923076923,0.0,2.175724702274834,0.4482758620689655,1,0.5927777777777777,-1.0,1.0,0.7766666666666666,0.7745833333333334,0.7766666666666666,0.8266666666666667,2327.2263873125,2477.4104895,DELAYED_RETRY,0.8266666666666667,2793.7944,314.88391049999996,2478.9104895,1.0,0.5,2477.4104895,INTERVENE_POSITIVE_EXPECTED_VALUE
T0025663,C00565,2026-01-17 15:17:31,381.11,UPI,FAILED,PAYMENT_TIMEOUT,17,16.0,1.0,0.9411764705882352,22.688333333333333,1,NONE,11.0,10.0,1.0,2591.5854545454545,0.0909090909090909,0.1470566981812467,0.6470588235294118,1,22.688333333333333,80.54666666666667,1.0,0.8427985739750445,0.5329166666666667,0.8927985739750446,0.8627985739750446,259.0408697910725,250.52772172857252,RETRY_NOW,0.8927985739750446,340.25446452762924,79.46359473655674,260.7908697910725,1.5,0.25,259.0408697910725,INTERVENE_POSITIVE_EXPECTED_VALUE
T0004756,C00106,2026-01-17 15:28:58,482.17,UPI,FAILED,BANK_DECLINE,21,21.0,0.0,1.0,1.3388888888888888,1,NONE,13.0,13.0,0.0,2322.5392307692305,0.0,0.2076046740619766,0.6190476190476191,1,1.3388888888888888,-1.0,1.0,0.8099999999999999,0.6445833333333334,0.8099999999999999,0.86,319.4023420625,339.47656070833335,DELAYED_RETRY,0.86,414.6662,73.68963929166665,340.97656070833335,1.0,0.5,339.47656070833335,INTERVENE_POSITIVE_EXPECTED_VALUE
T0021886,C00482,2026-01-17 15:31:27,5256.59,UPI,FAILED,INSUFFICIENT_FUNDS,20,18.0,2.0,0.9,5.498333333333333,0,BANK_DECLINE,8.0,7.0,1.0,1933.61875,0.125,2.7185245281677166,0.4,2,7.513888888888889,5.498333333333333,1.0,0.5499999999999999,0.5116666666666667,0.48999999999999994,0.6299999999999999,1945.0719114166664,2501.5567432499997,DELAYED_RETRY,0.6299999999999999,3311.6516999999994,808.5949567499998,2503.0567432499997,1.0,0.5,2501.5567432499997,INTERVENE_POSITIVE_EXPECTED_VALUE
T0010595,C00230,2026-01-17 16:08:49,2100.62,CARD,FAILED,PAYMENT_TIMEOUT,33,29.0,4.0,0.8787878787878788,4.796111111111111,1,NONE,13.0,11.0,2.0,1644.0969230769228,0.1538461538461538,1.2776740656315415,0.3939393939393939,1,4.796111111111111,59.715833333333336,1.0,0.8104428904428906,0.8395833333333333,0.8604428904428907,0.8304428904428907,1660.7399060552646,1603.0259229302644,RETRY_NOW,0.8604428904428907,1807.463544522145,144.97363846688037,1662.4899060552646,1.5,0.25,1660.7399060552646,INTERVENE_POSITIVE_EXPECTED_VALUE
T0037962,C00825,2026-01-17 17:24:33,3596.79,CARD,FAILED,NETWORK_ERROR,39,36.0,3.0,0.9230769230769232,2.6794444444444445,1,NONE,17.0,15.0,2.0,2020.4917647058824,0.1176470588235294,1.7801557337817584,0.4358974358974359,1,2.6794444444444445,16.505,1.0,0.8764705882352942,0.98375,0.95,0.8564705882352942,3387.4377771875,3054.0154201764713,RETRY_NOW,0.95,3416.9505,27.762722812499977,3389.1877771875,1.5,0.25,3387.4377771875,INTERVENE_POSITIVE_EXPECTED_VALUE
T0033761,C00733,2026-01-17 17:33:18,1086.98,NETBANKING,FAILED,INSUFFICIENT_FUNDS,38,36.0,2.0,0.9473684210526316,16.404722222222222,1,NONE,17.0,16.0,1.0,1606.6382352941175,0.0588235294117647,0.67655554070703,0.4473684210526316,1,16.404722222222222,27.74361111111111,1.0,0.7240247678018578,0.9674999999999999,0.6640247678018578,0.8040247678018577,708.302690421053,858.2570109210527,DELAYED_RETRY,0.8040247678018577,873.9588421052633,14.201831184210565,859.7570109210527,1.0,0.5,858.2570109210527,INTERVENE_POSITIVE_EXPECTED_VALUE
T0025270,C00555,2026-01-17 17:59:41,1411.02,UPI,FAILED,INSUFFICIENT_FUNDS,13,13.0,0.0,1.0,16.154444444444444,1,NONE,3.0,3.0,0.0,3140.346666666667,0.0,0.4493198203170775,0.2307692307692307,1,16.154444444444444,-1.0,1.0,0.7333333333333334,0.28125,0.6733333333333333,0.8133333333333334,606.89935625,733.7002124999999,NO_ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ABSTAIN_LOW_CONFIDENCE
T0034090,C00740,2026-01-17 18:56:02,713.08,CARD,FAILED,NETWORK_ERROR,25,23.0,2.0,0.92,2.2172222222222224,1,NONE,12.0,11.0,1.0,1618.1391666666666,0.0833333333333333,0.4406790310062948,0.48,1,2.2172222222222224,29.565555555555555,1.0,0.8860000000000001,0.68625,0.95,0.8660000000000001,569.40479625,519.1526879500001,RETRY_NOW,0.95,677.426,106.27120375,571.15479625,1.5,0.25,569.40479625,INTERVENE_POSITIVE_EXPECTED_VALUE
T0040955,C00892,2026-01-17 19:07:31,184.96,WALLET,FAILED,INSUFFICIENT_FUNDS,29,28.0,1.0,0.9655172413793104,13.437222222222225,1,NONE,11.0,10.0,1.0,1455.7563636363636,0.0909090909090909,0.1270542273557263,0.3793103448275862,1,13.437222222222225,95.10833333333332,1.0,0.746185997910136,0.7279166666666667,0.6861859979101359,0.8261859979101359,107.90096711111113,130.5226497777778,DELAYED_RETRY,0.8261859979101359,152.81136217345875,20.78871239568095,132.0226497777778,1.0,0.5,130.5226497777778,INTERVENE_POSITIVE_EXPECTED_VALUE
T0028245,C00619,2026-01-17 20:29:40,1069.29,UPI,FAILED,NETWORK_ERROR,37,36.0,1.0,0.972972972972973,28.599444444444444,1,NONE,16.0,16.0,0.0,1800.341875,0.0,0.5939371931789343,0.4324324324324324,1,28.599444444444444,236.99972222222223,1.0,0.9324324324324325,0.95125,0.95,0.9124324324324324,989.3147534374999,950.373288081081,RETRY_NOW,0.95,1015.8254999999999,24.76074656249998,991.0647534374999,1.5,0.25,989.3147534374999,INTERVENE_POSITIVE_EXPECTED_VALUE
T0043543,C00949,2026-01-17 21:18:08,2085.08,UPI,FAILED,INSUFFICIENT_FUNDS,28,28.0,0.0,1.0,27.626666666666665,1,NONE,11.0,11.0,0.0,2298.07,0.0,0.9073178797860812,0.3928571428571428,1,27.626666666666665,-1.0,1.0,0.7633333333333334,0.7116666666666667,0.7033333333333334,0.8433333333333334,1253.3349465555557,1503.412281888889,DELAYED_RETRY,0.8433333333333334,1758.4174666666668,253.5051847777778,1504.912281888889,1.0,0.5,1503.412281888889,INTERVENE_POSITIVE_EXPECTED_VALUE
T0030546,C00665,2026-01-17 21:38:28,389.98,UPI,FAILED,PAYMENT_TIMEOUT,20,20.0,0.0,1.0,36.48555555555556,1,NONE,12.0,12.0,0.0,2437.0016666666666,0.0,0.1600245109940425,0.6,1,36.48555555555556,-1.0,1.0,0.9066666666666667,0.605,0.95,0.9266666666666667,295.5610025,288.50862700000005,RETRY_NOW,0.95,370.481,73.16999750000001,297.3110025,1.5,0.25,295.5610025,INTERVENE_POSITIVE_EXPECTED_VALUE
T0001489,C00034,2026-01-17 22:48:11,3006.75,NETBANKING,FAILED,BANK_DECLINE,34,32.0,2.0,0.9411764705882352,24.559722222222224,1,NONE,13.0,13.0,0.0,1580.3115384615385,0.0,1.9026311754498264,0.3823529411764705,1,24.559722222222224,252.88972222222225,1.0,0.7817647058823528,0.8558333333333333,0.7817647058823528,0.8317647058823529,2179.384034375,2319.13470625,DELAYED_RETRY,0.8317647058823529,2500.9085294117644,180.27382316176468,2320.63470625,1.0,0.5,2319.13470625,INTERVENE_POSITIVE_EXPECTED_VALUE
T0027657,C00605,2026-01-17 22:56:42,2222.37,CARD,FAILED,INSUFFICIENT_FUNDS,39,38.0,1.0,0.9743589743589745,1.900555555555556,1,NONE,16.0,16.0,0.0,4602.201875,0.0,0.4828927674972971,0.4102564102564102,1,1.900555555555556,316.9783333333333,1.0,0.7733333333333334,0.98375,0.7133333333333334,0.8533333333333334,1570.660113875,1879.513968,DELAYED_RETRY,0.8533333333333334,1896.4224,15.408431999999987,1881.013968,1.0,0.5,1879.513968,INTERVENE_POSITIVE_EXPECTED_VALUE
T0024276,C00534,2026-01-17 23:05:04,4412.57,CARD,FAILED,PAYMENT_TIMEOUT,38,35.0,3.0,0.9210526315789472,9.772222222222222,1,NONE,13.0,12.0,1.0,1993.1838461538464,0.0769230769230769,2.213829902602677,0.3421052631578947,1,9.772222222222222,132.62416666666667,1.0,0.8132995951417004,0.9208333333333333,0.8632995951417004,0.8332995951417004,3656.832336209092,3529.9451630840917,RETRY_NOW,0.8632995951417004,3809.3698945344127,150.7875583253206,3658.582336209092,1.5,0.25,3656.832336209092,INTERVENE_POSITIVE_EXPECTED_VALUE
T0026601,C00585,2026-01-17 23:27:13,1595.44,UPI,FAILED,BANK_DECLINE,38,35.0,3.0,0.9210526315789472,8.094444444444445,1,NONE,20.0,18.0,2.0,1692.3169999999998,0.1,0.9427548148485184,0.5263157894736842,1,8.094444444444445,8.419444444444444,1.0,0.7486842105263157,0.9674999999999999,0.7486842105263157,0.7986842105263158,1173.320424868421,1252.046129868421,DELAYED_RETRY,0.7986842105263158,1274.2527368421054,20.706606973684266,1253.546129868421,1.0,0.5,1252.046129868421,INTERVENE_POSITIVE_EXPECTED_VALUE
T0015202,C00335,2026-01-17 23:34:02,944.3,WALLET,FAILED,LIMIT_EXCEEDED,32,30.0,2.0,0.9375,15.113611111111112,1,NONE,14.0,12.0,2.0,2299.703571428571,0.1428571428571428,0.410618138673152,0.4375,1,15.113611111111112,20.19972222222222,1.0,0.7508035714285715,0.8466666666666667,0.7108035714285714,0.7808035714285715,618.0022402083333,679.285496875,DELAYED_RETRY,0.7808035714285715,737.3128125000001,56.527315625,680.785496875,1.0,0.5,679.285496875,INTERVENE_POSITIVE_EXPECTED_VALUE
T0019264,C00424,2026-01-17 23:38:46,4220.28,CARD,FAILED,PAYMENT_TIMEOUT,17,17.0,0.0,1.0,8.063055555555556,1,NONE,9.0,9.0,0.0,2173.334444444444,0.0,1.9418456330032552,0.5294117647058824,1,8.063055555555556,-1.0,1.0,0.8766666666666667,0.48624999999999996,0.9266666666666667,0.8966666666666667,2904.4578995,2810.62203225,RETRY_NOW,0.9266666666666667,3910.7928,1004.5849005000001,2906.2078995,1.5,0.25,2904.4578995,INTERVENE_POSITIVE_EXPECTED_VALUE
T0032396,C00704,2026-01-17 23:50:41,608.82,CARD,FAILED,INSUFFICIENT_FUNDS,20,18.0,2.0,0.9,5.773888888888889,1,NONE,8.0,7.0,1.0,964.1075,0.125,0.6314855967825166,0.4,1,5.773888888888889,181.73444444444445,1.0,0.65,0.5116666666666667,0.5900000000000001,0.73,269.74820550000004,334.4215085,DELAYED_RETRY,0.73,444.4386,108.51709149999999,335.9215085,1.0,0.5,334.4215085,INTERVENE_POSITIVE_EXPECTED_VALUE
T0020893,C00460,2026-01-18 00:52:34,347.5,UPI,FAILED,INSUFFICIENT_FUNDS,25,21.0,4.0,0.84,11.147777777777778,1,NONE,15.0,13.0,2.0,1693.6313333333335,0.1333333333333333,0.2051804269091226,0.6,1,11.147777777777778,68.67805555555556,1.0,0.6453333333333334,0.75625,0.5853333333333335,0.7253333333333334,176.8635520833334,219.83433333333335,DELAYED_RETRY,0.7253333333333334,252.05333333333334,30.719000000000005,221.33433333333335,1.0,0.5,219.83433333333335,INTERVENE_POSITIVE_EXPECTED_VALUE
T0023499,C00516,2026-01-18 01:38:58,343.11,UPI,FAILED,INSUFFICIENT_FUNDS,35,29.0,6.0,0.8285714285714286,5.2025,1,NONE,12.0,9.0,3.0,1629.7683333333334,0.25,0.2105268540211748,0.3428571428571428,1,5.2025,73.75305555555556,1.0,0.6285714285714288,0.8487499999999999,0.5685714285714287,0.7085714285714287,178.57942555357147,223.2321484285715,DELAYED_RETRY,0.7085714285714287,243.11794285714294,18.385794428571447,224.7321484285715,1.0,0.5,223.2321484285715,INTERVENE_POSITIVE_EXPECTED_VALUE
T0019087,C00419,2026-01-18 01:44:30,1400.01,CARD,FAILED,BANK_DECLINE,20,20.0,0.0,1.0,7.560555555555555,1,NONE,9.0,9.0,0.0,2615.438888888889,0.0,0.5352868331000321,0.45,1,7.560555555555555,-1.0,1.0,0.7866666666666666,0.535,0.7866666666666666,0.8366666666666667,843.5293709999999,897.50475475,DELAYED_RETRY,0.8366666666666667,1171.3417,272.33694525,899.00475475,1.0,0.5,897.50475475,INTERVENE_POSITIVE_EXPECTED_VALUE
T0025648,C00564,2026-01-18 01:51:44,1509.51,WALLET,FAILED,INSUFFICIENT_FUNDS,4,4.0,0.0,1.0,114.72055555555556,1,NONE,2.0,2.0,0.0,2628.295,0.0,0.5743305070397349,0.5,1,114.72055555555556,-1.0,1.0,0.6833333333333333,0.11166666666666666,0.6233333333333333,0.7633333333333333,521.2490910833333,638.9641275833333,NO_ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ABSTAIN_LOW_CONFIDENCE
T0023030,C00506,2026-01-18 01:56:12,654.49,UPI,FAILED,NETWORK_ERROR,35,34.0,1.0,0.9714285714285714,5.804722222222222,1,NONE,15.0,15.0,0.0,1437.1806666666666,0.0,0.4553985557835224,0.4285714285714285,1,5.804722222222222,395.0261111111111,1.0,0.95,0.91875,0.95,0.9299999999999999,594.7562765624999,582.4482496875,RETRY_NOW,0.95,621.7655,25.25922343750001,596.5062765624999,1.5,0.25,594.7562765624999,INTERVENE_POSITIVE_EXPECTED_VALUE
T0029089,C00635,2026-01-18 02:04:15,5892.48,UPI,FAILED,INSUFFICIENT_FUNDS,14,12.0,2.0,0.8571428571428571,25.101388888888888,1,NONE,8.0,7.0,1.0,1178.72375,0.125,4.999033912738247,0.5714285714285714,1,25.101388888888888,45.5425,1.0,0.5264285714285716,0.4141666666666666,0.4664285714285716,0.6064285714285715,1941.6127022857147,2525.1691182857144,DELAYED_RETRY,0.6064285714285715,3573.368228571429,1046.6991102857146,2526.6691182857144,1.0,0.5,2525.1691182857144,INTERVENE_POSITIVE_EXPECTED_VALUE
T0023810,C00524,2026-01-18 02:12:25,3359.75,UPI,FAILED,INSUFFICIENT_FUNDS,20,20.0,0.0,1.0,4.395555555555555,1,NONE,8.0,8.0,0.0,1971.415,0.0,1.7042327465297769,0.4,1,4.395555555555555,-1.0,1.0,0.7366666666666667,0.5116666666666667,0.6766666666666667,0.8166666666666667,1716.5848048611115,2072.3523506944443,DELAYED_RETRY,0.8166666666666667,2743.795833333333,669.9434826388888,2073.8523506944443,1.0,0.5,2072.3523506944443,INTERVENE_POSITIVE_EXPECTED_VALUE
T0012427,C00272,2026-01-18 02:22:49,1353.75,UPI,FAILED,INSUFFICIENT_FUNDS,34,34.0,0.0,1.0,7.533888888888889,1,NONE,14.0,14.0,0.0,2096.7385714285715,0.0,0.6456455842645414,0.4117647058823529,1,7.533888888888889,-1.0,1.0,0.77,0.8791666666666667,0.71,0.85,901.3422656249999,1079.666796875,DELAYED_RETRY,0.85,1150.6875,69.52070312500001,1081.166796875,1.0,0.5,1079.666796875,INTERVENE_POSITIVE_EXPECTED_VALUE
T0039928,C00870,2026-01-18 02:30:38,2452.66,UPI,FAILED,NETWORK_ERROR,30,28.0,2.0,0.9333333333333332,12.101666666666668,1,NONE,14.0,13.0,1.0,1466.4757142857145,0.0714285714285714,1.6724859307981328,0.4666666666666667,1,12.101666666666668,108.90027777777776,1.0,0.8923809523809524,0.8141666666666667,0.95,0.8723809523809524,2111.7786579166664,1939.3443615555555,RETRY_NOW,0.95,2330.0269999999996,216.49834208333326,2113.5286579166664,1.5,0.25,2111.7786579166664,INTERVENE_POSITIVE_EXPECTED_VALUE
T0001072,C00024,2026-01-18 02:36:53,1322.17,WALLET,FAILED,INSUFFICIENT_FUNDS,14,12.0,2.0,0.8571428571428571,50.24972222222223,0,PAYMENT_TIMEOUT,2.0,1.0,1.0,1262.14,0.5,1.0475620771071357,0.1428571428571428,2,189.37,50.24972222222223,1.0,0.47142857142857136,0.27416666666666667,0.41142857142857137,0.5514285714285714,344.8096451428571,462.9861910595238,NO_ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ABSTAIN_LOW_CONFIDENCE
T0036386,C00792,2026-01-18 03:09:48,753.99,UPI,FAILED,BANK_DECLINE,38,37.0,1.0,0.9736842105263158,6.347222222222222,1,NONE,16.0,15.0,1.0,1981.35,0.0625,0.3805435687788629,0.4210526315789473,1,6.347222222222222,100.18527777777778,1.0,0.8103947368421053,0.9674999999999999,0.8103947368421053,0.8603947368421053,599.3502978075658,636.6871809325659,DELAYED_RETRY,0.8603947368421053,648.729027631579,10.541846699013186,638.1871809325659,1.0,0.5,636.6871809325659,INTERVENE_POSITIVE_EXPECTED_VALUE
T0011988,C00264,2026-01-18 03:12:26,1542.68,UPI,FAILED,NETWORK_ERROR,30,30.0,0.0,1.0,22.051666666666662,1,NONE,14.0,14.0,0.0,1724.805,0.0,0.8944083534080665,0.4666666666666667,1,22.051666666666662,-1.0,1.0,0.95,0.8141666666666667,0.95,0.9299999999999999,1327.6223508333335,1299.8855644999999,RETRY_NOW,0.95,1465.546,136.17364916666665,1329.3723508333335,1.5,0.25,1327.6223508333335,INTERVENE_POSITIVE_EXPECTED_VALUE
T0040908,C00891,2026-01-18 03:30:20,398.7,UPI,FAILED,INSUFFICIENT_FUNDS,23,23.0,0.0,1.0,8.109166666666667,1,NONE,15.0,15.0,0.0,1687.9160000000002,0.0,0.2362084369127373,0.6521739130434783,1,8.109166666666667,-1.0,1.0,0.7666666666666667,0.7237499999999999,0.7066666666666668,0.8466666666666667,241.08155750000003,289.43969624999994,DELAYED_RETRY,0.8466666666666667,337.566,46.62630375000001,290.93969624999994,1.0,0.5,289.43969624999994,INTERVENE_POSITIVE_EXPECTED_VALUE
