transaction_id,amount,recovery_probability,confidence,expected_recovery,best_expected_net,recommended_action,actual_recovered,recovered_amount,policy,expected_net_recovery
T0021304,1486.23,0.3924184185502073,0.2151631628995852,583.2240262018746,582.0240262018746,DELAYED_RETRY,0,0.0,RECLAIM,582.0240262018746
T0013361,982.62,0.5913349259862811,0.1826698519725622,581.0575249726396,579.8575249726396,DELAYED_RETRY,1,982.62,RECLAIM,579.8575249726396
T0031997,1487.07,0.3906600277625786,0.2186799444748427,580.9388074848977,579.7388074848976,DELAYED_RETRY,1,1487.07,RECLAIM,579.7388074848976
T0030009,1281.48,0.4529534491269549,0.09409310174609,580.4507859872102,579.2507859872102,NO_ACTION,1,1281.48,RECLAIM,579.2507859872102
T0028280,1390.62,0.4173589057614039,0.1652821884771921,580.3876415299234,579.1876415299233,DELAYED_RETRY,1,1390.62,RECLAIM,579.1876415299233
T0013528,1175.18,0.4938523864822071,0.0122952270355858,580.3654475461601,579.1654475461601,NO_ACTION,1,1175.18,RECLAIM,579.1654475461601
T0036030,1101.5,0.5249275858387936,0.0498551716775872,578.2077358014312,577.0077358014312,NO_ACTION,0,0.0,RECLAIM,577.0077358014312
T0016981,1267.85,0.4511695882497816,0.0976608235004368,572.0153624624855,570.8153624624855,NO_ACTION,1,1267.85,RECLAIM,570.8153624624855
T0033036,1216.4,0.4659105042464753,0.0681789915070493,566.7335373654125,565.5335373654125,NO_ACTION,1,1216.4,RECLAIM,565.5335373654125
T0025688,1133.12,0.4988197924777667,0.0023604150444664,565.2226832524069,564.0226832524069,NO_ACTION,1,1133.12,RECLAIM,564.0226832524069
T0012181,1167.93,0.4827779974143267,0.0344440051713464,563.8509065201146,562.6509065201145,NO_ACTION,0,0.0,RECLAIM,562.6509065201145
T0016455,854.81,0.6592705106225041,0.3185410212450081,563.5510251852227,562.3510251852226,DELAYED_RETRY,1,854.81,RECLAIM,562.3510251852226
T0023557,909.83,0.6182519921586848,0.2365039843173695,562.5042100257361,561.3042100257361,DELAYED_RETRY,1,909.83,RECLAIM,561.3042100257361
T0031278,965.67,0.5803845231832166,0.1607690463664333,560.4599225023368,559.2599225023367,DELAYED_RETRY,1,965.67,RECLAIM,559.2599225023367
T0016500,2967.37,0.1868936748991667,0.6262126502016665,554.5826840855402,553.3826840855402,RETRY_NOW,0,0.0,RECLAIM,553.3826840855402
T0005571,1026.69,0.5335916696136076,0.0671833392272152,547.8332312755948,546.6332312755948,NO_ACTION,0,0.0,RECLAIM,546.6332312755948
T0020450,1138.94,0.4769710614723157,0.0460578770553685,543.2414207532793,542.0414207532792,NO_ACTION,0,0.0,RECLAIM,542.0414207532792
T0021693,1025.58,0.5285665819802446,0.0571331639604892,542.0873151472993,540.8873151472992,NO_ACTION,0,0.0,RECLAIM,540.8873151472992
T0006984,1318.64,0.4096981286204722,0.1806037427590555,540.2443403240995,539.0443403240995,DELAYED_RETRY,0,0.0,RECLAIM,539.0443403240995
T0040618,982.08,0.5481784169419686,0.0963568338839371,538.3550597103686,537.1550597103685,NO_ACTION,1,982.08,RECLAIM,537.1550597103685
T0008368,913.32,0.5885413293914469,0.1770826587828937,537.5265669597962,536.3265669597962,DELAYED_RETRY,0,0.0,RECLAIM,536.3265669597962
T0025637,1258.32,0.4228285236336423,0.1543429527327153,532.0535878586848,530.8535878586847,DELAYED_RETRY,1,1258.32,RECLAIM,530.8535878586847
T0000433,1230.15,0.4294444209452173,0.1411111581095654,528.2810544257591,527.081054425759,DELAYED_RETRY,1,1230.15,RECLAIM,527.081054425759
T0004784,1095.66,0.4810258911531194,0.0379482176937612,527.0408279008268,525.8408279008268,NO_ACTION,0,0.0,RECLAIM,525.8408279008268
T0024020,1246.89,0.4211392545679332,0.1577214908641335,525.1143251282103,523.9143251282103,DELAYED_RETRY,0,0.0,RECLAIM,523.9143251282103
T0035164,1192.7,0.4396153835926357,0.1207692328147285,524.3292680109366,523.1292680109366,DELAYED_RETRY,1,1192.7,RECLAIM,523.1292680109366
T0015852,1400.01,0.3725925573859033,0.2548148852281933,521.6333062658384,520.4333062658384,DELAYED_RETRY,1,1400.01,RECLAIM,520.4333062658384
T0018897,1013.71,0.5138158983339091,0.0276317966678181,520.860314300067,519.660314300067,NO_ACTION,0,0.0,RECLAIM,519.660314300067
T0044225,1025.85,0.5066094520004978,0.0132189040009955,519.7053063347106,518.5053063347106,NO_ACTION,1,1025.85,RECLAIM,518.5053063347106
T0014702,898.63,0.5781743557394726,0.1563487114789452,519.5648212981623,518.3648212981623,DELAYED_RETRY,1,898.63,RECLAIM,518.3648212981623
T0006681,964.34,0.5353849288409517,0.0707698576819033,516.2931022784834,515.0931022784833,NO_ACTION,1,964.34,RECLAIM,515.0931022784833
T0010667,1125.87,0.4584929248014191,0.0830141503971617,516.2034292461736,515.0034292461736,NO_ACTION,1,1125.87,RECLAIM,515.0034292461736
T0031352,1069.78,0.4799993292457942,0.0400013415084115,513.4936824405657,512.2936824405657,NO_ACTION,1,1069.78,RECLAIM,512.2936824405657
T0000183,806.92,0.6360643634896447,0.2721287269792893,513.2530561870641,512.053056187064,DELAYED_RETRY,1,806.92,RECLAIM,512.053056187064
T0014416,1151.44,0.4432852035989535,0.1134295928020929,510.41631483197904,509.21631483197905,DELAYED_RETRY,0,0.0,RECLAIM,509.21631483197905
T0000114,1205.58,0.4176481242301977,0.1647037515396044,503.5082256094417,502.3082256094417,DELAYED_RETRY,0,0.0,RECLAIM,502.3082256094417
T0007204,2259.71,0.2227349149443624,0.5545301701112753,503.3163146489252,502.1163146489252,RETRY_NOW,0,0.0,RECLAIM,502.1163146489252
T0020901,1003.41,0.4974568046447217,0.0050863907105564,499.1531323485602,497.9531323485602,NO_ACTION,1,1003.41,RECLAIM,497.9531323485602
T0029832,1075.92,0.4615199282951691,0.0769601434096618,496.55852125133833,495.35852125133835,NO_ACTION,1,1075.92,RECLAIM,495.35852125133835
T0010429,807.29,0.6120218021843692,0.2240436043687383,494.0790806854194,492.8790806854194,DELAYED_RETRY,1,807.29,RECLAIM,492.8790806854194
T0003583,779.11,0.6310524279116598,0.2621048558233196,491.6592571102533,490.4592571102533,DELAYED_RETRY,1,779.11,RECLAIM,490.4592571102533
T0033915,1193.48,0.4114691072797785,0.1770617854404429,491.08015015627,489.88015015627,DELAYED_RETRY,1,1193.48,RECLAIM,489.88015015627
T0013176,1110.34,0.440499741966166,0.119000516067668,489.1044834947127,487.90448349471274,DELAYED_RETRY,0,0.0,RECLAIM,487.90448349471274
T0040449,1031.94,0.4651022539634424,0.069795492073115,479.9576199550348,478.7576199550348,NO_ACTION,1,1031.94,RECLAIM,478.7576199550348
T0006704,836.96,0.5728256864326288,0.1456513728652575,479.432186516653,478.23218651665303,DELAYED_RETRY,1,836.96,RECLAIM,478.23218651665303
T0023506,1115.69,0.4272385292017156,0.1455229415965687,476.6657546450621,475.46575464506213,DELAYED_RETRY,1,1115.69,RECLAIM,475.46575464506213
T0001894,1063.04,0.4475796817173424,0.104840636565315,475.79510485280366,474.5951048528037,DELAYED_RETRY,1,1063.04,RECLAIM,474.5951048528037
T0020490,1040.28,0.4521137955196847,0.0957724089606305,470.32493920321764,469.12493920321765,NO_ACTION,0,0.0,RECLAIM,469.12493920321765
T0045230,714.87,0.6514521855732045,0.302904371146409,465.7036239007167,464.5036239007167,DELAYED_RETRY,1,714.87,RECLAIM,464.5036239007167
T0004005,1133.97,0.4079637667228054,0.1840724665543891,462.6186725506596,461.4186725506596,DELAYED_RETRY,0,0.0,RECLAIM,461.4186725506596
T0011274,1015.34,0.4541775574929906,0.0916448850140186,461.1446412249331,459.9446412249331,NO_ACTION,1,1015.34,RECLAIM,459.9446412249331
T0000901,1160.94,0.3971443023876355,0.2057113952247289,461.0607064139016,459.8607064139016,DELAYED_RETRY,1,1160.94,RECLAIM,459.8607064139016
T0023879,1256.01,0.3637593387078756,0.2724813225842487,456.88536701047883,455.68536701047884,DELAYED_RETRY,1,1256.01,RECLAIM,455.68536701047884
T0001142,897.12,0.505622981781729,0.011245963563458,453.60448941602476,452.4044894160248,NO_ACTION,1,897.12,RECLAIM,452.4044894160248
T0000671,1107.12,0.4095324655670659,0.1809350688658682,453.40158327860996,452.20158327861,DELAYED_RETRY,1,1107.12,RECLAIM,452.20158327861
T0020991,1115.13,0.4045003343362218,0.1909993313275563,451.07045782835104,449.87045782835105,DELAYED_RETRY,1,1115.13,RECLAIM,449.87045782835105
T0032153,946.46,0.4761912207571496,0.0476175584857007,450.6959427978118,449.49594279781184,NO_ACTION,1,946.46,RECLAIM,449.49594279781184
T0028547,1301.5,0.3452669563506998,0.3094660872986002,449.36494369043584,448.16494369043585,DELAYED_RETRY,1,1301.5,RECLAIM,448.16494369043585
T0018191,674.42,0.6560035794746212,0.3120071589492423,442.421934069274,441.221934069274,DELAYED_RETRY,1,674.42,RECLAIM,441.221934069274
T0023520,1370.52,0.3196612194562477,0.3606775610875045,438.1020944891766,436.9020944891766,DELAYED_RETRY,1,1370.52,RECLAIM,436.9020944891766
T0032708,1138.68,0.3823992220688362,0.2352015558623275,435.43034618534244,434.23034618534246,DELAYED_RETRY,0,0.0,RECLAIM,434.23034618534246
T0027860,856.0,0.5077856577254839,0.0155713154509677,434.6645230130142,433.46452301301423,NO_ACTION,1,856.0,RECLAIM,433.46452301301423
T0014407,848.44,0.5095664133184558,0.0191328266369115,432.3365277159106,431.13652771591063,NO_ACTION,1,848.44,RECLAIM,431.13652771591063
T0025062,892.61,0.4819419153761451,0.0361161692477097,430.1861730839009,428.9861730839009,NO_ACTION,1,892.61,RECLAIM,428.9861730839009
T0010074,694.6,0.6153438499120174,0.2306876998240348,427.4178381488873,426.2178381488873,DELAYED_RETRY,1,694.6,RECLAIM,426.2178381488873
T0024029,1022.9,0.4154367898232293,0.1691264203535414,424.9502923101812,423.75029231018124,DELAYED_RETRY,1,1022.9,RECLAIM,423.75029231018124
T0042165,682.19,0.618768095550427,0.237536191100854,422.1174071035458,420.9174071035458,DELAYED_RETRY,0,0.0,RECLAIM,420.9174071035458
T0021765,704.2,0.597811476295129,0.1956229525902579,420.97884160702984,419.77884160702985,DELAYED_RETRY,1,704.2,RECLAIM,419.77884160702985
T0005622,718.44,0.5819681871470689,0.1639363742941377,418.1092243739402,416.9092243739402,DELAYED_RETRY,1,718.44,RECLAIM,416.9092243739402
T0037261,778.06,0.5360978166845447,0.0721956333690894,417.1162672495768,415.91626724957683,NO_ACTION,0,0.0,RECLAIM,415.91626724957683
T0012287,1014.55,0.4048971080472742,0.1902057839054515,410.78836096936203,409.58836096936204,DELAYED_RETRY,0,0.0,RECLAIM,409.58836096936204
T0026587,660.2,0.615388508276192,0.2307770165523839,406.27949316394194,405.07949316394195,DELAYED_RETRY,1,660.2,RECLAIM,405.07949316394195
T0030481,994.44,0.4084181837368958,0.1831636325262083,406.1473786353187,404.9473786353187,DELAYED_RETRY,0,0.0,RECLAIM,404.9473786353187
T0027448,1063.72,0.3802042877187796,0.2395914245624407,404.43090493222024,403.23090493222026,DELAYED_RETRY,1,1063.72,RECLAIM,403.23090493222026
T0024290,712.32,0.5606191672441904,0.1212383344883807,399.3402452113817,398.14024521138174,NO_ACTION,1,712.32,RECLAIM,398.14024521138174
T0008920,992.41,0.3979582949986598,0.2040834100026803,394.93779153962,393.73779153962,DELAYED_RETRY,0,0.0,RECLAIM,393.73779153962
T0044537,873.23,0.4512905738242252,0.0974188523515494,394.0804677805282,392.8804677805282,NO_ACTION,0,0.0,RECLAIM,392.8804677805282
T0020930,896.6,0.4365545871346247,0.1268908257307505,391.4148428249045,390.2148428249045,NO_ACTION,1,896.6,RECLAIM,390.2148428249045
T0029978,903.18,0.4323703690319425,0.135259261936115,390.5082699022698,389.3082699022698,NO_ACTION,1,903.18,RECLAIM,389.3082699022698
T0044597,744.15,0.5226860727693491,0.0453721455386981,388.95684105131113,387.75684105131114,NO_ACTION,1,744.15,RECLAIM,387.75684105131114
T0004847,850.16,0.4574015293169012,0.0851969413661974,388.8644841640567,387.6644841640567,NO_ACTION,1,850.16,RECLAIM,387.6644841640567
T0040700,624.2,0.6220317836880492,0.2440635673760984,388.27223937808037,387.0722393780804,DELAYED_RETRY,1,624.2,RECLAIM,387.0722393780804
T0041719,846.45,0.4571690034245246,0.0856619931509506,386.9707029486889,385.7707029486889,NO_ACTION,1,846.45,RECLAIM,385.7707029486889
T0035909,961.12,0.4023526051451178,0.1952947897097644,386.7091358570756,385.5091358570756,NO_ACTION,0,0.0,RECLAIM,385.5091358570756
T0016648,640.92,0.5997605839331802,0.1995211678663604,384.39855345445386,383.1985534544539,NO_ACTION,0,0.0,RECLAIM,383.1985534544539
T0019360,959.03,0.399568619647928,0.200862760704144,383.1982933009524,381.9982933009524,NO_ACTION,0,0.0,RECLAIM,381.9982933009524
T0030928,621.54,0.6109932160906049,0.2219864321812097,379.7567235289545,378.55672352895454,NO_ACTION,0,0.0,RECLAIM,378.55672352895454
T0019137,684.65,0.55215846861809,0.10431693723618,378.03529553937534,376.83529553937535,NO_ACTION,0,0.0,RECLAIM,376.83529553937535
T0000667,695.21,0.5433109206934718,0.0866218413869435,377.71518517530853,376.51518517530855,NO_ACTION,1,695.21,RECLAIM,376.51518517530855
T0000192,615.14,0.6117817262513902,0.2235634525027803,376.3314110862801,375.13141108628014,NO_ACTION,0,0.0,RECLAIM,375.13141108628014
T0019913,605.88,0.619664924186729,0.239329848373458,375.4425842662554,374.2425842662554,NO_ACTION,0,0.0,RECLAIM,374.2425842662554
T0036572,852.16,0.4391590130027101,0.1216819739945797,374.23374452038945,373.03374452038946,NO_ACTION,0,0.0,RECLAIM,373.03374452038946
T0045712,977.5,0.3827608301276337,0.2344783397447325,374.14871144976195,372.94871144976196,NO_ACTION,1,977.5,RECLAIM,372.94871144976196
T0044928,912.46,0.4079626459912013,0.1840747080175973,372.24959596113155,371.04959596113156,NO_ACTION,0,0.0,RECLAIM,371.04959596113156
T0020069,604.98,0.614832641521314,0.229665283042628,371.96145146756453,370.76145146756454,NO_ACTION,1,604.98,RECLAIM,370.76145146756454
T0026611,545.61,0.6746303403538817,0.3492606807077634,368.0850600004814,366.8850600004814,DELAYED_RETRY,0,0.0,RECLAIM,366.8850600004814
T0025050,732.93,0.4994265686159063,0.0011468627681873,366.04471493565615,364.84471493565616,NO_ACTION,1,732.93,RECLAIM,364.84471493565616
T0026617,662.72,0.5485836809697137,0.0971673619394273,363.5573770522486,362.35737705224864,NO_ACTION,0,0.0,RECLAIM,362.35737705224864
T0037232,685.21,0.5272903237040195,0.054580647408039,361.3046027052312,360.10460270523123,NO_ACTION,1,685.21,RECLAIM,360.10460270523123
T0006739,801.96,0.4430198164929859,0.1139603670140281,355.28417203471497,354.084172034715,NO_ACTION,0,0.0,RECLAIM,354.084172034715
T0034899,641.57,0.549735314845492,0.0994706296909839,352.6936859454223,351.4936859454223,NO_ACTION,1,641.57,RECLAIM,351.4936859454223
T0030466,576.66,0.6081719374156116,0.2163438748312232,350.70842943008654,349.50842943008655,NO_ACTION,1,576.66,RECLAIM,349.50842943008655
T0038605,796.3,0.4401160523354244,0.1197678953291511,350.4644124746984,349.2644124746984,NO_ACTION,0,0.0,RECLAIM,349.2644124746984
T0018611,611.91,0.5725316553112089,0.1450633106224177,350.3378452014818,349.1378452014818,NO_ACTION,0,0.0,RECLAIM,349.1378452014818
T0036279,580.6,0.6022127584597896,0.2044255169195792,349.6447275617539,348.4447275617539,NO_ACTION,1,580.6,RECLAIM,348.4447275617539
T0041660,645.37,0.5377242597151077,0.0754485194302154,347.03110549233907,345.8311054923391,NO_ACTION,1,645.37,RECLAIM,345.8311054923391
T0040033,550.87,0.6289487429667496,0.2578974859334992,346.4689940380934,345.2689940380934,NO_ACTION,1,550.87,RECLAIM,345.2689940380934
T0022129,823.55,0.4205533557937956,0.1588932884124088,346.3467161639804,345.1467161639804,NO_ACTION,1,823.55,RECLAIM,345.1467161639804
T0042579,1124.12,0.3054995089383522,0.3890009821232956,343.41810798778045,342.21810798778046,DELAYED_RETRY,0,0.0,RECLAIM,342.21810798778046
T0017826,702.01,0.4883325371753305,0.0233349256493389,342.81432442245375,341.61432442245376,NO_ACTION,1,702.01,RECLAIM,341.61432442245376
T0012538,624.01,0.5439700954651939,0.0879401909303878,339.4427792712357,338.2427792712357,NO_ACTION,1,624.01,RECLAIM,338.2427792712357
T0004910,584.8,0.5773599453716123,0.1547198907432245,337.6400960533188,336.4400960533188,NO_ACTION,1,584.8,RECLAIM,336.4400960533188
T0017950,527.85,0.6385751983726877,0.2771503967453754,337.07191846102324,335.87191846102326,NO_ACTION,0,0.0,RECLAIM,335.87191846102326
T0037614,1224.74,0.2724920918224771,0.4550158163550458,333.7319645386606,332.5319645386606,DELAYED_RETRY,1,1224.74,RECLAIM,332.5319645386606
T0030460,601.56,0.5436045680594803,0.0872091361189606,327.01076396186096,325.81076396186097,NO_ACTION,1,601.56,RECLAIM,325.81076396186097
T0037164,742.49,0.4382102190043236,0.1235795619913526,325.3667055085202,324.16670550852024,NO_ACTION,0,0.0,RECLAIM,324.16670550852024
T0022537,721.78,0.4476338595452713,0.1047322809094574,323.0931671425859,321.8931671425859,NO_ACTION,1,721.78,RECLAIM,321.8931671425859
T0013884,753.19,0.4285314995312989,0.1429370009374022,322.765640131979,321.565640131979,NO_ACTION,1,753.19,RECLAIM,321.565640131979
T0019419,555.68,0.5788770467111521,0.1577540934223043,321.670397316453,320.470397316453,NO_ACTION,1,555.68,RECLAIM,320.470397316453
T0038648,799.13,0.4022418467380812,0.1955163065238375,321.4435269838028,320.24352698380284,NO_ACTION,1,799.13,RECLAIM,320.24352698380284
T0031813,1122.07,0.2862503549846111,0.4274992900307778,321.19293581758257,319.9929358175826,NO_ACTION,1,1122.07,RECLAIM,319.9929358175826
T0016314,711.4,0.4489096800100747,0.1021806399798506,319.35434635916715,318.15434635916716,NO_ACTION,1,711.4,RECLAIM,318.15434635916716
T0022816,450.44,0.7083338871488463,0.4166677742976925,319.0619161273263,317.8619161273263,NO_ACTION,1,450.44,RECLAIM,317.8619161273263
T0011220,765.01,0.4158606992748948,0.1682786014502103,318.1375935522872,316.93759355228724,NO_ACTION,1,765.01,RECLAIM,316.93759355228724
T0005945,759.13,0.4131821733715949,0.1736356532568101,313.65898327157885,312.45898327157886,NO_ACTION,1,759.13,RECLAIM,312.45898327157886
T0010183,889.34,0.3512003697236798,0.2975992605526403,312.3365368100574,311.1365368100574,NO_ACTION,1,889.34,RECLAIM,311.1365368100574
T0002285,574.39,0.5416991188441214,0.0833982376882427,311.14655687287484,309.94655687287485,NO_ACTION,0,0.0,RECLAIM,309.94655687287485
T0020416,541.39,0.5682147553213718,0.1364295106427435,307.62578638343746,306.42578638343747,NO_ACTION,1,541.39,RECLAIM,306.42578638343747
T0031682,695.02,0.4419825599096817,0.1160348801806365,307.18671878842696,305.98671878842697,NO_ACTION,0,0.0,RECLAIM,305.98671878842697
T0016656,695.04,0.4382413808403701,0.1235172383192597,304.59528933929084,303.39528933929085,NO_ACTION,1,695.04,RECLAIM,303.39528933929085
T0006448,560.96,0.5403676132890259,0.0807352265780518,303.12461635061203,301.92461635061204,NO_ACTION,1,560.96,RECLAIM,301.92461635061204
T0009904,530.34,0.5697758784396475,0.139551756879295,302.1749393716827,300.9749393716827,NO_ACTION,1,530.34,RECLAIM,300.9749393716827
T0010756,716.96,0.4206537781739577,0.1586924436520845,301.5919327996007,300.39193279960074,NO_ACTION,1,716.96,RECLAIM,300.39193279960074
T0014761,695.54,0.4325988970690437,0.1348022058619125,300.88983686740266,299.6898368674027,NO_ACTION,1,695.54,RECLAIM,299.6898368674027
T0034482,654.79,0.4590465503520936,0.0819068992958128,300.57909070504735,299.37909070504736,NO_ACTION,1,654.79,RECLAIM,299.37909070504736
T0019997,697.51,0.4290263307311991,0.1419473385376017,299.2501559483187,298.0501559483187,NO_ACTION,1,697.51,RECLAIM,298.0501559483187
T0021313,564.77,0.5289588347859453,0.0579176695718905,298.7400811220583,297.5400811220583,NO_ACTION,0,0.0,RECLAIM,297.5400811220583
T0042549,475.94,0.6245541210139873,0.2491082420279746,297.2502883553971,296.05028835539713,NO_ACTION,1,475.94,RECLAIM,296.05028835539713
T0029092,780.83,0.3796172606868931,0.2407654786262136,296.41654566214675,295.21654566214676,NO_ACTION,0,0.0,RECLAIM,295.21654566214676
T0010789,614.39,0.4814683103655645,0.0370633792688709,295.80931520549916,294.6093152054992,NO_ACTION,1,614.39,RECLAIM,294.6093152054992
T0028119,720.76,0.4047506016125418,0.1904987967749164,291.72804361825564,290.52804361825565,NO_ACTION,0,0.0,RECLAIM,290.52804361825565
T0028429,765.39,0.3775546505792049,0.2448906988415902,288.97655400681765,287.77655400681766,NO_ACTION,0,0.0,RECLAIM,287.77655400681766
T0014810,518.56,0.552782750424167,0.105565500848334,286.651023059956,285.451023059956,NO_ACTION,1,518.56,RECLAIM,285.451023059956
T0015931,476.58,0.5973398641517076,0.1946797283034151,284.6802324574208,283.4802324574208,NO_ACTION,1,476.58,RECLAIM,283.4802324574208
T0006144,503.45,0.5572764289242884,0.1145528578485768,280.560818141933,279.360818141933,NO_ACTION,1,503.45,RECLAIM,279.360818141933
T0012291,477.65,0.586264115227552,0.1725282304551039,280.0290546384402,278.8290546384402,NO_ACTION,1,477.65,RECLAIM,278.8290546384402
T0012720,455.06,0.6131801623230075,0.226360324646015,279.03376466670784,277.83376466670785,NO_ACTION,1,455.06,RECLAIM,277.83376466670785
T0017842,521.56,0.515797792443663,0.0315955848873259,269.0194966269168,267.8194966269168,NO_ACTION,1,521.56,RECLAIM,267.8194966269168
T0021006,600.41,0.4462854777648994,0.107429044470201,267.95426370482323,266.75426370482325,NO_ACTION,0,0.0,RECLAIM,266.75426370482325
T0032633,439.8,0.6062992689919877,0.2125985379839754,266.6504185026762,265.4504185026762,NO_ACTION,1,439.8,RECLAIM,265.4504185026762
T0030981,606.82,0.4392131723376801,0.1215736553246398,266.52333723795107,265.3233372379511,NO_ACTION,1,606.82,RECLAIM,265.3233372379511
T0022581,642.01,0.4133915687170426,0.1732168625659147,265.4015210320285,264.2015210320285,NO_ACTION,1,642.01,RECLAIM,264.2015210320285
T0004637,564.45,0.4689081706424691,0.0621836587150617,264.6752169191417,263.4752169191417,NO_ACTION,0,0.0,RECLAIM,263.4752169191417
T0014571,641.17,0.4113334462678371,0.1773331074643258,263.7346657435491,262.5346657435491,NO_ACTION,1,641.17,RECLAIM,262.5346657435491
T0028520,653.51,0.4020803216477208,0.1958393567045583,262.763511000002,261.563511000002,NO_ACTION,0,0.0,RECLAIM,261.563511000002
T0027560,466.83,0.5516324449673534,0.1032648899347068,257.5185742841096,256.3185742841096,NO_ACTION,1,466.83,RECLAIM,256.3185742841096
T0037771,936.07,0.274205004158866,0.451589991682268,256.67507824298974,255.47507824298975,NO_ACTION,0,0.0,RECLAIM,255.47507824298975
T0031500,795.89,0.3216986421710826,0.3566027156578347,256.03673231754294,254.83673231754295,NO_ACTION,1,795.89,RECLAIM,254.83673231754295
T0034584,436.71,0.5840229146742204,0.1680458293484408,255.0486470673788,253.8486470673788,NO_ACTION,1,436.71,RECLAIM,253.8486470673788
T0033862,759.17,0.3274309708288759,0.3451380583422482,248.5757701241577,247.37577012415773,NO_ACTION,1,759.17,RECLAIM,247.37577012415773
T0018843,553.95,0.4473365844830651,0.1053268310338697,247.80210097439394,246.60210097439395,NO_ACTION,1,553.95,RECLAIM,246.60210097439395
T0026881,517.86,0.4679547602541116,0.0640904794917767,242.33505214519423,241.13505214519424,NO_ACTION,0,0.0,RECLAIM,241.13505214519424
T0027948,423.79,0.5629722060436121,0.1259444120872241,238.5819911992224,237.3819911992224,NO_ACTION,0,0.0,RECLAIM,237.3819911992224
T0027304,430.14,0.5433990592856165,0.0867981185712329,233.73767136111508,232.5376713611151,NO_ACTION,1,430.14,RECLAIM,232.5376713611151
T0019516,607.12,0.381861975449165,0.2362760491016698,231.83604253469707,230.63604253469708,NO_ACTION,0,0.0,RECLAIM,230.63604253469708
T0045263,378.61,0.5963889273253756,0.1927778546507512,225.79881177466046,224.59881177466048,NO_ACTION,1,378.61,RECLAIM,224.59881177466048
T0010693,479.53,0.4674597480721209,0.0650805038557582,224.1609729930241,222.96097299302411,NO_ACTION,1,479.53,RECLAIM,222.96097299302411
T0020397,601.75,0.3709839079254257,0.2580321841491486,223.2395665941249,222.03956659412492,NO_ACTION,0,0.0,RECLAIM,222.03956659412492
T0029955,373.36,0.5943407545321474,0.1886815090642948,221.90306411212256,220.70306411212258,NO_ACTION,1,373.36,RECLAIM,220.70306411212258
T0036986,375.2,0.5894676709953078,0.1789353419906156,221.16827015743948,219.9682701574395,NO_ACTION,1,375.2,RECLAIM,219.9682701574395
T0008618,406.05,0.5380590273980966,0.0761180547961932,218.47886807499714,217.27886807499715,NO_ACTION,1,406.05,RECLAIM,217.27886807499715
T0018355,365.31,0.5942596995518677,0.1885193991037355,217.0890108432928,215.88901084329282,NO_ACTION,0,0.0,RECLAIM,215.88901084329282
T0035129,476.71,0.4397370803501991,0.1205258392996017,209.6270635737434,208.42706357374342,NO_ACTION,1,476.71,RECLAIM,208.42706357374342
T0022042,337.94,0.6051714084510277,0.2103428169020553,204.5116257719403,203.3116257719403,NO_ACTION,1,337.94,RECLAIM,203.3116257719403
T0042375,579.72,0.3502417104345779,0.2995165791308442,203.0421243731335,201.84212437313352,NO_ACTION,1,579.72,RECLAIM,201.84212437313352
T0023498,484.89,0.4117002071815812,0.1765995856368376,199.6293134602769,198.42931346027692,NO_ACTION,0,0.0,RECLAIM,198.42931346027692
T0042809,446.49,0.4413568163150211,0.1172863673699576,197.06140491649379,195.8614049164938,NO_ACTION,0,0.0,RECLAIM,195.8614049164938
T0035863,362.46,0.5412565140607002,0.0825130281214003,196.18383608644137,194.98383608644139,NO_ACTION,1,362.46,RECLAIM,194.98383608644139
T0030704,462.25,0.4165319837119156,0.1669360325761688,192.54190947083296,191.34190947083297,NO_ACTION,0,0.0,RECLAIM,191.34190947083297
T0030786,415.77,0.4627636145020065,0.0744727709959869,192.40322800149923,191.20322800149924,NO_ACTION,0,0.0,RECLAIM,191.20322800149924
T0018217,476.02,0.4028463241224306,0.1943073517551388,191.7629072087594,190.5629072087594,NO_ACTION,1,476.02,RECLAIM,190.5629072087594
T0014339,405.46,0.4662398404753021,0.0675203190493957,189.04160571911598,187.841605719116,NO_ACTION,1,405.46,RECLAIM,187.841605719116
T0001904,291.86,0.643397789140613,0.2867955782812259,187.78207873857932,186.58207873857933,NO_ACTION,1,291.86,RECLAIM,186.58207873857933
T0004409,321.38,0.576328283414335,0.1526565668286699,185.22038372369897,184.02038372369898,NO_ACTION,0,0.0,RECLAIM,184.02038372369898
T0009771,461.34,0.4014085162660344,0.1971829674679311,185.1858048941723,183.9858048941723,NO_ACTION,1,461.34,RECLAIM,183.9858048941723
T0041443,364.47,0.504982338009212,0.0099646760184239,184.05091273421752,182.85091273421753,NO_ACTION,0,0.0,RECLAIM,182.85091273421753
T0002288,320.46,0.5736946001746208,0.1473892003492416,183.84617157195896,182.64617157195897,NO_ACTION,1,320.46,RECLAIM,182.64617157195897
T0044092,426.11,0.4205033188963214,0.1589933622073571,179.18066921491152,177.98066921491153,NO_ACTION,1,426.11,RECLAIM,177.98066921491153
T0002672,327.4,0.5382283691854725,0.0764567383709449,176.21596807132366,175.01596807132367,NO_ACTION,0,0.0,RECLAIM,175.01596807132367
T0000191,300.35,0.5817220425677668,0.1634440851355336,174.72021548522878,173.5202154852288,NO_ACTION,1,300.35,RECLAIM,173.5202154852288
T0044793,386.63,0.4405474906330202,0.1189050187339595,170.3288763034446,169.1288763034446,NO_ACTION,0,0.0,RECLAIM,169.1288763034446
