transaction_id,customer_id,timestamp,amount,payment_method,status,failure_reason,historical_transaction_count,historical_success_count,historical_failure_count,historical_success_rate,hours_since_previous_transaction,previous_transaction_success,previous_failure_reason,transactions_last_7d,successful_payments_last_7d,failed_payments_last_7d,avg_amount_last_7d,failure_rate_last_7d,amount_vs_recent_average,payment_momentum,failure_streak,hours_since_last_success,hours_since_last_failure,method_share
T0007089,C00155,2026-01-19 23:00:24,268.53,UPI,FAILED,PAYMENT_TIMEOUT,38,36.0,2.0,0.9473684210526315,7.838611111111111,1,NONE,11.0,11.0,0.0,1863.8818181818183,0.0,0.1440702931808981,0.2894736842105263,1,7.838611111111111,251.85722222222222,1.0
T0012234,C00269,2026-01-19 23:38:20,5479.35,WALLET,FAILED,LIMIT_EXCEEDED,43,41.0,2.0,0.9534883720930233,5.390555555555555,1,NONE,20.0,20.0,0.0,1537.5385,0.0,3.5637156402912837,0.46511627906976744,1,5.390555555555555,296.00388888888887,1.0
T0041770,C00911,2026-01-19 23:40:45,753.15,UPI,FAILED,INSUFFICIENT_FUNDS,37,32.0,5.0,0.8648648648648649,18.822222222222223,1,NONE,15.0,15.0,0.0,1959.076,0.0,0.38444144076084846,0.40540540540540543,1,18.822222222222223,203.22305555555556,1.0
T0044577,C00972,2026-01-19 23:44:05,1352.77,CARD,FAILED,LIMIT_EXCEEDED,26,24.0,2.0,0.9230769230769231,16.895833333333332,1,NONE,12.0,11.0,1.0,3329.398333333333,0.08333333333333333,0.4063106497219968,0.46153846153846156,1,16.895833333333332,121.72972222222222,1.0
T0027186,C00595,2026-01-20 00:37:08,2678.26,UPI,FAILED,NETWORK_ERROR,31,29.0,2.0,0.9354838709677419,17.843888888888888,1,NONE,16.0,15.0,1.0,3423.3112499999997,0.0625,0.7823594772458976,0.5161290322580645,1,17.843888888888888,73.22472222222223,1.0
T0030658,C00668,2026-01-20 00:43:16,4246.62,CARD,FAILED,NETWORK_ERROR,27,24.0,3.0,0.8888888888888888,34.46111111111111,1,NONE,10.0,10.0,0.0,1580.8349999999998,0.0,2.6863145110020974,0.37037037037037035,1,34.46111111111111,201.72555555555556,1.0
T0045098,C00984,2026-01-20 00:51:05,1519.59,NETBANKING,FAILED,PAYMENT_TIMEOUT,38,34.0,4.0,0.8947368421052632,4.105277777777777,1,NONE,15.0,15.0,0.0,2903.8053333333332,0.0,0.5233098729299577,0.39473684210526316,1,4.105277777777777,224.7375,1.0
T0003810,C00085,2026-01-20 00:56:13,3292.01,WALLET,FAILED,BANK_DECLINE,47,46.0,1.0,0.9787234042553191,2.3361111111111112,1,NONE,13.0,13.0,0.0,1824.0884615384616,0.0,1.8047425162831594,0.2765957446808511,1,2.3361111111111112,443.59444444444443,1.0
T0021954,C00483,2026-01-20 01:30:52,1694.07,UPI,FAILED,BANK_DECLINE,32,31.0,1.0,0.96875,14.600833333333334,1,NONE,13.0,12.0,1.0,2177.9276923076923,0.07692307692307693,0.7778357408206672,0.40625,1,14.600833333333334,85.46638888888889,1.0
T0038703,C00842,2026-01-20 01:30:53,1318.42,CARD,FAILED,NETWORK_ERROR,36,27.0,9.0,0.75,13.025555555555556,1,NONE,16.0,11.0,5.0,3742.765625,0.3125,0.35225823150494495,0.4444444444444444,1,13.025555555555556,35.96138888888889,1.0
T0019706,C00433,2026-01-20 01:50:45,4802.65,UPI,FAILED,NETWORK_ERROR,48,43.0,5.0,0.8958333333333334,15.283888888888889,1,NONE,20.0,20.0,0.0,2350.818,0.0,2.0429697237302076,0.4166666666666667,1,15.283888888888889,245.58777777777777,1.0
T0019380,C00426,2026-01-20 02:32:42,396.12,CARD,FAILED,LIMIT_EXCEEDED,34,31.0,3.0,0.9117647058823529,5.808611111111111,1,NONE,18.0,17.0,1.0,1575.9316666666664,0.05555555555555555,0.2513560761412033,0.5294117647058824,1,5.808611111111111,89.93055555555556,1.0
T0037533,C00816,2026-01-20 03:11:15,1782.37,UPI,FAILED,LIMIT_EXCEEDED,47,42.0,5.0,0.8936170212765957,38.41888888888889,1,NONE,14.0,13.0,1.0,1850.3578571428573,0.07142857142857142,0.9632569143960955,0.2978723404255319,1,38.41888888888889,68.78666666666666,1.0
T0027771,C00608,2026-01-20 03:21:53,3628.6,UPI,FAILED,LIMIT_EXCEEDED,17,16.0,1.0,0.9411764705882353,48.463055555555556,1,NONE,7.0,7.0,0.0,3852.0285714285715,0.0,0.9419971666135097,0.4117647058823529,1,48.463055555555556,435.96722222222223,1.0
T0041741,C00909,2026-01-20 03:52:20,6813.79,CARD,FAILED,NETWORK_ERROR,39,38.0,1.0,0.9743589743589743,49.755,1,NONE,12.0,12.0,0.0,1840.2258333333336,0.0,3.7026922873143735,0.3076923076923077,1,49.755,203.73305555555555,1.0
T0029143,C00636,2026-01-20 03:52:35,2823.19,CARD,FAILED,INSUFFICIENT_FUNDS,43,43.0,0.0,1.0,18.092222222222222,1,NONE,14.0,14.0,0.0,1253.7035714285714,0.0,2.2518800012534292,0.32558139534883723,1,18.092222222222222,-1.0,1.0
T0034348,C00746,2026-01-20 03:53:13,1958.92,UPI,FAILED,INSUFFICIENT_FUNDS,44,43.0,1.0,0.9772727272727273,17.36722222222222,1,NONE,18.0,17.0,1.0,2312.895,0.05555555555555555,0.8469558713214392,0.4090909090909091,1,17.36722222222222,30.869444444444444,1.0
T0002639,C00061,2026-01-20 04:26:46,3337.09,NETBANKING,FAILED,BANK_DECLINE,31,31.0,0.0,1.0,8.006388888888889,1,NONE,14.0,14.0,0.0,1823.7649999999999,0.0,1.8297807009126725,0.45161290322580644,1,8.006388888888889,-1.0,1.0
T0016744,C00367,2026-01-20 04:33:54,602.13,UPI,FAILED,INSUFFICIENT_FUNDS,23,22.0,1.0,0.9565217391304348,4.7908333333333335,1,NONE,10.0,10.0,0.0,1925.4569999999999,0.0,0.3127205645205268,0.43478260869565216,1,4.7908333333333335,406.4144444444444,1.0
T0032656,C00710,2026-01-20 04:34:15,3555.24,UPI,FAILED,INSUFFICIENT_FUNDS,20,17.0,3.0,0.85,30.61,1,NONE,8.0,8.0,0.0,1404.61375,0.0,2.5311157604715175,0.4,1,30.61,245.8322222222222,1.0
T0021903,C00482,2026-01-20 04:37:53,1693.69,UPI,FAILED,INSUFFICIENT_FUNDS,24,21.0,3.0,0.875,25.900833333333335,1,NONE,11.0,9.0,2.0,2420.2727272727275,0.18181818181818182,0.6997930360966081,0.4583333333333333,1,25.900833333333335,61.10722222222222,1.0
T0010535,C00229,2026-01-20 04:39:31,882.45,WALLET,FAILED,LIMIT_EXCEEDED,28,27.0,1.0,0.9642857142857143,9.413333333333334,1,NONE,10.0,10.0,0.0,2080.773,0.0,0.42409719849306005,0.35714285714285715,1,9.413333333333334,434.7925,1.0
T0026607,C00585,2026-01-20 04:46:33,4973.1,UPI,FAILED,INSUFFICIENT_FUNDS,41,37.0,4.0,0.9024390243902439,1.3530555555555555,1,NONE,16.0,13.0,3.0,1136.94875,0.1875,4.374075788376565,0.3902439024390244,1,1.3530555555555555,53.32222222222222,1.0
T0002557,C00059,2026-01-20 05:08:03,1193.61,UPI,FAILED,BANK_DECLINE,35,35.0,0.0,1.0,30.383055555555554,1,NONE,18.0,18.0,0.0,2389.038888888889,0.0,0.4996193262283531,0.5142857142857142,1,30.383055555555554,-1.0,1.0
T0042526,C00929,2026-01-20 05:15:29,6160.93,UPI,FAILED,BANK_DECLINE,37,36.0,1.0,0.972972972972973,20.955,1,NONE,11.0,11.0,0.0,2105.5272727272727,0.0,2.926074660633484,0.2972972972972973,1,20.955,439.05694444444447,1.0
T0006670,C00145,2026-01-20 05:15:51,531.77,CARD,FAILED,BANK_DECLINE,28,24.0,4.0,0.8571428571428571,3.4994444444444444,1,NONE,12.0,10.0,2.0,2683.7775,0.16666666666666666,0.19814235718124917,0.42857142857142855,1,3.4994444444444444,74.285,1.0
T0042983,C00939,2026-01-20 05:57:45,3535.56,UPI,FAILED,INSUFFICIENT_FUNDS,30,28.0,2.0,0.9333333333333333,1.7125,1,NONE,15.0,15.0,0.0,3448.491333333333,0.0,1.0252483356489999,0.5,1,1.7125,358.93055555555554,1.0
T0014121,C00310,2026-01-20 06:05:11,2011.86,CARD,FAILED,NETWORK_ERROR,12,12.0,0.0,1.0,10.062777777777777,1,NONE,5.0,5.0,0.0,1705.0600000000002,0.0,1.17993501694955,0.4166666666666667,1,10.062777777777777,-1.0,1.0
T0025864,C00570,2026-01-20 06:51:10,13240.3,WALLET,FAILED,PAYMENT_TIMEOUT,29,28.0,1.0,0.9655172413793104,9.316666666666666,1,NONE,12.0,11.0,1.0,3120.695833333333,0.08333333333333333,4.242739666767695,0.41379310344827586,1,9.316666666666666,91.50111111111111,1.0
T0014296,C00315,2026-01-20 07:13:18,2042.47,CARD,FAILED,INSUFFICIENT_FUNDS,37,34.0,3.0,0.918918918918919,6.886666666666667,1,NONE,16.0,15.0,1.0,1858.563125,0.0625,1.098951105037124,0.43243243243243246,1,6.886666666666667,97.11166666666666,1.0
T0044130,C00962,2026-01-20 07:25:19,3055.38,CARD,FAILED,NETWORK_ERROR,22,21.0,1.0,0.9545454545454546,3.1455555555555557,1,NONE,9.0,9.0,0.0,2416.1544444444444,0.0,1.2645632016717108,0.4090909090909091,1,3.1455555555555557,318.0577777777778,1.0
T0005334,C00118,2026-01-20 07:26:58,1694.5,UPI,FAILED,NETWORK_ERROR,31,28.0,3.0,0.9032258064516129,26.941666666666666,1,NONE,11.0,10.0,1.0,1585.2036363636364,0.09090909090909091,1.0689478380752917,0.3548387096774194,1,26.941666666666666,90.97,1.0
T0020253,C00446,2026-01-20 07:28:30,4178.73,WALLET,FAILED,INSUFFICIENT_FUNDS,29,28.0,1.0,0.9655172413793104,26.663055555555555,1,NONE,11.0,10.0,1.0,1368.63,0.09090909090909091,3.0532211043159942,0.3793103448275862,1,26.663055555555555,156.68083333333334,1.0
T0019319,C00425,2026-01-20 07:34:01,1554.11,UPI,FAILED,NETWORK_ERROR,20,16.0,4.0,0.8,36.9575,0,NETWORK_ERROR,6.0,4.0,2.0,2439.7083333333335,0.3333333333333333,0.6370064727682612,0.3,3,124.96444444444444,36.9575,1.0
T0002750,C00064,2026-01-20 07:55:20,848.34,CARD,FAILED,INSUFFICIENT_FUNDS,24,22.0,2.0,0.9166666666666666,14.125833333333333,1,NONE,10.0,9.0,1.0,2879.11,0.1,0.2946535561336663,0.4166666666666667,1,14.125833333333333,50.84,1.0
T0045267,C00987,2026-01-20 08:13:18,2125.1,NETBANKING,FAILED,NETWORK_ERROR,24,23.0,1.0,0.9583333333333334,6.503611111111111,1,NONE,8.0,7.0,1.0,1569.3287500000001,0.125,1.3541458410164218,0.3333333333333333,1,6.503611111111111,98.00583333333333,1.0
T0002003,C00045,2026-01-20 08:20:35,2959.8,CARD,FAILED,NETWORK_ERROR,28,26.0,2.0,0.9285714285714286,17.565833333333334,1,NONE,12.0,12.0,0.0,2045.9816666666666,0.0,1.4466405287111568,0.42857142857142855,1,17.565833333333334,299.6075,1.0
T0032307,C00702,2026-01-20 08:24:55,4329.99,NETBANKING,FAILED,NETWORK_ERROR,35,34.0,1.0,0.9714285714285714,20.05388888888889,1,NONE,14.0,13.0,1.0,1600.8007142857143,0.07142857142857142,2.7048900974110723,0.4,1,20.05388888888889,65.15944444444445,1.0
T0019531,C00430,2026-01-20 08:30:41,978.31,UPI,FAILED,BANK_DECLINE,44,42.0,2.0,0.9545454545454546,11.25611111111111,1,NONE,16.0,15.0,1.0,2969.0081250000003,0.0625,0.3295073502030244,0.36363636363636365,1,11.25611111111111,90.20166666666667,1.0
T0006654,C00145,2026-01-20 08:39:56,1944.06,CARD,FAILED,BANK_DECLINE,29,24.0,5.0,0.8275862068965517,3.401388888888889,0,BANK_DECLINE,13.0,10.0,3.0,2518.2384615384617,0.23076923076923078,0.7719920212847197,0.4482758620689655,2,6.900833333333333,3.401388888888889,1.0
T0018921,C00416,2026-01-20 09:08:39,2534.9,CARD,FAILED,LIMIT_EXCEEDED,39,38.0,1.0,0.9743589743589743,13.546388888888888,1,NONE,15.0,15.0,0.0,1153.5773333333334,0.0,2.1974252845929705,0.38461538461538464,1,13.546388888888888,364.33666666666664,1.0
T0042802,C00935,2026-01-20 09:13:02,309.88,UPI,FAILED,PAYMENT_TIMEOUT,53,48.0,5.0,0.9056603773584906,10.988611111111112,1,NONE,20.0,19.0,1.0,2563.373,0.05,0.12088759614773191,0.37735849056603776,1,10.988611111111112,14.46888888888889,1.0
T0024464,C00538,2026-01-20 09:41:41,1580.84,UPI,FAILED,BANK_DECLINE,26,25.0,1.0,0.9615384615384616,21.914722222222224,1,NONE,13.0,13.0,0.0,1343.883076923077,0.0,1.1763225738502892,0.5,1,21.914722222222224,401.31388888888887,1.0
T0028378,C00621,2026-01-20 10:07:34,2389.98,CARD,FAILED,NETWORK_ERROR,13,13.0,0.0,1.0,17.586111111111112,1,NONE,3.0,3.0,0.0,1598.756666666667,0.0,1.4948991612232003,0.23076923076923078,1,17.586111111111112,-1.0,1.0
T0022319,C00491,2026-01-20 10:11:43,2326.63,WALLET,FAILED,LIMIT_EXCEEDED,19,17.0,2.0,0.8947368421052632,22.142777777777777,0,INSUFFICIENT_FUNDS,7.0,6.0,1.0,3789.0699999999997,0.14285714285714285,0.6140372175758169,0.3684210526315789,2,56.45805555555555,22.142777777777777,1.0
T0041150,C00897,2026-01-20 10:31:59,3964.47,UPI,FAILED,INSUFFICIENT_FUNDS,26,23.0,3.0,0.8846153846153846,6.1033333333333335,1,NONE,12.0,11.0,1.0,1842.168333333333,0.08333333333333333,2.1520671744619793,0.46153846153846156,1,6.1033333333333335,90.2375,1.0
T0039921,C00870,2026-01-20 10:32:51,2792.35,UPI,FAILED,INSUFFICIENT_FUNDS,36,33.0,3.0,0.9166666666666666,8.516944444444444,1,NONE,15.0,13.0,2.0,2130.0306666666665,0.13333333333333333,1.310943567009677,0.4166666666666667,1,8.516944444444444,56.036944444444444,1.0
T0010553,C00229,2026-01-20 10:42:25,899.93,WALLET,FAILED,INSUFFICIENT_FUNDS,29,27.0,2.0,0.9310344827586207,6.048333333333333,0,LIMIT_EXCEEDED,11.0,10.0,1.0,1971.8345454545454,0.09090909090909091,0.456392247551657,0.3793103448275862,2,15.461666666666666,6.048333333333333,1.0
T0045469,C00991,2026-01-20 10:59:36,110.46,UPI,FAILED,NETWORK_ERROR,31,27.0,4.0,0.8709677419354839,3.1125,1,NONE,12.0,11.0,1.0,1275.6475,0.08333333333333333,0.08659131931038942,0.3870967741935484,1,3.1125,130.64694444444444,1.0
T0011541,C00253,2026-01-20 11:36:12,1626.05,CARD,FAILED,BANK_DECLINE,13,13.0,0.0,1.0,140.66722222222222,1,NONE,2.0,2.0,0.0,5649.6,0.0,0.2878168365902011,0.15384615384615385,1,140.66722222222222,-1.0,1.0
T0012406,C00272,2026-01-20 12:41:54,11980.63,UPI,FAILED,INSUFFICIENT_FUNDS,40,37.0,3.0,0.925,1.4566666666666668,1,NONE,15.0,12.0,3.0,2112.154,0.2,5.672233179966991,0.375,1,1.4566666666666668,18.62,1.0
T0025073,C00551,2026-01-20 12:43:52,9975.1,CARD,FAILED,LIMIT_EXCEEDED,41,36.0,5.0,0.8780487804878049,0.46,1,NONE,21.0,18.0,3.0,1635.637142857143,0.14285714285714285,6.098602030139412,0.5121951219512195,1,0.46,38.00972222222222,1.0
T0009334,C00203,2026-01-20 13:08:49,2984.49,UPI,FAILED,INSUFFICIENT_FUNDS,36,34.0,2.0,0.9444444444444444,6.369722222222222,1,NONE,17.0,16.0,1.0,3166.026470588235,0.058823529411764705,0.9426611014548761,0.4722222222222222,1,6.369722222222222,213.0375,1.0
T0033473,C00727,2026-01-20 13:14:30,6449.65,NETBANKING,FAILED,INSUFFICIENT_FUNDS,32,29.0,3.0,0.90625,10.9225,1,NONE,17.0,16.0,1.0,2077.7435294117645,0.058823529411764705,3.104160792081002,0.53125,1,10.9225,37.775,1.0
T0028374,C00621,2026-01-20 14:18:29,3048.26,CARD,FAILED,LIMIT_EXCEEDED,14,13.0,1.0,0.9285714285714286,4.1819444444444445,0,NETWORK_ERROR,4.0,3.0,1.0,1796.5625,0.25,1.6967180379196383,0.2857142857142857,2,21.768055555555556,4.1819444444444445,1.0
T0038001,C00826,2026-01-20 14:27:41,519.74,UPI,FAILED,PAYMENT_TIMEOUT,37,36.0,1.0,0.972972972972973,0.18333333333333332,1,NONE,20.0,20.0,0.0,2025.0955,0.0,0.2566496246720217,0.5405405405405406,1,0.18333333333333332,202.95,1.0
T0002809,C00066,2026-01-20 14:44:37,1397.06,UPI,FAILED,INSUFFICIENT_FUNDS,16,13.0,3.0,0.8125,2.471388888888889,1,NONE,4.0,4.0,0.0,2727.8325,0.0,0.5121502145018069,0.25,1,2.471388888888889,233.53972222222222,1.0
T0042428,C00928,2026-01-20 15:11:48,629.1,UPI,FAILED,BANK_DECLINE,37,33.0,4.0,0.8918918918918919,24.79388888888889,1,NONE,18.0,16.0,2.0,2999.2122222222224,0.1111111111111111,0.20975508013030086,0.4864864864864865,1,24.79388888888889,28.378888888888888,1.0
T0014409,C00317,2026-01-20 15:51:08,7301.4,UPI,FAILED,NETWORK_ERROR,24,22.0,2.0,0.9166666666666666,84.04666666666667,1,NONE,9.0,8.0,1.0,1251.1833333333334,0.1111111111111111,5.835595636131129,0.375,1,84.04666666666667,169.0886111111111,1.0
T0005059,C00113,2026-01-20 15:55:18,2569.43,CARD,FAILED,NETWORK_ERROR,43,41.0,2.0,0.9534883720930233,0.5744444444444444,1,NONE,18.0,18.0,0.0,2075.792777777778,0.0,1.2378065997274934,0.4186046511627907,1,0.5744444444444444,207.63444444444445,1.0
T0014430,C00318,2026-01-20 16:06:12,1794.88,UPI,FAILED,PAYMENT_TIMEOUT,30,29.0,1.0,0.9666666666666667,7.774444444444445,1,NONE,11.0,11.0,0.0,2037.1554545454544,0.0,0.8810716904275169,0.36666666666666664,1,7.774444444444445,272.1825,1.0
T0015620,C00345,2026-01-20 16:10:43,1248.67,UPI,FAILED,NETWORK_ERROR,41,41.0,0.0,1.0,8.773333333333333,1,NONE,11.0,11.0,0.0,2903.384545454545,0.0,0.43007392939212336,0.2682926829268293,1,8.773333333333333,-1.0,1.0
T0005915,C00130,2026-01-20 16:12:17,2052.28,UPI,FAILED,NETWORK_ERROR,27,25.0,2.0,0.9259259259259259,19.378611111111113,1,NONE,10.0,9.0,1.0,1575.4940000000001,0.1,1.3026263508461473,0.37037037037037035,1,19.378611111111113,143.78527777777776,1.0
T0022383,C00492,2026-01-20 16:14:50,594.36,CARD,FAILED,INSUFFICIENT_FUNDS,37,37.0,0.0,1.0,24.134722222222223,1,NONE,17.0,17.0,0.0,2661.574705882353,0.0,0.2233114098531232,0.4594594594594595,1,24.134722222222223,-1.0,1.0
T0037966,C00826,2026-01-20 16:21:16,2641.52,UPI,FAILED,LIMIT_EXCEEDED,38,36.0,2.0,0.9473684210526315,1.8930555555555555,0,PAYMENT_TIMEOUT,21.0,20.0,1.0,1953.411904761905,0.047619047619047616,1.3522595995041642,0.5526315789473685,2,2.076388888888889,1.8930555555555555,1.0
T0028280,C00619,2026-01-20 16:37:25,1390.62,UPI,FAILED,BANK_DECLINE,41,38.0,3.0,0.926829268292683,36.239444444444445,1,NONE,12.0,10.0,2.0,1568.4516666666666,0.16666666666666666,0.8866196068096881,0.2926829268292683,1,36.239444444444445,51.55777777777778,1.0
T0005688,C00126,2026-01-20 17:43:48,2385.05,UPI,FAILED,BANK_DECLINE,33,32.0,1.0,0.9696969696969697,2.061111111111111,1,NONE,16.0,16.0,0.0,2885.025625,0.0,0.8266997628487268,0.48484848484848486,1,2.061111111111111,387.5777777777778,1.0
T0031261,C00680,2026-01-20 18:19:33,1474.36,UPI,FAILED,NETWORK_ERROR,34,31.0,3.0,0.9117647058823529,3.212222222222222,1,NONE,8.0,8.0,0.0,1587.40625,0.0,0.928785558202256,0.23529411764705882,1,3.212222222222222,192.37777777777777,1.0
T0025637,C00563,2026-01-20 18:48:56,1258.32,CARD,FAILED,BANK_DECLINE,14,14.0,0.0,1.0,101.64444444444445,1,NONE,6.0,6.0,0.0,2758.3483333333334,0.0,0.45618603886746234,0.42857142857142855,1,101.64444444444445,-1.0,1.0
T0018726,C00413,2026-01-20 19:03:29,1699.38,CARD,FAILED,LIMIT_EXCEEDED,60,58.0,2.0,0.9666666666666667,6.854444444444445,1,NONE,21.0,21.0,0.0,3370.6252380952383,0.0,0.5041735227023727,0.35,1,6.854444444444445,226.92638888888888,1.0
T0041443,C00904,2026-01-20 19:31:37,364.47,CARD,FAILED,INSUFFICIENT_FUNDS,11,10.0,1.0,0.9090909090909091,58.27194444444444,1,NONE,3.0,3.0,0.0,1303.0033333333333,0.0,0.27971532434043406,0.2727272727272727,1,58.27194444444444,428.63055555555553,1.0
T0012605,C00276,2026-01-20 19:35:40,6308.95,UPI,FAILED,PAYMENT_TIMEOUT,34,32.0,2.0,0.9411764705882353,14.126111111111111,1,NONE,11.0,11.0,0.0,1967.2727272727273,0.0,3.2069524029574863,0.3235294117647059,1,14.126111111111111,207.41222222222223,1.0
T0001238,C00027,2026-01-20 19:44:25,8023.38,UPI,FAILED,BANK_DECLINE,30,29.0,1.0,0.9666666666666667,22.096666666666668,1,NONE,17.0,16.0,1.0,3219.716470588235,0.058823529411764705,2.4919523421682364,0.5666666666666667,1,22.096666666666668,113.7136111111111,1.0
T0039054,C00850,2026-01-20 19:49:00,427.18,UPI,FAILED,INSUFFICIENT_FUNDS,19,19.0,0.0,1.0,43.55166666666667,1,NONE,9.0,9.0,0.0,2519.3844444444444,0.0,0.16955729044925436,0.47368421052631576,1,43.55166666666667,-1.0,1.0
T0004452,C00098,2026-01-20 19:51:09,269.95,UPI,FAILED,NETWORK_ERROR,37,34.0,3.0,0.918918918918919,13.802777777777777,1,NONE,11.0,10.0,1.0,1696.4609090909091,0.09090909090909091,0.1591253877725125,0.2972972972972973,1,13.802777777777777,152.46472222222224,1.0
T0016573,C00362,2026-01-20 20:17:21,5936.56,CARD,FAILED,INSUFFICIENT_FUNDS,43,41.0,2.0,0.9534883720930233,3.2333333333333334,1,NONE,14.0,14.0,0.0,1629.365,0.0,3.6434807424978444,0.32558139534883723,1,3.2333333333333334,209.25666666666666,1.0
T0030459,C00663,2026-01-20 20:22:40,243.07,UPI,FAILED,BANK_DECLINE,31,28.0,3.0,0.9032258064516129,17.552777777777777,1,NONE,12.0,12.0,0.0,1724.506666666667,0.0,0.1409504553959393,0.3870967741935484,1,17.552777777777777,375.0888888888889,1.0
T0028682,C00627,2026-01-20 20:43:36,1384.47,CARD,FAILED,INSUFFICIENT_FUNDS,34,30.0,4.0,0.8823529411764706,13.765833333333333,1,NONE,15.0,13.0,2.0,3017.744,0.13333333333333333,0.45877648998722226,0.4411764705882353,1,13.765833333333333,101.79194444444444,1.0
T0014656,C00323,2026-01-20 21:07:01,844.21,CARD,FAILED,BANK_DECLINE,27,25.0,2.0,0.9259259259259259,27.755555555555556,1,NONE,9.0,9.0,0.0,2651.597777777778,0.0,0.31837785016832615,0.3333333333333333,1,27.755555555555556,244.53083333333333,1.0
T0016455,C00360,2026-01-20 21:55:54,854.81,UPI,FAILED,PAYMENT_TIMEOUT,35,33.0,2.0,0.9428571428571428,7.081944444444445,1,NONE,12.0,12.0,0.0,2213.3916666666664,0.0,0.3861991589077095,0.34285714285714286,1,7.081944444444445,172.41583333333332,1.0
T0028418,C00622,2026-01-20 22:08:40,2722.45,UPI,FAILED,INSUFFICIENT_FUNDS,21,15.0,6.0,0.7142857142857143,25.221666666666668,1,NONE,6.0,3.0,3.0,2341.9400000000005,0.5,1.1624764084476968,0.2857142857142857,1,25.221666666666668,39.664722222222224,1.0
T0005614,C00124,2026-01-20 22:25:48,1507.34,UPI,FAILED,INSUFFICIENT_FUNDS,27,24.0,3.0,0.8888888888888888,5.695277777777778,1,NONE,9.0,9.0,0.0,1628.8100000000002,0.0,0.9254240826124592,0.3333333333333333,1,5.695277777777778,368.13305555555553,1.0
T0042824,C00936,2026-01-20 22:35:45,3502.47,NETBANKING,FAILED,BANK_DECLINE,33,30.0,3.0,0.9090909090909091,1.2125,1,NONE,19.0,17.0,2.0,2827.9152631578945,0.10526315789473684,1.2385342819957197,0.5757575757575758,1,1.2125,90.91083333333333,1.0
T0034892,C00758,2026-01-20 22:38:58,221.27,CARD,FAILED,BANK_DECLINE,29,29.0,0.0,1.0,33.43277777777778,1,NONE,14.0,14.0,0.0,1990.3785714285714,0.0,0.11116980617470475,0.4827586206896552,1,33.43277777777778,-1.0,1.0
T0003539,C00080,2026-01-20 22:53:14,3091.03,CARD,FAILED,INSUFFICIENT_FUNDS,44,41.0,3.0,0.9318181818181818,2.1622222222222223,1,NONE,16.0,15.0,1.0,1602.8575,0.0625,1.9284496594363505,0.36363636363636365,1,2.1622222222222223,96.3875,1.0
T0014590,C00322,2026-01-20 23:02:56,1648.88,UPI,FAILED,NETWORK_ERROR,19,18.0,1.0,0.9473684210526315,24.16,1,NONE,3.0,3.0,0.0,619.6166666666667,0.0,2.6611291927804825,0.15789473684210525,1,24.16,193.65222222222224,1.0
T0009833,C00215,2026-01-20 23:22:24,3195.95,CARD,FAILED,BANK_DECLINE,42,39.0,3.0,0.9285714285714286,29.836666666666666,1,NONE,11.0,9.0,2.0,2645.5336363636366,0.18181818181818182,1.2080549481853977,0.2619047619047619,1,29.836666666666666,46.66583333333333,1.0
T0025187,C00553,2026-01-20 23:29:04,2965.17,UPI,FAILED,NETWORK_ERROR,31,30.0,1.0,0.967741935483871,15.178055555555556,1,NONE,9.0,9.0,0.0,4318.678888888889,0.0,0.6865919130104345,0.2903225806451613,1,15.178055555555556,278.8280555555556,1.0
T0011057,C00240,2026-01-20 23:32:24,3689.3,CARD,FAILED,BANK_DECLINE,42,36.0,6.0,0.8571428571428571,14.340833333333334,1,NONE,18.0,18.0,0.0,2246.945555555556,0.0,1.6419178430372885,0.42857142857142855,1,14.340833333333334,183.61166666666668,1.0
T0044869,C00979,2026-01-20 23:43:09,573.24,UPI,FAILED,BANK_DECLINE,34,32.0,2.0,0.9411764705882353,56.28805555555556,1,NONE,12.0,11.0,1.0,1807.0983333333334,0.08333333333333333,0.31721572059812275,0.35294117647058826,1,56.28805555555556,166.51722222222222,1.0
T0043070,C00941,2026-01-20 23:51:52,5742.69,CARD,FAILED,INSUFFICIENT_FUNDS,43,39.0,4.0,0.9069767441860465,0.02861111111111111,1,NONE,21.0,17.0,4.0,2504.6619047619047,0.19047619047619047,2.292800473022687,0.4883720930232558,1,0.02861111111111111,46.065555555555555,1.0
T0005632,C00124,2026-01-21 00:07:41,1195.93,UPI,FAILED,BANK_DECLINE,28,24.0,4.0,0.8571428571428571,1.6980555555555557,0,INSUFFICIENT_FUNDS,10.0,9.0,1.0,1616.663,0.1,0.739752193252397,0.35714285714285715,2,7.3933333333333335,1.6980555555555557,1.0
T0024898,C00548,2026-01-21 00:23:08,851.55,UPI,FAILED,LIMIT_EXCEEDED,33,33.0,0.0,1.0,3.0394444444444444,1,NONE,15.0,15.0,0.0,1820.2113333333334,0.0,0.4678302922334659,0.45454545454545453,1,3.0394444444444444,-1.0,1.0
T0025325,C00556,2026-01-21 00:24:48,4119.37,NETBANKING,FAILED,BANK_DECLINE,31,31.0,0.0,1.0,1.5683333333333334,1,NONE,11.0,11.0,0.0,1472.722727272727,0.0,2.797111719480616,0.3548387096774194,1,1.5683333333333334,-1.0,1.0
T0030911,C00673,2026-01-21 00:26:03,6003.32,NETBANKING,FAILED,NETWORK_ERROR,24,24.0,0.0,1.0,1.79,1,NONE,12.0,12.0,0.0,1504.1875,0.0,3.9910715918062074,0.5,1,1.79,-1.0,1.0
